from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
CCMP Capital Advisors LP (CCMP Capital Advisors LLC prior to 2016),891135,PQ Corp,141577,Kyle Vann,500779,Executive Advisor (Non-Brd),2012-10-01,,Director -  SD (Brd) (SD),,
PQ GROUP HOLDINGS INC,2707495,PQ Corp,141577,Kyle Vann,500779,Independent Director (Brd) (SD),2017-09-29,,Director -  SD (Brd) (SD),,
PQ GROUP HOLDINGS INC,2707495,PQ Corp,141577,Kimberly Ross,488191,Independent Director (Brd) (SD),2017-09-29,,Director -  SD (Brd) (SD),,
CHUBB LTD (ACE Ltd prior to 01/2016),616,PQ Corp,141577,Kimberly Ross,488191,Independent Director (Brd) (SD),2014-05-15,,Director -  SD (Brd) (SD),,
PQ GROUP HOLDINGS INC,2707495,PQ Corp,141577,Mike Crews,534665,Executive VP/CFO (Non-Brd),2017-09-29,,CFO (Non-Brd),2015-08-01,
PQ GROUP HOLDINGS INC,2707495,PQ Corp,141577,Belgacem Chariag,885902,President/CEO (Brd) (ED),2018-08-09,,President/CEO (Brd) (ED),2018-08-09,
BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,PQ Corp,141577,Belgacem Chariag,885902,Advisor (Non-Brd),2018-01-02,2018-12-31,President/CEO (Brd) (ED),2018-08-09,
CAMPBELL SOUP CO,5620,PQ Corp,141577,Jim Maguire,1014146,Director - Information Systems (Non-Brd),1986-01-01,1994-01-01,Vice President - Information Systems (Non-Brd),1994-03-01,1998-08-01
PQ GROUP HOLDINGS INC,2707495,PQ Corp,141577,David Taylor,1057337,Senior VP - Strategic Development (Non-Brd),2017-09-29,2018-04-01,Senior VP - Strategic Development (Non-Brd),2017-09-01,
PQ GROUP HOLDINGS INC,2707495,PQ Corp,141577,David Taylor,1057337,VP/Division President (Non-Brd),2019-03-01,,Senior VP - Strategic Development (Non-Brd),2017-09-01,
PQ GROUP HOLDINGS INC,2707495,PQ Corp,141577,David Taylor,1057337,Executive VP/Group President (Non-Brd),2018-04-01,2019-03-01,Senior VP - Strategic Development (Non-Brd),2017-09-01,
GENERAC HOLDINGS INC,1626065,PQ Corp,141577,Tim Walsh,747678,Independent Director (Brd) (SD),2013-04-09,2013-07-19,Director -  SD (Brd) (SD),,
CCMP Capital Advisors LP (CCMP Capital Advisors LLC prior to 2016),891135,PQ Corp,141577,Tim Walsh,747678,Partner (Non-Brd),1999-01-01,2015-01-01,Director -  SD (Brd) (SD),,
CCMP Capital Advisors LP (CCMP Capital Advisors LLC prior to 2016),891135,PQ Corp,141577,Tim Walsh,747678,MD/COO (Brd) (ED),2015-01-01,2016-01-01,Director -  SD (Brd) (SD),,
KRATON CORP (Kraton Performance Polymers Inc prior to 09/2016),1613793,PQ Corp,141577,Tim Walsh,747678,Independent Director (Brd) (SD),2009-12-17,2011-12-21,Director -  SD (Brd) (SD),,
MILACRON HOLDINGS CORP,2300031,PQ Corp,141577,Tim Walsh,747678,Independent Director (Brd) (SD),2015-06-25,2019-04-23,Director -  SD (Brd) (SD),,
PQ GROUP HOLDINGS INC,2707495,PQ Corp,141577,Tim Walsh,747678,Lead Independent Director (Brd) (SD),2018-01-01,,Director -  SD (Brd) (SD),,
GENERAC HOLDINGS INC,1626065,PQ Corp,141577,Tim Walsh,747678,Independent Director (Brd) (SD),2016-02-10,2016-06-16,Director -  SD (Brd) (SD),,
GENERAC HOLDINGS INC,1626065,PQ Corp,141577,Tim Walsh,747678,Lead Director (Brd) (SD),2010-02-11,2012-01-01,Director -  SD (Brd) (SD),,
CCMP Capital Advisors LP (CCMP Capital Advisors LLC prior to 2016),891135,PQ Corp,141577,Tim Walsh,747678,President/CEO (Brd) (ED),2016-01-01,,Director -  SD (Brd) (SD),,
PQ GROUP HOLDINGS INC,2707495,PQ Corp,141577,Tim Walsh,747678,Independent Director (Brd) (SD),2017-09-29,2018-01-01,Director -  SD (Brd) (SD),,
GENERAC HOLDINGS INC,1626065,PQ Corp,141577,Tim Walsh,747678,Independent Chairman (Brd) (SD),2013-07-19,2016-02-10,Director -  SD (Brd) (SD),,
PQ GROUP HOLDINGS INC,2707495,PQ Corp,141577,Andy Currie,641205,Independent Director (Brd) (SD),2017-09-29,,Director -  SD (Brd) (SD),,
PQ GROUP HOLDINGS INC,2707495,PQ Corp,141577,Jonny Ginns,1272616,Independent Director (Brd) (SD),2017-09-29,,Director -  SD (Brd) (SD),,
Acosta Inc (Acosta Sales & Marketing Co) (Formerly known as LT Acosta Co Inc),633366,PQ Corp,141577,Vipul Amin,1202739,Director -  SD (Brd) (SD),,,Observer (Non-Brd),,
HD Supply Inc,1005313,PQ Corp,141577,Vipul Amin,1202739,Director -  SD (Brd) (SD),,,Observer (Non-Brd),,
CARLYLE GROUP LP,1816703,PQ Corp,141577,Vipul Amin,1202739,MD (Non-Brd),2012-05-03,,Observer (Non-Brd),,
PQ GROUP HOLDINGS INC,2707495,PQ Corp,141577,Bob Coxon,1202335,Independent Director (Brd) (SD),2017-09-29,,Director -  SD (Brd) (SD),,
PQ GROUP HOLDINGS INC,2707495,PQ Corp,141577,Doctor Ufuk Senturk,2138428,Vice President - Research & Development (Non-Brd),2019-01-01,,Vice President - Research & Development (Non-Brd),2019-01-01,
PQ GROUP HOLDINGS INC,2707495,PQ Corp,141577,William Sichko Jr,1949934,VP/Chief Administrative Officer/Assistant Secretary (Non-Brd),2017-09-29,,VP/Chief Administrative Officer/Assistant Secretary (Non-Brd),2015-11-01,
PQ GROUP HOLDINGS INC,2707495,PQ Corp,141577,Joe Koscinski,1949933,VP/General Counsel/Secretary (Non-Brd),2017-09-29,,Corporate Counsel (Non-Brd),2005-01-01,
CCMP Capital Advisors LP (CCMP Capital Advisors LLC prior to 2016),891135,PQ Corp,141577,Greg Brenneman,33620,Chairman (Executive) (Brd) (ED),2008-09-30,2015-02-01,Director -  SD (Brd) (SD),,
AUTOMATIC DATA PROCESSING (ADP) INC,3101,PQ Corp,141577,Greg Brenneman,33620,Independent Director (Brd) (SD),2001-07-01,2014-11-11,Director -  SD (Brd) (SD),,
BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,PQ Corp,141577,Greg Brenneman,33620,Independent Director (Brd) (SD),2014-06-05,,Director -  SD (Brd) (SD),,
HOME DEPOT INC,14982,PQ Corp,141577,Greg Brenneman,33620,Lead Independent Director (Brd) (SD),2014-05-22,,Director -  SD (Brd) (SD),,
CCMP Capital Advisors LP (CCMP Capital Advisors LLC prior to 2016),891135,PQ Corp,141577,Greg Brenneman,33620,Chairman (Brd) (ED),2008-09-30,2015-02-01,Director -  SD (Brd) (SD),,
CCMP Capital Advisors LP (CCMP Capital Advisors LLC prior to 2016),891135,PQ Corp,141577,Greg Brenneman,33620,Chairman/President/CEO (Brd) (ED),2015-02-01,2016-01-01,Director -  SD (Brd) (SD),,
FRANCESCA'S HOLDINGS CORP,1713931,PQ Corp,141577,Greg Brenneman,33620,Independent Chairman (Brd) (SD),2011-07-22,2014-12-04,Director -  SD (Brd) (SD),,
FRANCESCA'S HOLDINGS CORP,1713931,PQ Corp,141577,Greg Brenneman,33620,Lead Independent Director (Brd) (SD),2014-12-04,2015-07-16,Director -  SD (Brd) (SD),,
MILACRON HOLDINGS CORP,2300031,PQ Corp,141577,Greg Brenneman,33620,Independent Director (Brd) (SD),2015-06-25,2017-10-24,Director -  SD (Brd) (SD),,
PQ GROUP HOLDINGS INC,2707495,PQ Corp,141577,Greg Brenneman,33620,Independent Director (Brd) (SD),2017-09-29,,Director -  SD (Brd) (SD),,
Hamilton Lane Advisors LLC,1245668,PQ Corp,141577,Mike Donohue,1587772,VP/Controller (Non-Brd),2008-03-01,2014-01-01,Assistant Controller (Non-Brd),2004-01-01,2008-01-01
TRIUMPH BANCORP INC,2164751,Cooper Institute,141582,Chuck Anderson,1386089,Independent Director (Brd) (SD),2014-11-07,,Vice Chairman,,
HIGHWOODS PROPERTIES INC,14793,Cooper Institute,141582,Chuck Anderson,1386089,Independent Director (Brd) (SD),2014-05-30,,Vice Chairman,,
MURPHY USA INC,1977560,Cooper Institute,141582,The Hon. Mrs Jeanne Phillips,1639323,Independent Director (Brd) (SD),2018-11-19,,Trustee,,
Cox Enterprises Inc,8076,Cooper Institute,141582,Arthur Blank,33627,Director -  SD (Brd) (SD),,,Trustee,,
STAPLES INC (De-listed 09/2017),29069,Cooper Institute,141582,Arthur Blank,33627,Independent Director (Brd) (SD),2013-08-01,2013-12-31,Trustee,,
STAPLES INC (De-listed 09/2017),29069,Cooper Institute,141582,Arthur Blank,33627,Independent Director (Brd) (SD),2001-08-01,2007-01-01,Trustee,,
STAPLES INC (De-listed 09/2017),29069,Cooper Institute,141582,Arthur Blank,33627,Lead Independent Director (Brd) (SD),2007-01-01,2013-08-01,Trustee,,
ELECTRONIC DATA SYSTEMS CORP (EDS) (De-listed 08/2008),10319,Cooper Institute,141582,Ray Hunt,33373,Independent Director (Brd) (SD),1996-06-07,2008-08-26,Trustee,,
HALLIBURTON CO,14212,Cooper Institute,141582,Ray Hunt,33373,Director -  SD (Brd) (SD),,,Trustee,,
HALLIBURTON CO,14212,Cooper Institute,141582,Ray Hunt,33373,Independent Director (Brd) (SD),1998-01-01,2005-12-07,Trustee,,
PEPSICO INC,24151,Cooper Institute,141582,Ray Hunt,33373,Independent Director (Brd) (SD),1996-04-01,2015-05-06,Trustee,,
Federal Reserve Bank of Dallas,77790,Cooper Institute,141582,Ray Hunt,33373,Chairman (Brd) (SD),1998-01-01,2006-12-31,Trustee,,
PEPSICO INC,24151,Cooper Institute,141582,Steve Reinemund,33338,Chairman/CEO (Brd) (ED),2001-05-01,2006-10-01,Trustee,,
AMERICAN EXPRESS CO,1815,Cooper Institute,141582,Steve Reinemund,33338,Independent Director (Brd) (SD),2007-04-23,2015-05-11,Trustee,,
EXXON MOBIL CORP,11430,Cooper Institute,141582,Steve Reinemund,33338,Independent Director (Brd) (SD),2007-05-30,2016-01-01,Trustee,,
EXXON MOBIL CORP,11430,Cooper Institute,141582,Steve Reinemund,33338,Presiding Independent Director (Brd) (SD),2016-01-01,,Trustee,,
MARRIOTT INTERNATIONAL INC,19706,Cooper Institute,141582,Steve Reinemund,33338,Independent Director (Brd) (SD),2007-04-27,,Trustee,,
JOHNSON & JOHNSON,17478,Cooper Institute,141582,Steve Reinemund,33338,Independent Director (Brd) (SD),2003-10-14,2008-04-24,Trustee,,
WALMART INC (Wal-Mart Stores Inc prior to 02/2018),33046,Cooper Institute,141582,Steve Reinemund,33338,Independent Director (Brd) (SD),2010-06-04,,Trustee,,
Chick-fil-A Inc,1294504,Cooper Institute,141582,Steve Reinemund,33338,Director -  SD (Brd) (SD),,,Trustee,,
GS ACQUISITION HOLDINGS CORP,2825901,Cooper Institute,141582,Steve Reinemund,33338,Independent Director (Brd) (SD),2018-06-12,,Trustee,,
CIGNA CORP,6837,Cooper Institute,141582,The Hon. Doctor Louis Sullivan,24858,Independent Director (Brd) (SD),1993-01-01,2006-04-26,Trustee,,
INHIBITEX INC (De-listed 02/2012),255136,Cooper Institute,141582,The Hon. Doctor Louis Sullivan,24858,Independent Director (Brd) (SD),2003-09-02,2007-09-19,Trustee,,
GEORGIA PACIFIC GROUP (De-listed 12/2005),13139,Cooper Institute,141582,The Hon. Doctor Louis Sullivan,24858,Independent Director (Brd) (SD),1993-07-26,2005-12-20,Trustee,,
ANI PHARMACEUTICALS INC (BioSante Pharmaceuticals Inc prior to 07/2013),4391,Cooper Institute,141582,The Hon. Doctor Louis Sullivan,24858,Independent Chairman (Brd) (SD),1998-03-01,2013-06-19,Trustee,,
HENRY SCHEIN INC,14669,Cooper Institute,141582,The Hon. Doctor Louis Sullivan,24858,Independent Director (Brd) (SD),2003-04-15,2016-05-31,Trustee,,
EMERGENT BIOSOLUTIONS INC,550958,Cooper Institute,141582,The Hon. Doctor Louis Sullivan,24858,Independent Director (Brd) (SD),2011-05-19,,Trustee,,
EMERGENT BIOSOLUTIONS INC,550958,Cooper Institute,141582,The Hon. Doctor Louis Sullivan,24858,Independent Director (Brd) (SD),2006-06-21,2009-01-01,Trustee,,
EMERGENT BIOSOLUTIONS INC,550958,Cooper Institute,141582,The Hon. Doctor Louis Sullivan,24858,Presiding Lead Independent Director (Brd) (SD),2009-01-01,2011-05-19,Trustee,,
UNITED THERAPEUTICS CORP,32166,Cooper Institute,141582,The Hon. Doctor Louis Sullivan,24858,Independent Director (Brd) (SD),2002-09-04,,Trustee,,
EQUIFAX INC,10896,Cooper Institute,141582,The Hon. Doctor Louis Sullivan,24858,Independent Director (Brd) (SD),1995-01-01,2004-11-03,Trustee,,
3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),20777,Cooper Institute,141582,The Hon. Doctor Louis Sullivan,24858,Independent Director (Brd) (SD),1993-01-01,2006-05-09,Trustee,,
BRISTOL-MYERS SQUIBB CO,5118,Cooper Institute,141582,The Hon. Doctor Louis Sullivan,24858,Independent Director (Brd) (SD),1993-01-01,2006-05-02,Trustee,,
BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,Cooper Institute,141582,Lester Alberthal Jr,38101,Director -  SD (Brd) (SD),,,Trustee,,
ELECTRONIC DATA SYSTEMS CORP (EDS) (De-listed 08/2008),10319,Cooper Institute,141582,Lester Alberthal Jr,38101,Chairman/President/CEO (Brd) (ED),1989-01-01,1998-01-01,Trustee,,
"Foley & Lardner LLP (Friedman, Wang & Bleiberg PC prior to 07/2004)",570020,Cooper Institute,141582,Steve Good,754698,Partner (Non-Brd),2018-04-01,,Secretary,,
Gardere Wynne Sewell LLP (Gardere & Wynne LLP prior to 11/2000) (Ceased Trading 04/2018),117482,Cooper Institute,141582,Steve Good,754698,Partner (Non-Brd),2017-02-01,2018-04-01,Secretary,,
WESTWOOD HOLDINGS GROUP INC,464626,Cooper Institute,141582,Brian Casey,451759,President/CEO/Secretary (Brd) (ED),2006-01-01,2014-03-01,Trustee,,
WESTWOOD HOLDINGS GROUP INC,464626,Cooper Institute,141582,Brian Casey,451759,President/CEO (Brd) (ED),2014-03-01,,Trustee,,
TRIUMPH GROUP INC,31373,Cooper Institute,141582,Elmer Doty,204054,Division President/CEO (Brd) (ED),2010-06-16,2010-12-31,Trustee,,
Aerospace Industries Association of America Inc (AIA),78973,Cooper Institute,141582,Elmer Doty,204054,Director -  SD (Brd) (SD),,,Trustee,,
Vought Aircraft Industries Inc (Ceased Trading 06/2010),422807,Cooper Institute,141582,Elmer Doty,204054,President/CEO (Brd) (ED),2006-02-01,2010-06-16,Trustee,,
ARCONIC INC (Alcoa Inc prior to 11/2016),1319,Cooper Institute,141582,Elmer Doty,204054,Independent Director (Brd) (SD),2017-05-25,2019-02-06,Trustee,,
ARCONIC INC (Alcoa Inc prior to 11/2016),1319,Cooper Institute,141582,Elmer Doty,204054,President/COO (Brd) (ED),2019-02-06,,Trustee,,
TRIUMPH GROUP INC,31373,Cooper Institute,141582,Elmer Doty,204054,Independent Director (Brd) (SD),2011-01-01,2013-12-26,Trustee,,
MURPHY USA INC,1977560,Cooper Institute,141582,Jim Keyes,180915,Independent Director (Brd) (SD),2013-08-30,,Trustee,,
QUEPASA CORP (De-listed 06/2009),856266,"University of California, Irvine",383127,Brian Lu,590366,,,,,,
BLOCKBUSTER INC (De-listed 07/2010),4622,Cooper Institute,141582,Jim Keyes,180915,Chairman/CEO (Brd) (ED),2007-07-02,2010-07-07,Trustee,,
HIGHWOODS PROPERTIES INC,14793,Cooper Institute,141582,Gene Anderson,181352,Independent Director (Brd) (SD),2012-06-30,,Director -  SD,,
AMR CORP (De-listed 01/2012),2107,Cooper Institute,141582,Roger Staubach,66232,Independent Director (Brd) (SD),2001-07-01,2012-01-05,Trustee,,
BRINKER INTERNATIONAL INC,5104,Cooper Institute,141582,Roger Staubach,66232,Director -  SD (Brd) (SD),,,Trustee,,
HALLIBURTON CO,14212,Cooper Institute,141582,Roger Staubach,66232,Director -  SD (Brd) (SD),,,Trustee,,
JONES LANG LASALLE INC,44349,Cooper Institute,141582,Roger Staubach,66232,Division Chairman (Non-Brd),2016-05-27,2018-07-01,Trustee,,
JONES LANG LASALLE INC,44349,Cooper Institute,141582,Roger Staubach,66232,Division Executive Chairman (Brd) (ED),2008-07-21,2016-05-27,Trustee,,
JONES LANG LASALLE INC,44349,Cooper Institute,141582,Roger Staubach,66232,Regional Executive Chairman (Non-Brd),2008-07-11,2008-07-21,Trustee,,
CINEMARK HOLDINGS INC,946174,Cooper Institute,141582,Roger Staubach,66232,Independent Director (Brd) (SD),2007-06-29,2014-05-22,Trustee,,
AMR Corp (Listed 12/2013),1748237,Cooper Institute,141582,Roger Staubach,66232,Independent Director (Brd) (SD),2012-01-05,2013-12-09,Trustee,,
CYRUSONE INC,1925418,Cooper Institute,141582,Roger Staubach,66232,Independent Director (Brd) (SD),2013-01-18,2014-05-01,Trustee,,
GWG HOLDINGS INC,2155644,Cooper Institute,141582,Roger Staubach,66232,Director -  SD (Brd) (SD),,,Trustee,,
ADVANCED MICRO DEVICES INC (AMD),881,Cooper Institute,141582,Doctor Bob Palmer,70132,Director -  SD (Brd) (SD),,,Trustee,,
ADVANCED MICRO DEVICES INC (AMD),881,Cooper Institute,141582,Doctor Bob Palmer,70132,Independent Director (Brd) (SD),2009-03-02,2013-05-16,Trustee,,
ADVANCED MICRO DEVICES INC (AMD),881,Cooper Institute,141582,Doctor Bob Palmer,70132,Lead Independent Director (Brd) (SD),2002-08-15,2009-03-02,Trustee,,
HONEYWELL INTERNATIONAL INC (AlliedSignal Inc prior to 12/1999),15029,Cooper Institute,141582,Doctor Bob Palmer,70132,Director -  SD (Brd) (SD),,,Trustee,,
DUNDEE CORP (Dundee Bancorp Inc prior to 12/2004),835396,Sauve Scholars Foundation,141587,Sonny Gordon,69082,Vice Chairman Emeritus (Non-Brd),2017-06-05,,Chairman Emeritus,,
DUNDEE CORP (Dundee Bancorp Inc prior to 12/2004),835396,Sauve Scholars Foundation,141587,Doctor Fred Lowy,334991,Independent Director (Brd) (SD),1999-01-01,2016-06-06,Interim ED,,
DUNDEE CORP (Dundee Bancorp Inc prior to 12/2004),835396,Sauve Scholars Foundation,141587,Doctor Fred Lowy,334991,Independent Director (Brd) (SD),1999-01-01,2016-06-06,Director -  SD,,
GOTTSCHALKS INC (De-listed 01/2009),13633,Ruiz Foods Inc,141592,Fred Ruiz,69482,Independent Director (Brd) (SD),1992-07-01,2009-01-26,President/CEO (Brd) (ED),1990-01-01,1998-01-01
GOTTSCHALKS INC (De-listed 01/2009),13633,Ruiz Foods Inc,141592,Fred Ruiz,69482,Independent Director (Brd) (SD),1992-07-01,2009-01-26,Chairman Emeritus (Non-Brd),1998-01-01,
MCCLATCHY CO (MNI Newco Inc prior to 02/1998),19938,Ruiz Foods Inc,141592,Fred Ruiz,69482,Independent Director (Brd) (SD),1993-07-01,2017-05-17,Chairman Emeritus (Non-Brd),1998-01-01,
Pedevco Corp (Blast Energy Services Inc prior to 08/2012) (Listed 09/2013),141627,Ruiz Foods Inc,141592,Fred Ruiz,69482,Director -  SD (Brd) (SD),,,Chairman Emeritus (Non-Brd),1998-01-01,
MCCLATCHY CO (MNI Newco Inc prior to 02/1998),19938,Ruiz Foods Inc,141592,Fred Ruiz,69482,Independent Director (Brd) (SD),1993-07-01,2017-05-17,President/CEO (Brd) (ED),1990-01-01,1998-01-01
Inmar Inc,937609,Ruiz Foods Inc,141592,Terry Peets,508653,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
WINN-DIXIE STORES INC (De-listed 03/2012),33573,Ruiz Foods Inc,141592,Terry Peets,508653,Independent Director (Brd) (SD),2006-11-21,2012-03-09,Director -  SD (Brd) (SD),,
2x Consumer Products Growth Partners LP,1929598,Ruiz Foods Inc,141592,Rachel Cullen,540188,Industry Venture Partner (Non-Brd),2012-09-01,2016-01-01,President/CEO (Non-Brd),2012-08-20,
2x Consumer Products Growth Partners LP,1929598,Ruiz Foods Inc,141592,Rachel Cullen,540188,Advisor (Non-Brd),2007-10-01,2012-09-01,President/CEO (Non-Brd),2012-08-20,
SPAR GROUP INC (PIA Merchandising Services Inc prior to 07/1999),28732,Ruiz Foods Inc,141592,Art Drogue,1279081,Lead Independent Director (Brd) (SD),2016-05-19,2018-05-03,Director -  SD (Brd) (SD),,
SPAR GROUP INC (PIA Merchandising Services Inc prior to 07/1999),28732,Ruiz Foods Inc,141592,Art Drogue,1279081,Lead Independent Chairman (Brd) (SD),2018-05-03,,Director -  SD (Brd) (SD),,
