from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
ScienceLogic Inc,1705900,Movidius Ltd,1617738,Dharmesh Thakker,765877,Investor (Non-Brd),2013-01-01,2014-01-01,Advisor (Non-Brd),2013-01-01,2016-01-01
enLighted Inc,1719065,Movidius Ltd,1617738,Dharmesh Thakker,765877,Observer (Non-Brd),2011-04-01,2014-01-01,Advisor (Non-Brd),2013-01-01,2016-01-01
Guavus Inc,1800792,Movidius Ltd,1617738,Dharmesh Thakker,765877,Director -  SD (Brd) (SD),,,Advisor (Non-Brd),2013-01-01,2016-01-01
Mirantis Inc (ProSys LLC prior to1998),1963653,Movidius Ltd,1617738,Dharmesh Thakker,765877,Director -  SD (Brd) (SD),,,Advisor (Non-Brd),2013-01-01,2016-01-01
Reflektion Inc,2077705,Movidius Ltd,1617738,Dharmesh Thakker,765877,Director -  SD (Brd) (SD),,,Advisor (Non-Brd),2013-01-01,2016-01-01
Quixey Inc,1873907,Movidius Ltd,1617738,David Lam,1250602,Advisor (Non-Brd),2012-06-01,2016-12-01,NED (Brd) (SD),2015-02-20,2016-11-01
Mirantis Inc (ProSys LLC prior to1998),1963653,Movidius Ltd,1617738,David Lam,1250602,Observer (Non-Brd),2013-04-01,2016-07-01,NED (Brd) (SD),2015-02-20,2016-11-01
REYNOLDS AMERICAN INC (De-listed 07/2017),550205,Niconovum USA Inc,1617753,Tommy Payne,456060,Division President (Non-Brd),2010-01-01,2016-06-02,President (Non-Brd),2010-01-01,
Mblox Inc,737854,REJLERS AB (Rejlerkoncernen AB prior to 07/2013),1617754,Helena Nordman-Knutson,1677161,Director -  SD (Brd) (SD),,,Independent Board Member (Brd) (SD),2014-04-29,2018-05-07
ELDORADO GOLD CORP,10309,NORDIC MINES AB (De-listed 09/2017),1617756,Paul Wright,374874,CEO (Brd) (ED),2012-07-01,2015-12-31,Board Member -  SD (Brd) (SD),,
ELDORADO GOLD CORP,10309,NORDIC MINES AB (De-listed 09/2017),1617756,Berne Jansson,492539,Project Manager (Non-Brd),2012-01-01,,Board Member -  SD (Brd) (SD),,
HI-CRUSH INC (Hi-Crush Partners LP prior to 06/2019),1880454,Pritzker Realty Group LLC,1617775,John Poorman,1326771,Independent Director (Brd) (SD),2013-08-14,,President/CEO/General Counsel (Non-Brd),2013-01-01,
HYATT HOTELS CORP,1602289,Pritzker Realty Group LLC,1617775,The Hon. Penny Pritzker,43596,Director -  SD (Brd) (SD),,,Chairwoman/CEO (Brd) (ED),2004-01-01,2013-01-01
WILLIAM WRIGLEY JUNIOR CO (De-listed 10/2008),33772,Pritzker Realty Group LLC,1617775,The Hon. Penny Pritzker,43596,Independent Director (Brd) (SD),1994-01-01,2005-03-08,Chairwoman/CEO (Brd) (ED),2004-01-01,2013-01-01
RASER TECHNOLOGIES INC (De-listed 11/2010),583742,TDX Power Inc,1617796,Nick Goodman,1070171,CEO (Non-Brd),2010-04-22,2010-11-03,CEO (Non-Brd),2002-01-01,2010-01-01
RASER TECHNOLOGIES INC (De-listed 11/2010),583742,TDX Power Inc,1617796,Nick Goodman,1070171,CEO (Non-Brd),2010-01-07,2010-04-22,CEO (Non-Brd),2002-01-01,2010-01-01
PLACER DOME INC (De-listed 03/2006),24558,Warrnambool Cheese & Butter Factory Co Holdings Ltd (Listed 05/2004),1617801,Professor David Karpin,372217,Independent Director (Brd) (SD),1998-01-01,2006-01-20,NED (Brd) (SD),2000-08-01,2003-11-01
PLACER DOME INC (De-listed 03/2006),24558,Warrnambool Cheese & Butter Factory Co Holdings Ltd (Listed 05/2004),1617801,Professor David Karpin,372217,Independent Director (Brd) (SD),1998-01-01,2006-01-20,Chairman (Independent NED) (Brd) (SD),,
USA Graphite Inc (Magnum Oil Inc prior to 04/2012),1217834,eDivvy Inc,1617806,Eden Clark,1070182,Secretary (Brd) (ED),2009-12-15,2012-11-08,Interim President (Brd) (ED),2008-08-01,2010-12-01
CATERPILLAR INC,6052,Heart of Illinois United Way,1617807,Tana Utley,534784,Vice President (Non-Brd),2013-10-01,,Director -  SD,,
SPX CORP,28937,Heart of Illinois United Way,1617807,Tana Utley,534784,Independent Director (Brd) (SD),2015-09-26,,Director -  SD,,
CATERPILLAR INC,6052,Heart of Illinois United Way,1617807,Bill Springer,41656,Division VP (Non-Brd),2002-05-01,2006-01-01,Director -  SD,,
CATERPILLAR INC,6052,Heart of Illinois United Way,1617807,Bill Springer,41656,Division VP (Non-Brd),2010-06-01,2013-02-01,Director -  SD,,
CATERPILLAR INC,6052,Heart of Illinois United Way,1617807,Bill Springer,41656,Division VP (Non-Brd),2009-01-01,2010-06-01,Director -  SD,,
CATERPILLAR INC,6052,Heart of Illinois United Way,1617807,Steve Gosselin,41651,Vice President (Non-Brd),2010-06-01,2015-02-01,Vice Chairman,,
CATERPILLAR INC,6052,Heart of Illinois United Way,1617807,Steve Gosselin,41651,Vice President (Non-Brd),2010-06-01,2015-02-01,Director -  SD,,
CATERPILLAR INC,6052,Heart of Illinois United Way,1617807,Sherril West,41586,Vice President (Non-Brd),1995-01-01,1998-01-01,Chairwoman,,
CATERPILLAR INC,6052,Heart of Illinois United Way,1617807,Sherril West,41586,Vice President (Non-Brd),1998-01-01,2004-01-31,Chairwoman,,
RLI CORP,26342,Heart of Illinois United Way,1617807,Pat Ferrell,2024000,Vice President - Internal Audit (Non-Brd),2018-06-13,,Member,,
CATERPILLAR INC,6052,Heart of Illinois United Way,1617807,Pete Fenner,1837317,Manager - Process Engineering (Non-Brd),2008-09-01,2016-01-01,Committee Member,,
CATERPILLAR INC,6052,Heart of Illinois United Way,1617807,Pete Fenner,1837317,Manager - Strategy (Non-Brd),2005-01-01,2008-09-01,Committee Member,,
NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP (De-listed 05/2013),21632,Ball Realty & Auction Inc,1617808,Roger Ball,793362,Independent Director (Brd) (SD),2003-01-01,2009-01-01,President (Non-Brd),1976-01-01,
USA Graphite Inc (Magnum Oil Inc prior to 04/2012),1217834,Lot78 Inc (Bold Energy Inc prior to 02/2013),1617809,Eden Clark,1070182,Secretary (Brd) (ED),2009-12-15,2012-11-08,President/CEO/CFO/Treasurer/Principal Accounting Officer (Brd) (ED),2010-01-12,2013-02-04
USA Graphite Inc (Magnum Oil Inc prior to 04/2012),1217834,Lot78 Inc (Bold Energy Inc prior to 02/2013),1617809,Eden Clark,1070182,Secretary (Brd) (ED),2009-12-15,2012-11-08,President/CEO/CFO/Secretary/Treasurer/Principal Accounting Officer (Brd) (ED),2009-11-30,2010-01-12
USA Graphite Inc (Magnum Oil Inc prior to 04/2012),1217834,Lot78 Inc (Bold Energy Inc prior to 02/2013),1617809,Patrick DeBlois,1057564,Chairman/President/CEO/CFO/Treasurer (Brd) (ED),2009-12-15,2012-11-08,Secretary (Non-Brd),2010-01-12,2012-11-16
Chugach Electric Association Inc,2063374,Renewable Energy Alaska Project (REAP),1617811,Lee Thibert,1681816,Senior VP - Strategic Planning (Non-Brd),2008-06-11,2013-07-01,Director -  SD,,
Chugach Electric Association Inc,2063374,Renewable Energy Alaska Project (REAP),1617811,Harry Crawford Jr,1690008,Independent Director (Brd) (SD),2011-05-26,,Director -  SD,,
Chugach Electric Association Inc,2063374,Renewable Energy Alaska Project (REAP),1617811,Sisi Cooper,1690006,Independent Director (Brd) (SD),2018-05-23,2018-06-20,Director -  SD,,
Chugach Electric Association Inc,2063374,Renewable Energy Alaska Project (REAP),1617811,Sisi Cooper,1690006,Independent Director (Brd) (SD),2012-05-17,2013-05-17,Director -  SD,,
Chugach Electric Association Inc,2063374,Renewable Energy Alaska Project (REAP),1617811,Sisi Cooper,1690006,Independent Director/Treasurer (Brd) (SD),2013-05-17,2018-05-23,Director -  SD,,
Alaska Power & Telephone Company (AP&T) Inc,2152239,Renewable Energy Alaska Project (REAP),1617811,Jason Custer,1598594,Business Development Director (Non-Brd),2013-01-01,,Director -  SD,,
Alaska Power & Telephone Company (AP&T) Inc,2152239,Renewable Energy Alaska Project (REAP),1617811,Jason Custer,1598594,Business Development Director (Non-Brd),2013-01-01,,Committee Member,,
Alaska Power & Telephone Company (AP&T) Inc,2152239,Renewable Energy Alaska Project (REAP),1617811,Greg Mickelson,1598501,Vice President - Ops (Non-Brd),2008-05-01,2015-01-01,Director -  SD,,
Alaska Power & Telephone Company (AP&T) Inc,2152239,Renewable Energy Alaska Project (REAP),1617811,Greg Mickelson,1598501,VP/General Manager (Non-Brd),2015-01-01,,Director -  SD,,
Golden Valley Electric Association Inc (GVEA),1496239,Renewable Energy Alaska Project (REAP),1617811,Dave Messier,1915173,Director -  SD (Brd) (SD),,,Director -  SD,,
RASER TECHNOLOGIES INC (De-listed 11/2010),583742,Renewable Energy Alaska Project (REAP),1617811,Nick Goodman,1070171,CEO (Brd) (ED),2010-04-22,2010-11-03,Director -  SD,,
RASER TECHNOLOGIES INC (De-listed 11/2010),583742,Renewable Energy Alaska Project (REAP),1617811,Nick Goodman,1070171,CEO (Brd) (ED),2010-01-07,2010-04-22,Director -  SD,,
Gibson Dunn & Crutcher LLP,465769,British Chamber of Commerce Singapore,1617812,Saptak Santra,1644603,Partner (Non-Brd),2008-05-01,,Committee Member,,
SAFEGUARD SCIENTIFICS INC,26825,Seachoice (Scandinavia) Ltd,1617813,Craig Niven,274306,Various Positions (Brd) (SD),1997-08-01,1999-01-01,NED (Brd) (SD),1997-05-26,
AMERICAN WATER WORKS CO INC,1966,Stakeholder Inc,1617817,Kellye Walker,206338,Consultant (Non-Brd),2015-01-06,2015-07-01,Committee Chairman,,
AMERICAN WATER WORKS CO INC,1966,Stakeholder Inc,1617817,Kellye Walker,206338,Senior VP/Chief Administrative Officer/General Counsel/Secretary (Non-Brd),2010-09-27,2015-01-06,Committee Chairman,,
AMERICAN WATER WORKS CO INC,1966,Stakeholder Inc,1617817,Kellye Walker,206338,Senior VP/General Counsel/Secretary (Non-Brd),2010-01-06,2010-09-27,Committee Chairman,,
HUNTINGTON INGALLS INDUSTRIES INC,1694757,Stakeholder Inc,1617817,Kellye Walker,206338,Corporate VP/General Counsel (Non-Brd),2015-01-12,2016-07-25,Committee Chairman,,
HUNTINGTON INGALLS INDUSTRIES INC,1694757,Stakeholder Inc,1617817,Kellye Walker,206338,Executive VP/Chief Legal Officer (Non-Brd),2019-01-01,,Committee Chairman,,
HUNTINGTON INGALLS INDUSTRIES INC,1694757,Stakeholder Inc,1617817,Kellye Walker,206338,Executive VP/General Counsel (Non-Brd),2016-07-25,2017-01-01,Committee Chairman,,
HUNTINGTON INGALLS INDUSTRIES INC,1694757,Stakeholder Inc,1617817,Kellye Walker,206338,Executive VP/General Counsel/Chief Legal Officer (Non-Brd),2017-01-01,2019-01-01,Committee Chairman,,
Pillsbury Winthrop Shaw Pittman LLP,634367,"TriBar Opinions Committee, American Bar Association",1617822,Lynn Soukup,1808449,Partner (Non-Brd),2005-08-01,,Member,,
Richards Layton & Finger PA,261507,"TriBar Opinions Committee, American Bar Association",1617822,Steve Bigler,1814612,Director -  Non-Brd (Non-Brd),,,Member,,
Daymon Worldwide Inc (Daymon Associates Inc prior to 12/2003),893388,"TriBar Opinions Committee, American Bar Association",1617822,Ron Daitz,1775498,Director -  SD (Brd) (SD),,,Member,,
Womble Bond Dickinson (US) LLP (Womble Carlyle Sandridge & Rice LLP prior to 11/2017),1979451,"TriBar Opinions Committee, American Bar Association",1617822,Anna Mills,1783004,Partner (Non-Brd),2016-06-20,,Member,,
Simpson Thacher & Bartlett LLP,82286,"TriBar Opinions Committee, American Bar Association",1617822,John Lobrano,1643976,Partner (Non-Brd),1991-01-01,2018-01-01,Member,,
Davis Polk & Wardwell LLP,43959,"TriBar Opinions Committee, American Bar Association",1617822,Donald Bernstein,1655008,Partner (Non-Brd),1986-01-01,,Chairman,,
Sullivan & Cromwell LLP,489314,"TriBar Opinions Committee, American Bar Association",1617822,Robert Risoleo,1648856,Partner (Non-Brd),1992-01-01,,Committee Vice Chairman,,
Gibson Dunn & Crutcher LLP,465769,"TriBar Opinions Committee, American Bar Association",1617822,Stephen Glover,1644147,Partner (Non-Brd),2000-01-01,,Committee Member,,
Simpson Thacher & Bartlett LLP,82286,"TriBar Opinions Committee, American Bar Association",1617822,John Lobrano,1643976,Of Counsel (Non-Brd),2018-01-01,,Member,,
Moore & Van Allen PLLC,531039,"TriBar Opinions Committee, American Bar Association",1617822,A Adcock,1639383,Partner (Non-Brd),,,Member,,
Sullivan & Cromwell LLP,489314,"TriBar Opinions Committee, American Bar Association",1617822,Richard Howe,1685413,Partner (Non-Brd),1974-01-01,2009-01-01,Member,,
Hunton Andrews Kurth LLP (Hunton & Williams LLP prior to 04/2018),501819,"TriBar Opinions Committee, American Bar Association",1617822,Gail Merel,1680280,Special Counsel (Non-Brd),2018-01-01,,Member,,
Andrews Kurth Kenyon LLP (Andrews Kurth LLP prior to 09/2016) (Ceased Trading 04/2018),534296,"TriBar Opinions Committee, American Bar Association",1617822,Gail Merel,1680280,Of Counsel (Non-Brd),,2018-04-02,Member,,
Sullivan & Cromwell LLP,489314,"TriBar Opinions Committee, American Bar Association",1617822,Richard Howe,1685413,Of Counsel (Non-Brd),2010-01-01,,Member,,
Vinson & Elkins LLP,56187,"TriBar Opinions Committee, American Bar Association",1617822,Steve Tarry,1678937,Of Counsel (Non-Brd),2017-01-01,,Member,,
Vinson & Elkins LLP,56187,"TriBar Opinions Committee, American Bar Association",1617822,Steve Tarry,1678937,Partner (Non-Brd),1979-01-01,2017-01-01,Member,,
Skadden Arps Slate Meagher & Flom LLP,76614,"TriBar Opinions Committee, American Bar Association",1617822,Gregory Fernicola,1376471,Partner (Non-Brd),,,Member,,
Hogan Lovells US LLP,1650342,"TriBar Opinions Committee, American Bar Association",1617822,Jim Rosenhauer,1467700,Senior Counsel (Non-Brd),2018-01-01,,Member,,
Hogan Lovells US LLP,1650342,"TriBar Opinions Committee, American Bar Association",1617822,Jim Rosenhauer,1467700,Of Counsel (Non-Brd),2016-01-01,2018-01-01,Member,,
Hogan Lovells US LLP,1650342,"TriBar Opinions Committee, American Bar Association",1617822,Jim Rosenhauer,1467700,Partner (Non-Brd),2010-05-01,2016-01-01,Member,,
Baker Botts LLP (Baker & Botts LLP prior to 2000),82219,"TriBar Opinions Committee, American Bar Association",1617822,Rick Goyne,1611541,Partner (Non-Brd),1974-08-01,2015-12-01,Member,,
Sullivan (Sullivan & Worcester LLP prior to 04/2019),606127,"TriBar Opinions Committee, American Bar Association",1617822,James Bidwell Jr,1596956,Partner (Non-Brd),2005-01-01,,Founding Member,,
Cravath Swaine & Moore LLP,567845,"TriBar Opinions Committee, American Bar Association",1617822,Bert Kiessling,1609619,Partner (Non-Brd),1983-01-01,2015-12-01,Member,,
NewYorkBIO (New York Biotechnology Association (NYBA) prior to 06/2013),420615,"TriBar Opinions Committee, American Bar Association",1617822,Joel Papernik,1603342,Director -  SD (Brd) (SD),,,Committee Member,,
Kaye Scholer LLP (Ceased Trading 01/2017),531355,"TriBar Opinions Committee, American Bar Association",1617822,Joel Greenberg,1608055,Senior Partner (Non-Brd),1974-04-01,2017-01-01,Member,,
Mintz Levin Cohn Ferris Glovsky and Popeo PC,34886,"TriBar Opinions Committee, American Bar Association",1617822,Joel Papernik,1603342,Partner (Non-Brd),2000-01-01,,Committee Member,,
NewYorkBIO (New York Biotechnology Association (NYBA) prior to 06/2013),420615,"TriBar Opinions Committee, American Bar Association",1617822,Joel Papernik,1603342,Secretary (Non-Brd),,2008-03-01,Committee Member,,
Proskauer Rose LLP (Formerly known as Proskauer Rose Goetz & Mendelsohn LLP),89727,"TriBar Opinions Committee, American Bar Association",1617822,Julie Allen,1627674,Partner (Non-Brd),1990-01-01,,Member,,
Proskauer Rose LLP (Formerly known as Proskauer Rose Goetz & Mendelsohn LLP),89727,"TriBar Opinions Committee, American Bar Association",1617822,Steve Weise,1626895,Partner (Non-Brd),2008-11-20,,Member,,
DLA Piper LLP (US),931739,"TriBar Opinions Committee, American Bar Association",1617822,Christina Houston,1619596,Partner (Non-Brd),2014-01-21,,Member,,
Morris Nichols Arsht & Tunnell LLP,1485046,"TriBar Opinions Committee, American Bar Association",1617822,Lou Hering,1593645,Partner (Non-Brd),1990-09-01,,Member,,
Shearman & Sterling LLP,36104,"TriBar Opinions Committee, American Bar Association",1617822,Fred Sosnick,1590802,Partner (Non-Brd),1997-06-01,,Member,,
Baker & McKenzie LLP (Baker McKenzie),732656,"TriBar Opinions Committee, American Bar Association",1617822,Chuck Niemeth,1069741,Of Counsel (Non-Brd),2006-11-01,2016-01-01,Committee Member,,
Baker & McKenzie LLP (Baker McKenzie),732656,"TriBar Opinions Committee, American Bar Association",1617822,Chuck Niemeth,1069741,Senior Counsel (Non-Brd),2016-01-01,,Committee Member,,
MERCURY INTERACTIVE CORP (De-listed 11/2006),20294,"TriBar Opinions Committee, American Bar Association",1617822,Stanley Keller,273808,Director -  SD (Brd) (SD),,,Member,,
Locke Lord LLP (Locke Lord Bissell & Liddell LLP prior to 09/2011),1220302,"TriBar Opinions Committee, American Bar Association",1617822,Stanley Keller,273808,Of Counsel (Non-Brd),2015-01-12,2018-01-01,Member,,
Locke Lord LLP (Locke Lord Bissell & Liddell LLP prior to 09/2011),1220302,"TriBar Opinions Committee, American Bar Association",1617822,Stanley Keller,273808,Senior Partner (Non-Brd),2018-01-01,,Member,,
Sunflower Electric Power Corp,1479774,Kansas Electric Power Cooperative Inc,1617844,Allan Miller,1331868,Director -  SD (Brd) (SD),,,Trustee (Non-Brd),,
Mid-Kansas Electric Company LLC (MKEC),1479779,Kansas Electric Power Cooperative Inc,1617844,Allan Miller,1331868,Director -  SD (Brd) (SD),,,Trustee (Non-Brd),,
NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP (De-listed 05/2013),21632,Greater Pointe Coupee Chamber,1617846,Jimmy Ewing Jr,793373,Independent Director (Brd) (SD),2007-01-01,2013-05-24,Member,,
National Rural Utilities Cooperative Finance Corporation (CFC),1960437,Greater Pointe Coupee Chamber,1617846,Jimmy Ewing Jr,793373,Independent Director (Brd) (SD),2013-05-24,2013-05-31,Member,,
STANDEX INTERNATIONAL CORP,29059,Fort Ticonderoga,1617856,Doctor Nick Muller III,274367,Independent Director (Brd) (SD),1984-01-01,2016-10-27,Vice President (Non-Brd),,2013-01-01
STANDEX INTERNATIONAL CORP,29059,Fort Ticonderoga,1617856,Doctor Nick Muller III,274367,Independent Director (Brd) (SD),1984-01-01,2016-10-27,Vice Chairman,,
ARROW FINANCIAL CORP,2622,Fort Ticonderoga,1617856,Tom Hoy,336265,Chairman (Brd) (SD),2012-12-31,2018-01-01,Trustee,,
ARROW FINANCIAL CORP,2622,Fort Ticonderoga,1617856,Tom Hoy,336265,Chairman/CEO (Brd) (ED),2012-07-01,2012-12-31,Trustee,,
ARROW FINANCIAL CORP,2622,Fort Ticonderoga,1617856,Tom Hoy,336265,Chairman/President/CEO (Brd) (ED),2004-04-30,2012-07-01,Trustee,,
ARROW FINANCIAL CORP,2622,Fort Ticonderoga,1617856,Tom Hoy,336265,Independent Chairman (Brd) (SD),2018-01-01,,Trustee,,
Schulte Roth & Zabel LLP,637721,Fort Ticonderoga,1617856,Sandy Morhouse,1995194,Of Counsel (Non-Brd),2012-05-15,,Chairman,,
Minnkota Power Cooperative Inc,1617857,Wild Rice Electric Cooperative Inc,1617858,Mark Habedank,2172059,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
ANIXTER INTERNATIONAL INC,2240,Obama for America,1618010,Linda Bynoe,141056,Independent Director (Brd) (SD),2006-01-01,,Member,,
Minnkota Power Cooperative Inc,1617857,Wild Rice Electric Cooperative Inc,1617858,Russell Okeson,1669386,Vice Chairman (Brd) (SD),2010-01-01,2019-04-01,Vice Chairman (Brd) (SD),,
NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP (De-listed 05/2013),21632,Wild Rice Electric Cooperative Inc,1617858,Steven Haaven,793379,Independent Director (Brd) (SD),2003-01-01,2009-01-01,President/CEO (Non-Brd),1987-01-01,
NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP (De-listed 05/2013),21632,Pointe Coupee Electric Membership Corp,1617859,Jimmy Ewing Jr,793373,Independent Director (Brd) (SD),2007-01-01,2013-05-24,Chairman/President (Brd) (ED),1995-01-01,
National Rural Utilities Cooperative Finance Corporation (CFC),1960437,Pointe Coupee Electric Membership Corp,1617859,Jimmy Ewing Jr,793373,Independent Director (Brd) (SD),2013-05-24,2013-05-31,Chairman/President (Brd) (ED),1995-01-01,
NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP (De-listed 05/2013),21632,Louisiana Landowners Association Inc,1617860,Jimmy Ewing Jr,793373,Independent Director (Brd) (SD),2007-01-01,2013-05-24,Director -  SD,,
National Rural Utilities Cooperative Finance Corporation (CFC),1960437,Louisiana Landowners Association Inc,1617860,Jimmy Ewing Jr,793373,Independent Director (Brd) (SD),2013-05-24,2013-05-31,Director -  SD,,
VECTOIQ ACQUISITION CORP,2817587,DLT Solutions LLC,1617862,Jim Millstein,1317452,Advisor (Non-Brd),2018-05-16,,Director -  SD (Brd) (SD),,
DIEBOLD NIXDORF INC (Diebold Inc prior to 12/2016),9201,DLT Solutions LLC,1617862,Jerry Hill,1286164,Account Manager (Non-Brd),2006-01-01,2008-01-01,Representative (Non-Brd),2008-01-01,2008-10-01
TZP Group LLC,1386284,DLT Solutions LLC,1617862,Paul Davis,1286158,Principal (Non-Brd),2012-01-01,2015-01-01,Director -  SD (Brd) (SD),,
TZP Group LLC,1386284,DLT Solutions LLC,1617862,Paul Davis,1286158,Vice President (Non-Brd),2008-08-01,2012-01-01,Director -  SD (Brd) (SD),,
LAC Group (Formerly known as Library Associates Companies (LAC)),2418548,DLT Solutions LLC,1617862,Rick Marcotte,1097574,Independent Director (Brd) (SD),2016-01-01,,Chairman/Interim CEO (Brd) (ED),2017-04-27,2017-05-03
NETAPP INC (Network Appliance Inc prior to 03/2008),21903,DLT Solutions LLC,1617862,Skip Liesegang,1108267,Regional Director (Non-Brd),2014-06-01,2018-01-01,Vice President - Channels (Non-Brd),2018-06-19,
immixGroup Inc,1262339,DLT Solutions LLC,1617862,Art Richer,1108264,Division VP (Brd) (ED),2015-01-01,2017-05-01,President/CEO (Brd) (ED),2017-05-03,2017-08-07
SYMANTEC CORP,29774,DLT Solutions LLC,1617862,Van Ristau,1097578,Advisor (Non-Brd),,,Chief Strategist Officer (Non-Brd),,
TZP Group LLC,1386284,DLT Solutions LLC,1617862,Nate Chandrasekaran,1097577,Principal (Non-Brd),2007-09-01,2015-01-01,Director -  SD (Brd) (SD),,
TZP Group LLC,1386284,DLT Solutions LLC,1617862,Sam Abraham,1097576,Advisory Board Member (Non-Brd),2007-01-01,2014-01-01,Director -  SD (Brd) (SD),,
TZP Group LLC,1386284,DLT Solutions LLC,1617862,Rick Marcotte,1097574,Senior Advisor (Non-Brd),,,Chairman (Brd) (SD),2015-01-01,2017-04-27
LAC Group (Formerly known as Library Associates Companies (LAC)),2418548,DLT Solutions LLC,1617862,Rick Marcotte,1097574,Independent Director (Brd) (SD),2016-01-01,,Chairman (Brd) (SD),2015-01-01,2017-04-27
TZP Group LLC,1386284,DLT Solutions LLC,1617862,Rick Marcotte,1097574,Senior Advisor (Non-Brd),,,Chairman (Brd) (SD),2017-05-03,
LAC Group (Formerly known as Library Associates Companies (LAC)),2418548,DLT Solutions LLC,1617862,Rick Marcotte,1097574,Independent Director (Brd) (SD),2016-01-01,,Chairman (Brd) (SD),2017-05-03,
Atlas Venture Inc,822007,DLT Solutions LLC,1617862,Chris Lynch,599733,Partner (Brd) (ED),2012-05-01,2015-06-29,Director -  SD (Brd) (SD),,
Veracode Inc,1070568,DLT Solutions LLC,1617862,Chris Lynch,599733,Advisor (Non-Brd),2012-04-01,2017-03-01,Director -  SD (Brd) (SD),,
Accomplice LLC,2312744,DLT Solutions LLC,1617862,Chris Lynch,599733,General Partner (Brd) (ED),2015-06-29,2017-01-01,Director -  SD (Brd) (SD),,
Threat Stack Inc,2130782,DLT Solutions LLC,1617862,Chris Lynch,599733,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
DataRobot Inc (DataRobot LLC prior to 03/2013),2317024,DLT Solutions LLC,1617862,Chris Lynch,599733,Chairman (Brd) (SD),2013-06-01,,Director -  SD (Brd) (SD),,
MARSH & MCLENNAN COMPANIES INC,19713,DLT Solutions LLC,1617862,Steve McDaneld,1459207,Team Leader (Non-Brd),,2005-01-01,Director - Financial Planning/Analysis (Non-Brd),2005-02-01,2014-01-01
Prudential Capital Group,486626,DLT Solutions LLC,1617862,Paul Meiring,1516378,Principal (Non-Brd),2013-01-01,2017-01-01,Director -  SD (Brd) (SD),,
Prudential Capital Group,486626,DLT Solutions LLC,1617862,Paul Meiring,1516378,Partner (Non-Brd),2017-01-01,,Director -  SD (Brd) (SD),,
immixGroup Inc,1262339,DLT Solutions LLC,1617862,Chris Wilkinson,1521975,Senior Director (Non-Brd),2014-10-01,2018-01-01,Vice President - Sales (Non-Brd),2017-12-01,2019-01-01
