from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
TORONTO-DOMINION BANK,30956,ROGERS COMMUNICATIONS INC,26496,Nadir Mohamed,335258,Independent Corporate Director (Brd) (SD),2008-04-03,,Group President/COO (Brd) (ED),2005-05-25,2009-03-30
SIERRA WIRELESS INC,27923,ROGERS COMMUNICATIONS INC,26496,Nadir Mohamed,335258,Independent Director (Brd) (SD),2003-03-26,2006-04-25,Group President/COO (Brd) (ED),2005-05-25,2009-03-30
TORONTO-DOMINION BANK,30956,ROGERS COMMUNICATIONS INC,26496,Nadir Mohamed,335258,Independent Corporate Director (Brd) (SD),2008-04-03,,President/CEO (Brd) (ED),2009-03-30,2013-12-02
TORONTO-DOMINION BANK,30956,ROGERS COMMUNICATIONS INC,26496,Nadir Mohamed,335258,Independent Corporate Director (Brd) (SD),2008-04-03,,Employee (Non-Brd),2013-12-02,2014-01-01
CANADIAN REAL ESTATE INVESTMENT TRUST (De-listed 05/2018),580723,ROGERS COMMUNICATIONS INC,26496,John Clappison,337503,Independent Trustee (Brd) (SD),2007-05-01,2011-02-15,Independent Corporate Director (Brd) (SD),2006-06-13,2018-04-20
ALIGNVEST ACQUISITION II CORP,2661777,ROGERS COMMUNICATIONS INC,26496,Joe Natale,336845,Advisor (Non-Brd),2017-05-24,,President/CEO (Brd) (ED),2017-04-19,
CI FINANCIAL CORP,1321845,ROGERS COMMUNICATIONS INC,26496,Ron Besse,335231,Lead Independent Director (Brd) (SD),2009-01-01,2015-06-10,Independent Director (Brd) (SD),2006-03-21,2012-04-25
Cassels Brock & Blackwell LLP,82110,ROGERS COMMUNICATIONS INC,26496,The Hon. David Peterson,335235,Chairman Emeritus (Non-Brd),2017-01-01,,Independent Director (Brd) (SD),1991-04-01,
MDC PARTNERS INC (MDC Corporation prior to 02/2004),19995,ROGERS COMMUNICATIONS INC,26496,Ron Besse,335231,Director -  SD (Brd) (SD),,,Lead Independent Director (Brd) (SD),1984-06-01,2006-03-21
CELESTICA INC,6175,ROGERS COMMUNICATIONS INC,26496,Joe Natale,336845,Independent Vice Chairman/Corporate Director (Brd) (SD),2016-07-21,2017-07-26,President/CEO (Brd) (ED),2017-04-19,
NVIDIA CORP,22806,ROGERS COMMUNICATIONS INC,26496,Rob Burgess,182352,Independent Director (Brd) (SD),2011-12-08,,Independent Director (Brd) (SD),2016-04-19,
METRO INC (Metro-Richelteu Inc prior to 01/2000),605534,ROGERS COMMUNICATIONS INC,26496,John Tory,181549,Independent Corporate Director (Brd) (SD),2011-01-25,2014-10-28,Independent Corporate Director (Brd) (SD),2010-04-29,2014-04-22
CHARTER COMMUNICATIONS INC (De-listed 04/2009),6513,ROGERS COMMUNICATIONS INC,26496,John Tory,181549,Independent Director (Brd) (SD),2001-12-01,2009-04-07,Executive Officer (Non-Brd),1999-04-21,2003-05-30
ADOBE INC (Adobe Systems Inc prior to 10/2018),808,ROGERS COMMUNICATIONS INC,26496,Rob Burgess,182352,Independent Director (Brd) (SD),2005-12-03,2019-04-11,Independent Director (Brd) (SD),2016-04-19,
HILL INTERNATIONAL INC (Arpeggio Acquisition Corp prior to 06/2006),864414,ROGERS COMMUNICATIONS INC,26496,Colin Watson,140957,Director -  SD (Brd) (SD),,,Independent Corporate Director (Brd) (SD),2004-05-27,2012-04-25
LOUISIANA-PACIFIC CORP,19181,ROGERS COMMUNICATIONS INC,26496,Colin Watson,140957,Independent Director (Brd) (SD),2000-06-01,2017-05-05,Independent Corporate Director (Brd) (SD),2004-05-27,2012-04-25
VECTOR AEROSPACE CORP (De-listed 07/2011),604585,ROGERS COMMUNICATIONS INC,26496,Colin Watson,140957,Independent Corporate Director (Brd) (SD),2005-01-03,2011-06-30,Independent Corporate Director (Brd) (SD),2004-05-27,2012-04-25
VECTOR AEROSPACE CORP (De-listed 07/2011),604585,ROGERS COMMUNICATIONS INC,26496,Colin Watson,140957,President/CEO (Brd) (ED),2003-11-28,2005-01-03,Independent Corporate Director (Brd) (SD),2004-05-27,2012-04-25
Tlsat Canada Inc,51622,ROGERS COMMUNICATIONS INC,26496,Colin Watson,140957,Independent Director (Brd) (SD),2007-10-31,,Independent Corporate Director (Brd) (SD),2004-05-27,2012-04-25
TERAYON COMMUNICATION SYSTEMS INC (De-listed 07/2007),30440,ROGERS COMMUNICATIONS INC,26496,Alek Krstajic,272320,Independent Director (Brd) (SD),1999-07-01,2006-06-19,Senior VP - Sales/Mktg (Non-Brd),2000-01-01,2003-01-01
TERAYON COMMUNICATION SYSTEMS INC (De-listed 07/2007),30440,ROGERS COMMUNICATIONS INC,26496,Alek Krstajic,272320,Independent Director (Brd) (SD),1999-07-01,2006-06-19,Various Positions (Non-Brd),1994-10-01,1999-12-01
VITRAN CORP INC (De-listed 03/2014),381252,ROGERS COMMUNICATIONS INC,26496,Graham Savage,201653,Independent Director (Brd) (SD),1987-05-27,2005-08-01,Various Positions (Non-Brd),1975-01-01,1989-01-01
VITRAN CORP INC (De-listed 03/2014),381252,ROGERS COMMUNICATIONS INC,26496,Graham Savage,201653,Independent Director (Brd) (SD),1987-05-27,2005-08-01,CFO (Non-Brd),1989-03-01,1996-11-01
TRANSCONTINENTAL INC (GTC Transcontinental Group Ltd prior to 04/2003),590389,ROGERS COMMUNICATIONS INC,26496,Isabelle Marcoux,607411,Chairman (Executive) (Brd) (ED),,,Independent Director (Brd) (SD),2008-04-29,
POWER CORPORATION OF CANADA,24851,ROGERS COMMUNICATIONS INC,26496,Isabelle Marcoux,607411,Independent Director (Brd) (SD),2010-05-13,,Independent Director (Brd) (SD),2008-04-29,
GEORGE WESTON LTD,33393,ROGERS COMMUNICATIONS INC,26496,Isabelle Marcoux,607411,Independent Director (Brd) (SD),2007-09-21,2019-05-07,Independent Director (Brd) (SD),2008-04-29,
TRANSCONTINENTAL INC (GTC Transcontinental Group Ltd prior to 04/2003),590389,ROGERS COMMUNICATIONS INC,26496,Isabelle Marcoux,607411,Vice Chairman/VP (Brd) (ED),2007-04-01,2012-02-16,Independent Director (Brd) (SD),2008-04-29,
CANADIAN IMPERIAL BANK OF COMMERCE (CIBC),5636,ROGERS COMMUNICATIONS INC,26496,Stephen Graham,544204,Executive VP/Chief Marketing Officer (Non-Brd),2002-01-01,2006-01-01,Executive VP/Chief Marketing Officer (Non-Brd),2006-01-01,2009-09-01
CINEPLEX INC (Cineplex Galaxy Income Fund prior to 01/2011),663020,ROGERS COMMUNICATIONS INC,26496,Rob Bruce,544202,Independent Director (Brd) (SD),2010-05-01,,Division President (Non-Brd),2009-09-16,2014-12-31
CINEPLEX INC (Cineplex Galaxy Income Fund prior to 01/2011),663020,ROGERS COMMUNICATIONS INC,26496,Rob Bruce,544202,Independent Director (Brd) (SD),2010-05-01,,Division President (Non-Brd),2014-12-31,2015-04-06
VITRAN CORP INC (De-listed 03/2014),381252,ROGERS COMMUNICATIONS INC,26496,John Gossling,515600,Independent Director (Brd) (SD),2005-12-05,2014-03-28,Vice President - Ops (Non-Brd),2005-01-01,2008-03-01
SOFTCHOICE CORP (De-listed 06/2013),604357,ROGERS COMMUNICATIONS INC,26496,Bill Linton,449717,Independent Director (Brd) (SD),2007-01-01,2011-02-14,Executive VP/CFO (Non-Brd),2009-09-01,2012-07-01
SOFTCHOICE CORP (De-listed 06/2013),604357,ROGERS COMMUNICATIONS INC,26496,Bill Linton,449717,Independent Director (Brd) (SD),2007-01-01,2011-02-14,CFO/Senior VP - Finance (Non-Brd),2007-02-14,2009-09-01
SOFTCHOICE CORP (De-listed 06/2013),604357,ROGERS COMMUNICATIONS INC,26496,Bill Linton,449717,Independent Director (Brd) (SD),2007-01-01,2011-02-14,CFO/VP - Finance (Non-Brd),2006-03-21,2007-02-14
SOFTCHOICE CORP (De-listed 06/2013),604357,ROGERS COMMUNICATIONS INC,26496,Bill Linton,449717,Independent Chairman (Brd) (SD),2011-02-14,2013-06-18,Executive VP/CFO (Non-Brd),2009-09-01,2012-07-01
GREENCASTLE RESOURCES LTD (Vergene Capital Corp prior to 05/2004),931168,ROGERS COMMUNICATIONS INC,26496,Bill Linton,449717,Director -  SD (Brd) (SD),,,Various Positions (Non-Brd),1978-01-01,2005-07-01
LOBLAW COMPANIES LTD,35930,ROGERS COMMUNICATIONS INC,26496,Sarah Burcher,487489,Senior VP/Controller (Non-Brd),2007-06-01,2009-01-01,VP/Controller (Non-Brd),2005-01-01,2011-01-01
AGNICO EAGLE MINES LTD,1072,ROGERS COMMUNICATIONS INC,26496,Ron Gemmell,1119617,Independent Director (Brd) (SD),2011-01-01,,Independent Director (Brd) (SD),2017-04-19,
GILDAN ACTIVEWEAR INC,13269,ROGERS COMMUNICATIONS INC,26496,Anne Martin-Vachon,1123871,Independent Director (Brd) (SD),2015-02-05,,Division President (Non-Brd),2016-08-01,2018-07-01
TERVITA CORP (Newalta Corp prior to 07/2018),663168,ROGERS COMMUNICATIONS INC,26496,Ron Gemmell,1119617,Independent Director (Brd) (SD),2014-05-07,2018-07-19,Independent Director (Brd) (SD),2017-04-19,
AGF MANAGEMENT LIMITED,263081,ROGERS COMMUNICATIONS INC,26496,Odette Coleman,1124873,Director - Public Affairs (Non-Brd),2010-01-01,2012-01-01,Director - Comms (Non-Brd),2006-01-01,2011-01-01
HACKETT GROUP INC (Answerthink Inc prior to 01/2008),2256,ROGERS COMMUNICATIONS INC,26496,Jim Reid,1192422,Advisory Council Member (Non-Brd),,2013-01-01,Senior VP/Chief Human Resource Officer (Non-Brd),2011-08-08,
LOBLAW COMPANIES LTD,35930,ROGERS COMMUNICATIONS INC,26496,Sarah Davis,888694,Senior VP - Finance/Ops (Non-Brd),2007-06-01,2010-05-05,Vice President - Finance/Controller (Non-Brd),,2011-01-01
LOBLAW COMPANIES LTD,35930,ROGERS COMMUNICATIONS INC,26496,Sarah Davis,888694,CFO (Non-Brd),2010-05-05,2014-07-17,Vice President - Finance/Controller (Non-Brd),,2011-01-01
CGI INC (CGI Group Inc prior to 01/2019),6430,ROGERS COMMUNICATIONS INC,26496,Marie MacDonald,1072607,Senior VP - Sales (Non-Brd),2007-02-01,2010-01-01,Various Positions (Non-Brd),2007-02-01,2008-11-01
CGI INC (CGI Group Inc prior to 01/2019),6430,ROGERS COMMUNICATIONS INC,26496,Marie MacDonald,1072607,Senior VP - Sales (Non-Brd),2010-01-01,2011-01-01,Various Positions (Non-Brd),2007-02-01,2008-11-01
CHICO'S FAS INC,6637,ROGERS COMMUNICATIONS INC,26496,Bonnie Brooks,1048341,President/CEO (Brd) (ED),2019-07-18,,Independent Director (Brd) (SD),2015-04-21,
HUDSON'S BAY CO,1907942,ROGERS COMMUNICATIONS INC,26496,Bonnie Brooks,1048341,Vice Chairwoman (Non-Brd),2014-02-01,2016-12-31,Independent Director (Brd) (SD),2015-04-21,
TRILOGY INTERNATIONAL PARTNERS INC (Alignvest Acquisition Corp prior to 02/2017),2300302,ROGERS COMMUNICATIONS INC,26496,Bonnie Brooks,1048341,Independent Director (Brd) (SD),2015-06-24,2017-02-07,Independent Director (Brd) (SD),2015-04-21,
CHICO'S FAS INC,6637,ROGERS COMMUNICATIONS INC,26496,Bonnie Brooks,1048341,Interim President/Interim CEO (Brd) (ED),2019-04-24,2019-07-18,Independent Director (Brd) (SD),2015-04-21,
CHICO'S FAS INC,6637,ROGERS COMMUNICATIONS INC,26496,Bonnie Brooks,1048341,Independent Director (Brd) (SD),2016-07-21,2019-04-24,Independent Director (Brd) (SD),2015-04-21,
EMPIRE COMPANY LTD,744829,ROGERS COMMUNICATIONS INC,26496,Bonnie Brooks,1048341,Independent Director (Brd) (SD),2012-06-29,2016-07-04,Independent Director (Brd) (SD),2015-04-21,
ABERCROMBIE & FITCH CO,446,ROGERS COMMUNICATIONS INC,26496,Bonnie Brooks,1048341,Independent Director (Brd) (SD),2014-06-19,2018-07-03,Independent Director (Brd) (SD),2015-04-21,
RIOCAN REAL ESTATE INVESTMENT TRUST (Counsel Real Estate Investment Trust prior to 07/1995),591595,ROGERS COMMUNICATIONS INC,26496,Bonnie Brooks,1048341,Independent Trustee (Brd) (SD),2013-06-05,,Independent Director (Brd) (SD),2015-04-21,
Sobeys Inc,45258,ROGERS COMMUNICATIONS INC,26496,Bonnie Brooks,1048341,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2015-04-21,
DROPCAR INC (WPCS International Inc prior to 01/2018),780519,ROGERS COMMUNICATIONS INC,26496,Mike Doyle,732810,Independent Director (Brd) (SD),2008-11-14,2012-08-01,Senior VP (Non-Brd),2012-03-01,2014-01-01
COGECO COMMUNICATIONS INC (Cogeco Cable Inc prior to 01/2016),7245,ROGERS COMMUNICATIONS INC,26496,Ron Perrotta,642973,Vice President - Mktg (Non-Brd),2008-05-01,2014-06-01,Vice President - Mktg (Non-Brd),2013-12-01,2014-06-01
COGECO COMMUNICATIONS INC (Cogeco Cable Inc prior to 01/2016),7245,ROGERS COMMUNICATIONS INC,26496,Ron Perrotta,642973,Vice President - Mktg (Non-Brd),2002-03-11,2008-05-01,Vice President - Mktg (Non-Brd),2013-12-01,2014-06-01
COGECO INC,255307,ROGERS COMMUNICATIONS INC,26496,Ron Perrotta,642973,Division VP - Marketing (Non-Brd),2002-03-11,2014-06-01,Vice President - Mktg (Non-Brd),2013-12-01,2014-06-01
AMICA MATURE LIFESTYLES INC (Ishtar Seniors Communities Inc prior to 08/2000) (De-listed 12/2015),733352,ROGERS COMMUNICATIONS INC,26496,Chuck van der Lee,762770,Independent Director (Brd) (SD),2004-11-23,2015-12-22,Various Positions (Non-Brd),1990-01-01,2009-01-01
ROCKWOOD HOLDINGS INC (De-listed 01/2015),26470,ROGERS CORP,26497,Chris Shadday,1121789,Division President/CEO (Non-Brd),2011-08-01,2015-01-12,Vice President - Mktg (Non-Brd),2014-11-01,2016-01-01
ARCBEST CORP (Arkansas Best Corp prior to 04/2014),2573,ROGERS CORP,26497,Janice Stipp,1096933,Independent Director (Brd) (SD),2012-10-22,,VP/CFO/Chief Accounting Officer/Treasurer (Non-Brd),2016-05-11,2017-02-01
ARCBEST CORP (Arkansas Best Corp prior to 04/2014),2573,ROGERS CORP,26497,Janice Stipp,1096933,Independent Director (Brd) (SD),2012-10-22,,Consultant (Non-Brd),2018-05-16,2018-11-16
PLY GEM HOLDINGS INC (De-listed 04/2018),1953917,ROGERS CORP,26497,Janice Stipp,1096933,Independent Director (Brd) (SD),2014-05-14,2018-04-12,VP/CFO/Chief Accounting Officer/Treasurer (Non-Brd),2016-05-11,2017-02-01
PLY GEM HOLDINGS INC (De-listed 04/2018),1953917,ROGERS CORP,26497,Janice Stipp,1096933,Independent Director (Brd) (SD),2014-05-14,2018-04-12,Senior VP/CFO/Treasurer (Non-Brd),2017-02-01,2018-05-16
ARCBEST CORP (Arkansas Best Corp prior to 04/2014),2573,ROGERS CORP,26497,Janice Stipp,1096933,Independent Director (Brd) (SD),2012-10-22,,VP/CFO/Treasurer (Non-Brd),2015-11-09,2016-05-11
PLY GEM HOLDINGS INC (De-listed 04/2018),1953917,ROGERS CORP,26497,Janice Stipp,1096933,Independent Director (Brd) (SD),2014-05-14,2018-04-12,VP/CFO/Treasurer (Non-Brd),2015-11-09,2016-05-11
ARCBEST CORP (Arkansas Best Corp prior to 04/2014),2573,ROGERS CORP,26497,Janice Stipp,1096933,Independent Director (Brd) (SD),2012-10-22,,Senior VP/CFO/Treasurer (Non-Brd),2017-02-01,2018-05-16
DOW CHEMICAL CO (De-listed 08/2017),9559,ROGERS CORP,26497,Jianjun Liu,1303091,Regional Marketing Director (Non-Brd),2009-03-01,2012-04-01,Regional VP - Marketing (Non-Brd),,
TENNANT CO,30419,ROGERS CORP,26497,David Mathieson,440111,Independent Director (Brd) (SD),2006-11-01,2016-01-01,Vice President (Non-Brd),2015-11-09,2015-12-31
TENNANT CO,30419,ROGERS CORP,26497,David Mathieson,440111,Independent Director (Brd) (SD),2006-11-01,2016-01-01,CFO/VP - Finance (Non-Brd),2014-05-19,2015-11-09
TRIDENT MICROSYSTEMS INC (De-listed 01/2012),31309,ROGERS CORP,26497,Doctor J Hsu,542419,Independent Director (Brd) (SD),2008-04-22,2012-01-19,Independent Director (Brd) (SD),2007-06-20,2013-05-03
CURTISS-WRIGHT CORP,8446,ROGERS CORP,26497,Bruce Hoechner,590684,Independent Director (Brd) (SD),2017-05-11,,President/CEO (Brd) (ED),2011-10-03,
DOW CHEMICAL CO (De-listed 08/2017),9559,ROGERS CORP,26497,Bruce Hoechner,590684,Regional Division President (Non-Brd),2009-10-01,2011-10-01,President/CEO (Brd) (ED),2011-10-03,
MENTOR GRAPHICS CORP (De-listed 03/2017),20254,ROGERS CORP,26497,Keith Barnes,203591,Independent Director (Brd) (SD),2012-05-30,2017-03-30,Independent Director (Brd) (SD),2015-10-08,
VIAVI SOLUTIONS INC (JDS Uniphase Corp prior to 08/2015),17374,ROGERS CORP,26497,Keith Barnes,203591,Independent Director (Brd) (SD),2011-10-15,,Independent Director (Brd) (SD),2015-10-08,
KNOWLES CORP,2050850,ROGERS CORP,26497,Keith Barnes,203591,Independent Director (Brd) (SD),2014-02-28,,Independent Director (Brd) (SD),2015-10-08,
ANDREW CORP (De-listed 12/2007),2186,ROGERS CORP,26497,Robert Paul,183685,Interim President (Brd) (ED),2003-07-01,2004-05-01,Independent Director (Brd) (SD),2011-05-12,2016-05-06
KEMET CORP,1650173,ROGERS CORP,26497,Robert Paul,183685,Independent Director (Brd) (SD),2010-06-22,,Independent Director (Brd) (SD),2000-04-18,2005-04-28
KEMET CORP,1650173,ROGERS CORP,26497,Robert Paul,183685,Independent Director (Brd) (SD),2010-06-22,,Independent Director (Brd) (SD),2011-05-12,2016-05-06
KEMET CORP,1650173,ROGERS CORP,26497,Robert Paul,183685,Independent Director (Brd) (SD),2010-06-22,,Lead Independent Director (Brd) (SD),2005-04-28,2011-05-12
ANDREW CORP (De-listed 12/2007),2186,ROGERS CORP,26497,Robert Paul,183685,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2011-05-12,2016-05-06
ANDREW CORP (De-listed 12/2007),2186,ROGERS CORP,26497,Robert Paul,183685,Interim President (Brd) (ED),2003-07-01,2004-05-01,Independent Director (Brd) (SD),2000-04-18,2005-04-28
KEMET CORP (De-listed 01/2009),17784,ROGERS CORP,26497,Robert Paul,183685,Independent Director (Brd) (SD),2006-07-26,2009-01-09,Lead Independent Director (Brd) (SD),2005-04-28,2011-05-12
COMTECH TELECOMMUNICATIONS CORP,7609,ROGERS CORP,26497,Robert Paul,183685,Independent Director (Brd) (SD),2007-03-07,,Lead Independent Director (Brd) (SD),2005-04-28,2011-05-12
ANDREW CORP (De-listed 12/2007),2186,ROGERS CORP,26497,Robert Paul,183685,Director -  SD (Brd) (SD),,,Lead Independent Director (Brd) (SD),2005-04-28,2011-05-12
COMTECH TELECOMMUNICATIONS CORP,7609,ROGERS CORP,26497,Robert Paul,183685,Independent Director (Brd) (SD),2007-03-07,,Independent Director (Brd) (SD),2011-05-12,2016-05-06
ANDREW CORP (De-listed 12/2007),2186,ROGERS CORP,26497,Robert Paul,183685,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2000-04-18,2005-04-28
NASHUA CORP (De-listed 09/2009),21515,ROGERS CORP,26497,Bill Mitchell,103277,President/COO (Brd) (ED),1993-09-01,1994-07-22,Independent Director (Brd) (SD),2008-05-09,2011-05-12
SOLECTRON CORP (De-listed 10/2007),28508,ROGERS CORP,26497,Bill Mitchell,103277,Vice President (Non-Brd),1999-03-01,2001-08-01,Independent Director (Brd) (SD),2008-05-09,2011-05-12
ARROW ELECTRONICS INC,2621,ROGERS CORP,26497,Bill Mitchell,103277,President/CEO (Brd) (ED),2003-02-03,2006-05-03,Lead Independent Director (Brd) (SD),2003-01-01,2005-04-28
BROWN FORMAN CORP,5210,ROGERS CORP,26497,Bill Mitchell,103277,Independent Director (Brd) (SD),2007-03-12,2013-07-25,Lead Independent Director (Brd) (SD),2003-01-01,2005-04-28
ARROW ELECTRONICS INC,2621,ROGERS CORP,26497,Bill Mitchell,103277,Chairman/President/CEO (Brd) (ED),2006-05-03,2008-02-29,Independent Director (Brd) (SD),2005-04-28,2007-04-26
BROWN FORMAN CORP,5210,ROGERS CORP,26497,Bill Mitchell,103277,Independent Director (Brd) (SD),2007-03-12,2013-07-25,Lead Independent Director (Brd) (SD),2011-05-12,2017-05-04
HUMANA INC,15207,ROGERS CORP,26497,Bill Mitchell,103277,Independent Director (Brd) (SD),2009-04-23,2019-04-18,Lead Independent Director (Brd) (SD),2011-05-12,2017-05-04
ARROW ELECTRONICS INC,2621,ROGERS CORP,26497,Bill Mitchell,103277,President/CEO (Brd) (ED),2003-02-03,2006-05-03,Independent Director (Brd) (SD),2008-05-09,2011-05-12
ARROW ELECTRONICS INC,2621,ROGERS CORP,26497,Bill Mitchell,103277,Chairman/CEO (Brd) (ED),2008-02-29,2009-05-01,Independent Director (Brd) (SD),2008-05-09,2011-05-12
