from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
STG Partners LLC,567521,SIGMA Integrated Reservoir Solutions Inc,1979959,Sunit Mukherjee,1345430,MD (Non-Brd),2019-01-01,,Director -  SD (Brd) (SD),,
NEOVASC INC,940858,Aegis Surgical Ltd,1979960,Doctor Bill O'Neill,770185,Independent Director (Brd) (SD),2008-07-01,2019-06-04,Advisor (Non-Brd),,
Minnesota Lawyers Mutual Insurance Co (MLM),1813501,Osceola Public Library Foundation,1979994,Elisabeth Reynoldson,1333508,Director -  SD (Brd) (SD),,,Director -  SD,,
TransEnterix Inc (SafeStitch Medical Inc prior to 12/2013) (Listed 04/2014),6206,Aegis Surgical Ltd,1979960,Bill Starling Jr,335852,Independent Director (Brd) (SD),2013-09-03,2014-04-15,President/CEO (Brd) (ED),2013-01-23,2016-09-01
EBR Systems Inc,746217,Aegis Surgical Ltd,1979960,Bill Starling Jr,335852,Director -  SD (Brd) (SD),,,President/CEO (Brd) (ED),2013-01-23,2016-09-01
iRhythm Technologies Inc (Listed 10/2016),1245134,Aegis Surgical Ltd,1979960,Bill Starling Jr,335852,Chairman (Brd) (SD),2007-01-01,2016-05-01,President/CEO (Brd) (ED),2013-01-23,2016-09-01
iRhythm Technologies Inc (Listed 10/2016),1245134,Aegis Surgical Ltd,1979960,Bill Starling Jr,335852,Director -  SD (Brd) (SD),,,President/CEO (Brd) (ED),2013-01-23,2016-09-01
TRANSENTERIX INC,2061345,Aegis Surgical Ltd,1979960,Bill Starling Jr,335852,Independent Director (Brd) (SD),2014-04-15,,President/CEO (Brd) (ED),2013-01-23,2016-09-01
EBR Systems Inc,746217,Aegis Surgical Ltd,1979960,Bill Starling Jr,335852,Director -  SD (Brd) (SD),,,CEO (Brd) (ED),2016-09-01,
TRANSENTERIX INC,2061345,Aegis Surgical Ltd,1979960,Bill Starling Jr,335852,Independent Director (Brd) (SD),2014-04-15,,CEO (Brd) (ED),2016-09-01,
HANCOCK JAFFE LABORATORIES INC (HJLI),2823436,Aegis Surgical Ltd,1979960,Doctor Francis Duhay,2097333,Independent Director (Brd) (SD),2018-10-02,,President/COO (Non-Brd),2016-09-01,
EvoNexus (Formerly known as CommNexus San Diego),850882,Aegis Surgical Ltd,1979960,Doctor Francis Duhay,2097333,Committee Member,,,President/COO (Non-Brd),2016-09-01,
APPLIED MATERIALS INC,2382,Picodeon Ltd Oy,1979963,James Robson,1072022,Corporate VP/General Manager (Non-Brd),2013-01-01,,Chairman (Brd) (SD),,
Public Relations Society of America Inc (PRSA),79221,All Terrain,1979967,Doug Dome,1333849,Member,,,President (Non-Brd),2013-09-01,2014-09-01
2x Consumer Products Growth Partners LP,1929598,All Terrain,1979967,Bob Burke,1857371,Industry Venture Partner (Non-Brd),,,Outside Director (Brd) (SD),,
Utica Mutual Insurance Co Inc,734761,Mohawk Valley Regional Economic Development Council,1979971,Rich Creedon,1960078,Chairman/CEO (Brd) (ED),2019-02-25,,Council Member,,
Utica Mutual Insurance Co Inc,734761,Mohawk Valley Regional Economic Development Council,1979971,Rich Creedon,1960078,President/CEO (Brd) (ED),2016-02-22,2019-02-25,Council Member,,
Gray Plant Mooty Mooty & Bennett PA (Gray Plant Mooty),252722,Woodbury Athletic Association (WAA),1979972,Charlie Maier,2127204,Principal (Brd) (ED),1992-08-01,,Coach,,
MURPHY USA INC,1977560,Louisiana Wildlife and Fisheries Foundation (LDWF),1979973,Tom Gattle Jr,1331839,Independent Director (Brd) (SD),2013-08-30,2019-08-22,President,,
OMERS Administration Corp (Ontario Municipal Employees Retirement System prior to 06/2006),51580,AGELLAN COMMERCIAL REAL ESTATE INVESTMENT TRUST (De-listed 02/2019),1979982,Sara Yamotahari,1474396,Senior VP/Head (Non-Brd),2010-01-01,2014-12-01,Independent Trustee (Brd) (SD),2013-01-25,2015-06-15
CarVal Investors LLC (Formerly known as Cargill Value Investment),1659617,AGELLAN COMMERCIAL REAL ESTATE INVESTMENT TRUST (De-listed 02/2019),1979982,Bob Perry,1352016,Senior MD (Brd) (ED),1997-01-01,2016-06-01,Trustee (Brd) (SD),2013-01-25,2016-07-15
INOVALIS REAL ESTATE INVESTMENT TRUST,1985331,AGELLAN COMMERCIAL REAL ESTATE INVESTMENT TRUST (De-listed 02/2019),1979982,Richard Dansereau,1258650,Independent Trustee (Brd) (SD),2013-04-10,2019-05-15,Interim Chairman (Independent) (Brd) (SD),,
INOVALIS REAL ESTATE INVESTMENT TRUST,1985331,AGELLAN COMMERCIAL REAL ESTATE INVESTMENT TRUST (De-listed 02/2019),1979982,Richard Dansereau,1258650,Independent Trustee (Brd) (SD),2013-04-10,2019-05-15,Independent Trustee (Brd) (SD),2013-01-25,2015-01-07
INOVALIS REAL ESTATE INVESTMENT TRUST,1985331,AGELLAN COMMERCIAL REAL ESTATE INVESTMENT TRUST (De-listed 02/2019),1979982,Richard Dansereau,1258650,Independent Trustee (Brd) (SD),2013-04-10,2019-05-15,Independent Chairman (Brd) (SD),2015-03-06,2017-11-13
DOLAN CO (Dolan Media Co prior to 05/2010) (De-listed 01/2014),244567,BringMeTheNews,1979983,Mark Stodder,596485,Executive VP (Non-Brd),2005-02-01,2013-06-28,Director -  SD (Brd) (SD),,
REATA PHARMACEUTICALS INC,2463611,Celgene Pharmaceuticals Inc,1979984,Doctor Geoff Block,1258716,Vice President (Non-Brd),2019-01-07,,Scientific Advisor (Non-Brd),,
ARDELYX INC,2077794,Celgene Pharmaceuticals Inc,1979984,Doctor Geoff Block,1258716,Independent Director (Brd) (SD),2019-03-14,,Scientific Advisor (Non-Brd),,
AMGEN INC,2068,Celgene Pharmaceuticals Inc,1979984,Renu Vaish,1622556,Director - Regulatory Affairs (Non-Brd),2005-12-01,2007-09-01,Director - Regulatory Affairs (Non-Brd),2005-09-01,2007-09-01
Public Relations Society of America Inc (PRSA),79221,Dirty Girl,1979986,Tia Mattson,886897,Member,,,Chief Marketing Officer (Non-Brd),2013-01-01,2014-01-01
Minnesota Lawyers Mutual Insurance Co (MLM),1813501,Clarke Area Arts Council,1979990,Elisabeth Reynoldson,1333508,Director -  SD (Brd) (SD),,,Member,,
Minnesota Lawyers Mutual Insurance Co (MLM),1813501,Clarke Area Arts Council,1979990,Elisabeth Reynoldson,1333508,Director -  SD (Brd) (SD),,,Director -  SD,,
Jackson Lewis PC (Formerly known as Jackson Lewis Schnitzler & Krupman LLP),1471231,Minnesota State Board of Legal Certification,1979992,Vincent Ella,1470362,Principal (Non-Brd),2007-01-01,2016-05-01,Director -  SD,,
Zoosk Inc,1686881,Mavatar Technologies Inc,1980156,Shayan Zadeh,1886969,Director -  SD (Brd) (SD),,,Advisor (Non-Brd),2016-10-01,2017-09-01
Minnesota Lawyers Mutual Insurance Co (MLM),1813501,Clarke Community School,1979995,Elisabeth Reynoldson,1333508,Director -  SD (Brd) (SD),,,Member,,
Minnesota Lawyers Mutual Insurance Co (MLM),1813501,Clarke Community School,1979995,Elisabeth Reynoldson,1333508,Director -  SD (Brd) (SD),,,Committee Member,,
Perella Weinberg Partners LP (Formerly known as PadCo Advisors LP),923923,Harmony Program Inc,1980000,Pier-Olivier Calestagne,1121755,MD (Non-Brd),2012-06-01,2018-03-01,Director -  SD,,
XPO LOGISTICS INC (Express-1 Expedited Solutions Inc prior to 09/2011),27511,Empirical Asset Management (EAM) LLC,1980006,Doctor Jason Papastavrou,335033,Independent Director (Brd) (SD),2011-09-02,,Co-Founder (Non-Brd),,
UNITED RENTALS INC,32144,Empirical Asset Management (EAM) LLC,1980006,Doctor Jason Papastavrou,335033,Independent Director (Brd) (SD),2005-06-07,,Co-Founder (Non-Brd),,
HarbourVest Partners LLC (Formerly known as Hancock Venture Partners Inc),94322,Empirical Asset Management (EAM) LLC,1980006,Rob Wadsworth,328864,MD (Brd) (ED),1997-01-01,2019-01-01,Advisory Board Member (Non-Brd),,
HarbourVest Partners LLC (Formerly known as Hancock Venture Partners Inc),94322,Empirical Asset Management (EAM) LLC,1980006,Rob Wadsworth,328864,Senior Advisor (Non-Brd),2019-01-01,,Advisory Board Member (Non-Brd),,
Healthgrades Operating Company Inc (Health Grades Inc prior to 07/2014),1666115,Empirical Asset Management (EAM) LLC,1980006,Rob Wadsworth,328864,Director -  SD (Brd) (SD),,,Advisory Board Member (Non-Brd),,
Earth Networks Inc (AWS Convergence Technologies Inc prior to 01/2011),1808557,Empirical Asset Management (EAM) LLC,1980006,Rob Wadsworth,328864,Director -  SD (Brd) (SD),,,Advisory Board Member (Non-Brd),,
KINAXIS INC,2126643,Empirical Asset Management (EAM) LLC,1980006,Rob Wadsworth,328864,Director -  SD (Brd) (SD),,,Advisory Board Member (Non-Brd),,
SAPUTO INC (Saputo Group Inc prior to 10/2000),27081,Nova Scotia Commission on Building Our New Economy,1980010,Henry Demone,1116495,Independent Corporate Director (Brd) (SD),2019-01-01,,Member,,
SAPUTO INC (Saputo Group Inc prior to 10/2000),27081,Nova Scotia Commission on Building Our New Economy,1980010,Henry Demone,1116495,Independent Director (Brd) (SD),2012-07-31,2019-01-01,Member,,
EMERA INC (NS Power Holdings Inc prior to 07/2000),269582,Nova Scotia Commission on Building Our New Economy,1980010,Henry Demone,1116495,Independent Director (Brd) (SD),2014-09-25,,Member,,
HIGH LINER FOODS INC (National Sea Products Ltd prior to 01/1999),604444,Nova Scotia Commission on Building Our New Economy,1980010,Henry Demone,1116495,CEO (Brd) (ED),2013-09-01,2015-05-12,Member,,
HIGH LINER FOODS INC (National Sea Products Ltd prior to 01/1999),604444,Nova Scotia Commission on Building Our New Economy,1980010,Henry Demone,1116495,Chairman (Brd) (SD),2015-05-12,2017-08-14,Member,,
HIGH LINER FOODS INC (National Sea Products Ltd prior to 01/1999),604444,Nova Scotia Commission on Building Our New Economy,1980010,Henry Demone,1116495,Chairman (Brd) (SD),2018-05-01,2019-05-14,Member,,
HIGH LINER FOODS INC (National Sea Products Ltd prior to 01/1999),604444,Nova Scotia Commission on Building Our New Economy,1980010,Henry Demone,1116495,Chairman/CEO (Brd) (ED),2017-08-14,2018-05-01,Member,,
Nova Scotia Power Inc (NSPI),269537,Nova Scotia Commission on Building Our New Economy,1980010,Ray Ivany,1197394,Independent Director (Brd) (SD),2011-09-02,,Chairman (Brd) (SD),2012-11-01,2015-01-01
TORONTO-DOMINION BANK,30956,Nova Scotia Commission on Building Our New Economy,1980010,John Bragg,338287,Independent Director (Brd) (SD),2004-11-10,2016-03-31,Member (Non-Brd),,
MAPLE LEAF FOODS INC,51579,Nova Scotia Commission on Building Our New Economy,1980010,John Bragg,338287,Independent Director (Brd) (SD),2008-12-17,2016-05-04,Member (Non-Brd),,
PROVINCE HEALTHCARE CO (De-listed 04/2005),25320,Summerlin Hospital Medical Center LLC,1980011,Tim Hingtgen,1365071,CEO (Non-Brd),2001-01-01,2004-01-01,CEO/MD (Non-Brd),2004-03-01,2008-06-01
USNY Bank,1493131,"Yates County, New York",1980012,H Fitch,1331926,Director -  SD (Brd) (SD),,,Division Chairman (Non-Brd),2010-01-01,2014-01-01
Spruce Finance Inc (Clean Power Finance Inc prior to 12/2015),1610922,Kilowatt Financial LLC,1980020,Alex Weiss,1274836,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
iControl Networks Inc,1704155,Kilowatt Financial LLC,1980020,Alex Weiss,1274836,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Kleiner Perkins Caufield & Byers LLP (KPCB),53063,Kilowatt Financial LLC,1980020,Dan Oros,1282884,Partner (Brd) (ED),2009-03-01,,Director -  SD (Brd) (SD),,
Optoro Inc,2003234,Kilowatt Financial LLC,1980020,Dan Oros,1282884,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
CIT GROUP INC,6910,Financial Guaranty Advisors LLC,1980021,John Oros,338739,Independent Director (Brd) (SD),2016-05-10,2016-11-09,Chairman/CEO (Non-Brd),2010-08-01,
ENCORE CAPITAL GROUP INC,483759,Financial Guaranty Advisors LLC,1980021,John Oros,338739,Independent Director (Brd) (SD),2007-05-11,2012-02-07,Chairman/CEO (Non-Brd),2010-08-01,
JC Flowers & Co LLC,624376,Financial Guaranty Advisors LLC,1980021,John Oros,338739,Operating Partner (Non-Brd),2019-03-01,,Chairman/CEO (Non-Brd),2010-08-01,
JC Flowers & Co LLC,624376,Financial Guaranty Advisors LLC,1980021,John Oros,338739,MD (Brd) (ED),2006-02-01,2019-03-01,Chairman/CEO (Non-Brd),2010-08-01,
Greenberg Traurig LLP,113127,Children's Free Clinic of Southern Nevada (Formerly known as Clinics In Schools),1980026,Jacob Bundick,1670132,Shareholder (Non-Brd),2014-02-01,,Director -  SD,,
Ballard Spahr LLP (Ballard Spahr Andrews & Ingersoll LLP prior to 2009),631619,Children's Free Clinic of Southern Nevada (Formerly known as Clinics In Schools),1980026,Jacob Bundick,1670132,Associate (Non-Brd),2007-01-01,2010-11-01,Director -  SD,,
Akerman LLP (Akerman Senterfitt LLP prior to 11/2013),836305,Children's Free Clinic of Southern Nevada (Formerly known as Clinics In Schools),1980026,Jacob Bundick,1670132,Associate (Non-Brd),2010-11-01,2014-02-01,Director -  SD,,
Tragara Pharmaceuticals Inc,891054,D-Pharma Inc,1980028,Anton Gopka,1331798,Director -  SD (Brd) (SD),,,MD (Non-Brd),,
CoDa Therapeutics Inc,1023324,D-Pharma Inc,1980028,Anton Gopka,1331798,Director -  SD (Brd) (SD),,,MD (Non-Brd),,
Novadigm Therapeutics Inc,1242845,D-Pharma Inc,1980028,Anton Gopka,1331798,Director -  SD (Brd) (SD),,,MD (Non-Brd),,
TOBIRA THERAPEUTICS INC (Regado Biosciences Inc prior to 05/2015) (De-listed 11/2016),1974832,D-Pharma Inc,1980028,Anton Gopka,1331798,Independent Director (Brd) (SD),2013-08-22,2015-05-04,MD (Non-Brd),,
MARINUS PHARMACEUTICALS INC,2129712,D-Pharma Inc,1980028,Anton Gopka,1331798,Independent Director (Brd) (SD),2014-07-31,2015-04-21,MD (Non-Brd),,
KSL Capital Partners LLC,837764,Barclays Capital LLC,1980032,Noah Glick,1367877,Associate (Non-Brd),2012-08-01,2014-01-01,Investment Banking Analyst (Non-Brd),2010-07-01,2012-09-01
Alpine Woods Capital Investors LLC,1575129,Barclays Capital LLC,1980032,Mark Taylor,1367750,Portfolio Manager (Non-Brd),2012-02-01,2018-05-04,Division VP (Non-Brd),2009-01-01,2012-01-01
Securities Industry and Financial Markets Association (SIFMA),921328,Barclays Capital LLC,1980032,Thomas McManus,1351162,Member,,,Chief Compliance Officer (Non-Brd),2009-11-01,2011-07-01
UNITED RENTALS INC,32144,Barclays Capital LLC,1980032,Howard Clark Jr,66852,Independent Director (Brd) (SD),2004-04-05,2012-06-08,Consultant (Non-Brd),2011-06-01,
WALTER ENERGY INC (Walter Industries Inc prior to 04/2009) (De-listed 07/2015),33052,Barclays Capital LLC,1980032,Howard Clark Jr,66852,Independent Director (Brd) (SD),2008-01-01,2013-02-18,Consultant (Non-Brd),2011-06-01,
WALTER ENERGY INC (Walter Industries Inc prior to 04/2009) (De-listed 07/2015),33052,Barclays Capital LLC,1980032,Howard Clark Jr,66852,Independent Director (Brd) (SD),1995-03-17,2003-01-01,Consultant (Non-Brd),2011-06-01,
WHITE MOUNTAINS INSURANCE GROUP LTD (White Mountains Insurance Group Inc prior to 10/1999),33445,Barclays Capital LLC,1980032,Howard Clark Jr,66852,Independent Director (Brd) (SD),1993-01-01,2013-12-31,Consultant (Non-Brd),2011-06-01,
WHITE MOUNTAINS INSURANCE GROUP LTD (White Mountains Insurance Group Inc prior to 10/1999),33445,Barclays Capital LLC,1980032,Howard Clark Jr,66852,Independent Director (Brd) (SD),1986-01-01,1990-01-01,Consultant (Non-Brd),2011-06-01,
MUELLER WATER PRODUCTS INC,797091,Barclays Capital LLC,1980032,Howard Clark Jr,66852,Independent Director (Brd) (SD),2013-01-01,2014-01-29,Consultant (Non-Brd),2011-06-01,
MUELLER WATER PRODUCTS INC,797091,Barclays Capital LLC,1980032,Howard Clark Jr,66852,Independent Director (Brd) (SD),2006-04-26,2009-10-01,Consultant (Non-Brd),2011-06-01,
MUELLER WATER PRODUCTS INC,797091,Barclays Capital LLC,1980032,Howard Clark Jr,66852,Lead Independent Director (Brd) (SD),2009-10-01,2013-01-01,Consultant (Non-Brd),2011-06-01,
MTBC INC (Medical Transcription Billing Corp prior to 02/2019),2127030,Barclays Capital LLC,1980032,Howard Clark Jr,66852,Independent Director (Brd) (SD),2014-07-23,2019-04-11,Consultant (Non-Brd),2011-06-01,
MTBC INC (Medical Transcription Billing Corp prior to 02/2019),2127030,Barclays Capital LLC,1980032,Howard Clark Jr,66852,Independent Vice Chairman (Brd) (SD),2019-04-11,,Consultant (Non-Brd),2011-06-01,
Neuberger Berman Group LLC,1652995,Barclays Capital LLC,1980032,Greg Barrett,1665034,MD (Non-Brd),2012-04-01,2016-02-01,Director -  Non-Brd (Non-Brd),,
Dyal Capital Partners LP,2402157,Barclays Capital LLC,1980032,Greg Barrett,1665034,Principal (Non-Brd),2012-04-01,2016-01-01,Director -  Non-Brd (Non-Brd),,
BANK OF AMERICA CORP,4504,Barclays Capital LLC,1980032,Tom McCosker,1763484,Various Positions (Non-Brd),,2000-01-01,Director - Product (Non-Brd),2000-04-01,2009-09-01
Securities Industry and Financial Markets Association (SIFMA),921328,Barclays Capital LLC,1980032,David Ornstein,1478081,Director -  SD (Brd) (SD),,,Division MD (Non-Brd),,
Latham & Watkins LLP,482007,Barclays Capital LLC,1980032,Andrew Baker,2107478,Associate (Non-Brd),2009-12-01,2019-01-01,Various Positions (Non-Brd),2011-01-01,2011-07-01
LEHMAN BROTHERS HOLDINGS INC (De-listed 09/2008),18672,Barclays Capital LLC,1980032,Richard Kearney,2038859,Various Positions (Non-Brd),2007-07-01,2008-09-01,Credit Analyst (Non-Brd),2008-01-01,2011-01-01
EVERCORE INC (Evercore Partners Inc prior to 08/2017),502603,Barclays Capital LLC,1980032,John Crowe,2038120,Division Chief Compliance Officer (Non-Brd),2010-01-01,,Director -  Non-Brd (Non-Brd),,
Board of Governors of the Federal Reserve System,1494319,Barclays Capital LLC,1980032,Brian Madigan,1921594,Secretary (Non-Brd),2015-06-04,2017-11-25,Senior Policy Advisor (Non-Brd),2011-05-01,2015-06-01
Hogan Lovells US LLP,1650342,Pennsylvania Psychiatric Institute (PPI),1980035,Doctor Steven Datlof,1466059,Of Counsel (Non-Brd),2016-01-01,,Member,,
Hogan Lovells US LLP,1650342,Pennsylvania Psychiatric Institute (PPI),1980035,Doctor Steven Datlof,1466059,Partner (Non-Brd),2010-05-01,2016-01-01,Member,,
Edgewater Funds LLP,561861,Dantom Systems Inc,1980038,John Malloy,770126,Vice President (Non-Brd),2010-01-01,2016-01-01,Observer (Non-Brd),2010-01-01,2011-01-01
MORGAN STANLEY (Morgan Stanley Dean Witter & Co prior to 07/2002),21105,Exit Planning Exchange Inc,1980039,Lisa Matthews,801452,Financial Advisor (Non-Brd),2017-01-01,,Member,,
Rekor Recognition Systems Inc (Brekford Traffic Safety Inc prior to 03/2019),1055346,Exit Planning Exchange Inc,1980039,Steve Ellis,1587321,Independent Director (Brd) (SD),2015-07-06,,Member,,
Dinsmore & Shohl LLP (Dinsmore & Shohl PLL prior to 10/1996),82414,Exit Planning Exchange Inc,1980039,Ben Wells,1632220,Partner (Non-Brd),1994-12-01,,Member,,
Day Pitney LLP,76634,Exit Planning Exchange Inc,1980039,David Swerdloff,1630324,Of Counsel (Non-Brd),2019-01-01,,Director -  SD,,
Day Pitney LLP,76634,Exit Planning Exchange Inc,1980039,David Swerdloff,1630324,Partner (Non-Brd),1979-01-01,2019-01-01,Director -  SD,,
Gordon Feinblatt LLC (Formerly known as Gordon Feinblatt Rothman Hoffberger & Hollander LLC),1674357,Exit Planning Exchange Inc,1980039,Michele Walsh,2138809,Member/Partner (Non-Brd),2004-01-01,,Member,,
Blum Shapiro & Co PC,622773,Exit Planning Exchange Inc,1980039,Jason Correia,2107495,Director -  Non-Brd (Non-Brd),,,Chairman,,
Blum Shapiro & Co PC,622773,Exit Planning Exchange Inc,1980039,Jason Correia,2107495,Manager - Audit (Non-Brd),2010-08-01,2018-07-01,Chairman,,
Auburn Angel Network (AAN),1982220,Vehcon Inc,1980041,Jim Corman,1334229,COO (Non-Brd),2011-10-01,,Director -  SD (Brd) (SD),,
AARONS INC (Aaron Rents Inc prior to 04/2009),398,Vehcon Inc,1980041,Doug Curling,66537,Independent Director (Brd) (SD),2016-01-25,,Director -  SD (Brd) (SD),,
CORELOGIC INC (First American Corp prior to 06/2010),122367,Vehcon Inc,1980041,Doug Curling,66537,Independent Director (Brd) (SD),2012-07-26,,Director -  SD (Brd) (SD),,
Great Oaks Venture Capital LLC,1881665,Vehcon Inc,1980041,Howard Tullman,342757,Senior Advisor (Non-Brd),,2017-01-01,Director -  SD (Brd) (SD),,
Electric Cloud Inc,623803,Tribal Technologies Inc,1980045,Allen Morgan,347033,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Oversee.net,1066477,Tribal Technologies Inc,1980045,Allen Morgan,347033,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
BlackArrow Inc,1107401,Tribal Technologies Inc,1980045,Allen Morgan,347033,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
UberMedia Inc (PostUp Inc prior to 01/2011),1450879,Tribal Technologies Inc,1980045,Allen Morgan,347033,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Digital Entertainment Corporation of America (DECA) (Kin Community),2069939,Tribal Technologies Inc,1980045,Allen Morgan,347033,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Idealab Inc,81814,Tribal Technologies Inc,1980045,Allen Morgan,347033,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
InsPro Technologies Corp (Health Benefits Direct Corp prior to 12/2010),791530,Tribal Technologies Inc,1980045,Mike Azeez,1139272,Independent Director (Brd) (SD),2011-12-13,,Director -  SD (Brd) (SD),,
General Catalyst Partners LLC,489015,Axium XTS Corp,1980046,Brian Shortsleeve,766638,MD (Brd) (ED),2008-09-01,2015-07-01,Director -  SD (Brd) (SD),,
CLEAResult Consulting Inc,1716298,Axium XTS Corp,1980046,Brian Shortsleeve,766638,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
General Catalyst Partners LLC,489015,Axium XTS Corp,1980046,Dan Mayleben,440305,Entrepreneur-in-Residence (Non-Brd),2012-10-01,,CFO (Non-Brd),2013-01-01,2014-06-01
EPIC Ventures (Wasatch Venture Fund prior to 11/2007),746003,Yellowstone Hotel Systems Inc,1980047,Bob Pothier,1830046,Venture Partner (Non-Brd),2001-01-01,,Director -  SD (Brd) (SD),,
Tribal Technologies Inc,1980045,TBD Colorado,1980048,Kristin Richardson,1333076,Advisory Board Member (Non-Brd),2017-02-01,2017-03-01,Vice President (Brd) (ED),2011-10-01,
Community Choice Financial Inc,1721181,Insight Card Services LLC,1980052,Kyle Hanson,1447693,President (Non-Brd),2008-05-01,2017-01-01,Director -  SD (Brd) (SD),,
DYNASIL CORP OF AMERICA (De-listed 08/2019),1678345,Marchon Partners LLC,1980062,Joe Warrino,1060718,Controller (Non-Brd),2011-01-01,2013-01-01,Vice President - Finance (Non-Brd),2013-02-01,2015-02-01
THESTREET INC (TheStreet.com prior to 06/2011) (De-listed 08/2019),30635,Deep Harbor Partners LLC,1980066,Stefan Chopin,374815,Chief Technology Officer (Non-Brd),2012-05-10,2016-10-10,Partner/Chief Technology Officer (Non-Brd),2012-01-01,2012-01-01
HIG Capital LLC,594304,Community Intervention Services Inc (CIS),1980068,Nick Scola,766514,Principal (Non-Brd),2011-01-01,2018-04-01,Director -  SD (Brd) (SD),,
ABRY Partners LLC,640222,Community Intervention Services Inc (CIS),1980068,Nick Scola,766514,Principal (Non-Brd),2018-04-01,,Director -  SD (Brd) (SD),,
HIG Capital LLC,594304,Community Intervention Services Inc (CIS),1980068,Steve Loose,752331,MD (Non-Brd),2010-08-01,,Director -  SD (Brd) (SD),,
HIG Capital LLC,594304,Community Intervention Services Inc (CIS),1980068,Eric Tencer,1589921,MD (Non-Brd),2018-01-01,,Director -  SD (Brd) (SD),,
HIG Capital LLC,594304,Community Intervention Services Inc (CIS),1980068,Eric Tencer,1589921,MD (Non-Brd),2018-01-01,2018-01-01,Director -  SD (Brd) (SD),,
SENSUS HEALTHCARE INC,2467684,Touch Med Ltd,1980070,Doctor Mark Nestor,1331623,Clinical Director (Non-Brd),2016-06-03,,Advisor (Non-Brd),,
