from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Guardian Life Insurance Co of America,883663,RS Investment Management Co LLC,950950,Marc Costantini,887770,Executive VP/CFO (Non-Brd),2014-04-23,2017-04-28,Director -  SD (Brd) (SD),,
Guardian Life Insurance Co of America,883663,RS Investment Management Co LLC,950950,Marc Costantini,887770,Executive VP (Non-Brd),2017-04-28,2018-01-01,Director -  SD (Brd) (SD),,
Guardian Life Insurance Co of America,883663,RS Investment Management Co LLC,950950,Marc Costantini,887770,Executive VP - Commercial (Non-Brd),2018-01-01,,Director -  SD (Brd) (SD),,
Guardian Life Insurance Co of America,883663,RS Investment Management Co LLC,950950,Phil Eichinger,1051405,Division Head (Non-Brd),2008-11-05,2016-12-01,Head of Distribution (Non-Brd),2008-11-05,2016-12-01
Guardian Life Insurance Co of America,883663,RS Investment Management Co LLC,950950,Bryan Tutor,623510,Division COO (Non-Brd),2012-01-01,,COO (Non-Brd),2012-01-01,
Makena Capital Management LLC,925261,RS Investment Management Co LLC,950950,John Rohal,1284786,MD (Non-Brd),2007-01-01,2012-12-31,Trustee (Brd) (SD),2006-12-01,2007-03-01
Makena Capital Management LLC,925261,RS Investment Management Co LLC,950950,John Rohal,1284786,MD (Non-Brd),2007-01-01,2012-12-31,Consultant (Non-Brd),2007-03-07,2008-01-31
Guardian Life Insurance Co of America,883663,RS Investment Management Co LLC,950950,Matt Scanlan,1251572,Division CEO (Non-Brd),2012-01-04,2016-01-01,CEO (Non-Brd),2012-01-04,2016-01-01
GENERAL MOTORS CO,1673114,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Jane Mendillo,1139325,Independent Director (Brd) (SD),2016-06-07,,Director -  SD (Brd) (SD),,
COWEN GROUP INC (De-listed 11/2009),857145,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Jon Biele,645764,MD (Non-Brd),2006-07-01,2007-07-01,Division MD (Non-Brd),2005-01-01,2007-07-01
Bessemer Group Inc,465572,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Thad Shelly III,803932,Senior MD (Non-Brd),,2009-01-01,Head of Wealth Management (Non-Brd),2009-06-04,2013-04-01
LAZARD GLOBAL TOTAL RETURN & INCOME FUND INC,1018900,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Ashish Bhutani,595294,Director -  SD (Brd) (SD),,,Vice Chairman/MD (Brd) (ED),2010-03-01,
Dataminr Inc,1969256,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Doctor Richard Haass,516726,Consultant (Non-Brd),,,Director -  SD (Brd) (SD),,
ALCAN INC (De-listed 11/2007),1304,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,William Loomis Jr,84577,Independent Director (Brd) (SD),2002-10-03,2006-04-27,MD (Brd) (ED),2001-12-01,2004-03-01
TERRA INDUSTRIES INC (De-listed 04/2010),30447,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,William Loomis Jr,84577,Director -  SD (Brd) (SD),,,MD (Brd) (ED),2001-12-01,2004-03-01
TERRA INDUSTRIES INC (De-listed 04/2010),30447,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,William Loomis Jr,84577,Chairman (Brd) (SD),1996-05-01,2001-04-01,CEO/Division MD (Brd) (ED),2001-01-01,2001-12-01
ENGELHARD CORP (De-listed 06/2006),10696,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,William Loomis Jr,84577,Director -  SD (Brd) (SD),,,CEO/Division MD (Brd) (ED),2001-01-01,2001-12-01
TERRA INDUSTRIES INC (De-listed 04/2010),30447,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,William Loomis Jr,84577,Director -  SD (Brd) (SD),,,CEO/Division MD (Brd) (ED),2001-01-01,2001-12-01
ENGELHARD CORP (De-listed 06/2006),10696,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,William Loomis Jr,84577,Director -  SD (Brd) (SD),,,CEO (Brd) (ED),2000-11-01,2001-01-01
TERRA INDUSTRIES INC (De-listed 04/2010),30447,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,William Loomis Jr,84577,Chairman (Brd) (SD),1996-05-01,2001-04-01,CEO (Brd) (ED),2000-11-01,2001-01-01
MINERALS TECHNOLOGIES INC,20757,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Steven Golub,182481,Independent Director (Brd) (SD),1993-01-01,2013-03-25,Vice Chairman (Non-Brd),2009-11-16,2010-01-01
MINERALS TECHNOLOGIES INC,20757,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Steven Golub,182481,Independent Director (Brd) (SD),1993-01-01,2013-03-25,Vice Chairman/MD (Non-Brd),2004-10-01,2009-10-14
MINERALS TECHNOLOGIES INC,20757,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Steven Golub,182481,Independent Director (Brd) (SD),1993-01-01,2013-03-25,MD/CFO (Non-Brd),1997-07-01,2001-08-01
MINERALS TECHNOLOGIES INC,20757,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Steven Golub,182481,Independent Director (Brd) (SD),1993-01-01,2013-03-25,MD (Non-Brd),1986-01-01,1997-07-01
MINERALS TECHNOLOGIES INC,20757,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Steven Golub,182481,Independent Director (Brd) (SD),1993-01-01,2013-03-25,MD (Non-Brd),2001-08-01,2004-10-01
MINERALS TECHNOLOGIES INC,20757,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Steven Golub,182481,Independent Director (Brd) (SD),1993-01-01,2013-03-25,Vice Chairman/Interim CEO (Non-Brd),2009-10-14,2009-11-16
SAPPHIRE INDUSTRIALS CORP (De-listed 01/2010),1042603,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Chuck Ward III,335009,Director -  SD (Brd) (SD),,,President/MD (Brd) (ED),2002-02-01,2010-06-17
Cravath Swaine & Moore LLP,567845,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Scott Hoffman,335008,Attorney (Non-Brd),,1994-01-01,VP/Assistant General Counsel (Non-Brd),1994-02-01,1997-12-01
Endeavor Global Inc (Endeavor Initiative Inc prior to 11/2004),87096,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Jeffrey Rosen,326806,Advisory Board Member (Non-Brd),,2014-01-01,Deputy Chairman/MD (Brd) (ED),2002-01-01,
EagleTree Capital LP (Formerly known as Wasserstein Partners LP),574716,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Ellis Jones,324618,CEO (Brd) (ED),2003-06-01,2009-10-14,Director -  SD (Brd) (SD),,
EagleTree Capital LP (Formerly known as Wasserstein Partners LP),574716,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Ellis Jones,324618,Chairman (Brd) (ED),2009-10-14,2016-01-01,Director -  SD (Brd) (SD),,
GILEAD SCIENCES INC,13273,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Andy Dickinson,339574,Senior Legal Advisor (Non-Brd),,2016-11-01,MD (Non-Brd),2007-08-01,2016-11-01
CBS CORP,6098,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Dick Parsons,8472,Independent Director (Brd) (SD),2018-09-09,2018-09-25,Lead Director (Brd) (SD),2018-02-01,
CBS CORP,6098,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Dick Parsons,8472,Interim Chairman (Independent) (Brd) (SD),,,Lead Director (Brd) (SD),2018-02-01,
Providence Equity Partners LLC (Providence Equity Partners Inc),54760,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Dick Parsons,8472,Senior Advisor (Non-Brd),2009-09-16,,Lead Director (Brd) (SD),2018-02-01,
ESTEE LAUDER COS INC,11074,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Dick Parsons,8472,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Providence Equity Partners LLC (Providence Equity Partners Inc),54760,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Dick Parsons,8472,Senior Advisor (Non-Brd),2009-09-16,,Director -  SD (Brd) (SD),,
MSG NETWORKS INC (Madison Square Garden Co prior to 10/2015),1625238,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Dick Parsons,8472,Independent Director (Brd) (SD),2014-09-29,2015-09-30,Director -  SD (Brd) (SD),,
MSG NETWORKS INC (Madison Square Garden Co prior to 10/2015),1625238,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Dick Parsons,8472,Independent Director (Brd) (SD),2010-02-09,2014-05-09,Director -  SD (Brd) (SD),,
MADISON SQUARE GARDEN CO (MSG Spinco Inc prior to 10/2015),2345468,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Dick Parsons,8472,Independent Director (Brd) (SD),2015-10-01,,Director -  SD (Brd) (SD),,
ESTEE LAUDER COS INC,11074,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Dick Parsons,8472,Director -  SD (Brd) (SD),,,Lead Director (Brd) (SD),2018-02-01,
MADISON SQUARE GARDEN CO (MSG Spinco Inc prior to 10/2015),2345468,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Dick Parsons,8472,Independent Director (Brd) (SD),2015-10-01,,Lead Director (Brd) (SD),2018-02-01,
INTERNET SECURITY SYSTEMS INC (De-listed 10/2006),16407,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Steve Heyer,16317,Independent Director (Brd) (SD),2004-08-17,2005-12-21,Director -  SD (Brd) (SD),,
OMNICARE INC (De-listed 08/2015),23111,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Steve Heyer,16317,Independent Director (Brd) (SD),2008-04-14,2015-08-18,Director -  SD (Brd) (SD),,
STARWOOD HOTELS & RESORTS WORLDWIDE INC (De-listed 09/2016),29125,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Steve Heyer,16317,CEO (Brd) (ED),2004-10-01,2007-03-31,Director -  SD (Brd) (SD),,
ONESPAWORLD HOLDINGS LTD (Haymaker Acquisition Corp prior to 03/2019),2720261,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Steve Heyer,16317,Chairman (Executive)/CEO (Brd) (ED),,,Director -  SD (Brd) (SD),,
ONESPAWORLD HOLDINGS LTD (Haymaker Acquisition Corp prior to 03/2019),2720261,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Steve Heyer,16317,Vice Chairman (Brd) (SD),2019-03-19,,Director -  SD (Brd) (SD),,
HAYMAKER ACQUISITION CORP II,3042040,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Steve Heyer,16317,Chairman (Executive)/CEO (Brd) (ED),,,Director -  SD (Brd) (SD),,
XEROX HOLDINGS CORP (Xerox Corp prior to 08/2019),33850,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,The Hon. Vernon Jordan Jr,33725,Senior Advisor (Non-Brd),2009-05-21,,Director -  SD (Brd) (SD),,
AMERICAN EXPRESS CO,1815,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,The Hon. Vernon Jordan Jr,33725,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
AMERICAN EXPRESS CO,1815,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,The Hon. Vernon Jordan Jr,33725,Senior Advisor (Non-Brd),2008-04-28,,Director -  SD (Brd) (SD),,
ASBURY AUTOMOTIVE GROUP INC,2696,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,The Hon. Vernon Jordan Jr,33725,Independent Director (Brd) (SD),2002-04-19,2014-04-16,Director -  SD (Brd) (SD),,
JC PENNEY CO INC,24083,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,The Hon. Vernon Jordan Jr,33725,Independent Director (Brd) (SD),1973-01-01,2007-08-15,Director -  SD (Brd) (SD),,
HILLSHIRE BRANDS CO (Sara Lee Corp prior to 06/2012) (De-listed 08/2014),27082,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,The Hon. Vernon Jordan Jr,33725,Independent Director (Brd) (SD),1989-01-01,2005-10-27,Director -  SD (Brd) (SD),,
XEROX HOLDINGS CORP (Xerox Corp prior to 08/2019),33850,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,The Hon. Vernon Jordan Jr,33725,Independent Director (Brd) (SD),1974-01-01,2009-05-21,Director -  SD (Brd) (SD),,
Akin Gump Strauss Hauer & Feld LLP,51437,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,The Hon. Vernon Jordan Jr,33725,Senior Counsel (Non-Brd),2000-01-01,,Director -  SD (Brd) (SD),,
AMERICAN EXPRESS CO,1815,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,The Hon. Vernon Jordan Jr,33725,Senior Advisor (Non-Brd),2008-04-28,,Advisory Director (Non-Brd),2012-10-24,
ASBURY AUTOMOTIVE GROUP INC,2696,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,The Hon. Vernon Jordan Jr,33725,Independent Director (Brd) (SD),2002-04-19,2014-04-16,Advisory Director (Non-Brd),2012-10-24,
BARRICK GOLD CORP,3618,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,The Hon. Vernon Jordan Jr,33725,Advisory Board Member (Non-Brd),2013-01-01,,Advisory Director (Non-Brd),2012-10-24,
XEROX HOLDINGS CORP (Xerox Corp prior to 08/2019),33850,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,The Hon. Vernon Jordan Jr,33725,Senior Advisor (Non-Brd),2009-05-21,,Advisory Director (Non-Brd),2012-10-24,
Akin Gump Strauss Hauer & Feld LLP,51437,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,The Hon. Vernon Jordan Jr,33725,Senior Counsel (Non-Brd),2000-01-01,,Advisory Director (Non-Brd),2012-10-24,
DOW JONES & CO INC (De-listed 12/2007),9560,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,The Hon. Vernon Jordan Jr,33725,Independent Director (Brd) (SD),1982-01-01,2006-04-19,Director -  SD (Brd) (SD),,
FEDERAL NATIONAL MORTGAGE ASSOCIATION (FANNIE MAE) (De-listed 07/2010),11648,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Phil Laskawy,31805,Independent Chairman (Brd) (SD),2008-09-16,2010-07-08,Director -  SD (Brd) (SD),,
GENERAL MOTORS CORP (GM) (De-listed 06/2009),13005,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Phil Laskawy,31805,Independent Director (Brd) (SD),2003-01-01,2009-06-02,Director -  SD (Brd) (SD),,
HENRY SCHEIN INC,14669,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Phil Laskawy,31805,Independent Director (Brd) (SD),2002-02-01,2012-03-01,Director -  SD (Brd) (SD),,
LOEWS CORP,19065,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Phil Laskawy,31805,Independent Director (Brd) (SD),2003-01-21,,Director -  SD (Brd) (SD),,
DISCOVER FINANCIAL SERVICES INC,78171,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Phil Laskawy,31805,Independent Director (Brd) (SD),2007-06-30,2008-09-26,Director -  SD (Brd) (SD),,
General Motors Co (NGMCO Inc prior to 07/2009) (Listed 11/2010),1554402,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Phil Laskawy,31805,Independent Director (Brd) (SD),2009-07-10,2010-11-18,Director -  SD (Brd) (SD),,
Federal National Mortgage Association (Fannie Mae),1652020,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Phil Laskawy,31805,Independent Chairman (Brd) (SD),2010-07-08,2014-03-31,Director -  SD (Brd) (SD),,
GENERAL MOTORS CO,1673114,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Phil Laskawy,31805,Independent Director (Brd) (SD),2010-11-18,2013-06-06,Director -  SD (Brd) (SD),,
COVETRUS INC,2992276,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Phil Laskawy,31805,Lead Independent Director (Brd) (SD),2019-02-07,,Director -  SD (Brd) (SD),,
Motors Liquidation Co (Ceased Trading 04/2011),1386287,Lazard Group LLC,950952,Phil Laskawy,31805,Independent Director (Brd) (SD),2009-06-02,2009-07-10,Director -  SD (Brd) (SD),,
HENRY SCHEIN INC,14669,Lazard Group LLC (Lazard LLC prior to 05/2005),950952,Phil Laskawy,31805,Lead Independent Director (Brd) (SD),2012-03-01,,Director -  SD (Brd) (SD),,
Lead Edge Capital Management LLC (Formerly known as Lead Edge Capital LLC),2032299,Signia Capital Management LLC,950970,Rick Thompson,1755173,Limited Partner (Non-Brd),,,Advisory Board Member (Non-Brd),,
Super Evil Mega Corp Inc,2073731,Signia Capital Management LLC,950970,Rick Thompson,1755173,Director -  SD (Brd) (SD),,,Advisory Board Member (Non-Brd),,
LEGACY BANCORP INC (De-listed 07/2011),897988,Legacy Banks Foundation,950989,Pat Sullivan,504539,President (Brd) (ED),2010-04-01,2011-07-21,Director -  SD,,
Santander Holdings USA Inc (Sovereign Bancorp Inc prior to 02/2010),1340607,Legacy Banks Foundation,950989,Pat Sullivan,504539,MD - Corporate Banking (Non-Brd),2009-01-01,2010-01-01,Director -  SD,,
LEGACY BANCORP INC (De-listed 07/2011),897988,Legacy Banks Foundation,950989,Michael Christopher,511998,President/COO (Brd) (ED),2005-10-26,2008-01-01,Director -  SD,,
BERKSHIRE HILLS BANCORP INC,4081,Legacy Banks Foundation,950989,Bill Dunlaevy,511997,Director -  SD (Brd) (SD),,,Consultant (Non-Brd),2011-07-21,2012-07-20
ENOVA SYSTEMS INC (De-listed 01/2015),10728,Jagen Pty Ltd,950995,Richard Davies,622489,Independent Director (Brd) (SD),2008-05-22,2012-06-19,Division MD - Investments (Non-Brd),2007-01-01,2013-02-01
SmartRecruiters Inc,1917789,Sapling LLC,950998,Jeff Diana,741723,Advisor (Non-Brd),2013-11-01,,Advisor (Non-Brd),2018-01-01,
SmashFly Technologies Inc,2334560,Sapling LLC,950998,Jeff Diana,741723,Advisory Board Member (Non-Brd),2017-02-13,,Advisor (Non-Brd),2018-01-01,
Everwise Corp (Formerly known as Gotham Software Development Corp),2213474,Sapling LLC,950998,Jeff Diana,741723,Advisor (Non-Brd),2016-04-01,2018-04-01,Advisor (Non-Brd),2018-01-01,
JONES LANG LASALLE INC,44349,Sapling LLC,950998,Eric Wittman,1778938,Division Chief Growth Officer (Non-Brd),2019-05-01,,Investor (Non-Brd),2017-05-01,
Cerberus Capital Management LP,564732,Shumway Capital Partners LLC,951006,Adam Cohen,2195966,Various Positions (Non-Brd),2011-06-01,2014-07-01,Associate (Non-Brd),2010-06-01,2011-07-01
ACACIA RESEARCH CORP,553,Sidus Investment Management LLC,951011,Al Tobia Jr,1914942,Chairman (Brd) (SD),2018-06-14,2019-09-03,Managing Partner (Non-Brd),2000-03-01,
ACACIA RESEARCH CORP,553,Sidus Investment Management LLC,951011,Al Tobia Jr,1914942,Chief Investment Officer (Brd) (ED),2019-09-03,,Managing Partner (Non-Brd),2000-03-01,
HARTE-HANKS INC,14369,Sidus Investment Management LLC,951011,Al Tobia Jr,1914942,Independent Chairman (Brd) (SD),2018-06-15,,Managing Partner (Non-Brd),2000-03-01,
HARTE-HANKS INC,14369,Sidus Investment Management LLC,951011,Al Tobia Jr,1914942,Independent Director (Brd) (SD),2017-07-18,2018-06-15,Managing Partner (Non-Brd),2000-03-01,
GENERAL GROWTH PROPERTIES INC (De-listed 05/2009),12992,Legg Mason & Co LLC,951020,Jody Clark,1312739,Vice President (Non-Brd),2004-11-01,2005-12-01,VP/Division Director (Non-Brd),2005-11-01,2012-01-01
WESTERN ASSET INVESTMENT GRADE INCOME FUND INC (Western Asset Income Fund prior to 03/2018),23574,Legg Mason & Co LLC,951020,Ken Fuller,1307953,President/CEO (Brd) (ED),2013-05-22,2015-05-28,Vice President (Brd) (ED),2009-01-01,2012-01-01
WESTERN ASSET INVESTMENT GRADE INCOME FUND INC (Western Asset Income Fund prior to 03/2018),23574,Legg Mason & Co LLC,951020,Ken Fuller,1307953,President/CEO (Brd) (ED),2013-05-22,2015-05-28,Vice President (Brd) (ED),2012-01-01,2013-01-01
WESTERN ASSET INVESTMENT GRADE INCOME FUND INC (Western Asset Income Fund prior to 03/2018),23574,Legg Mason & Co LLC,951020,Ken Fuller,1307953,President/CEO (Brd) (ED),2013-05-22,2015-05-28,MD (Non-Brd),2013-01-01,2015-01-01
WESTERN ASSET INVESTMENT GRADE INCOME FUND INC (Western Asset Income Fund prior to 03/2018),23574,Legg Mason & Co LLC,951020,Robert Frenkel,1085269,Chief Legal Officer/Secretary (Non-Brd),2009-01-01,,MD/General Counsel (Non-Brd),1994-01-01,
WESTERN ASSET INVESTMENT GRADE INCOME FUND INC (Western Asset Income Fund prior to 03/2018),23574,Legg Mason & Co LLC,951020,Frances Guggino,1085267,Principal Financial Officer/Principal Accounting Officer (Non-Brd),2009-01-01,2010-01-01,CFO/Treasurer (Brd) (ED),2005-01-01,2010-06-01
WESTERN ASSET INVESTMENT GRADE INCOME FUND INC (Western Asset Income Fund prior to 03/2018),23574,Legg Mason & Co LLC,951020,Susanne Wilson,1085265,Vice President (Non-Brd),1998-01-01,2009-01-01,Vice President (Non-Brd),2005-01-01,2015-01-01
WESTERN ASSET INVESTMENT GRADE INCOME FUND INC (Western Asset Income Fund prior to 03/2018),23574,Legg Mason & Co LLC,951020,Robert Gerken,593959,Director -  SD (Brd) (SD),,,MD (Brd) (ED),2005-01-01,2013-05-22
WESTERN ASSET INVESTMENT GRADE INCOME FUND INC (Western Asset Income Fund prior to 03/2018),23574,Legg Mason & Co LLC,951020,Marie Karpinski,593719,Principal Accounting Officer/Treasurer (Non-Brd),2001-01-01,2006-01-01,Vice President (Non-Brd),2005-01-01,2009-12-01
WESTERN ASSET INVESTMENT GRADE INCOME FUND INC (Western Asset Income Fund prior to 03/2018),23574,Legg Mason & Co LLC,951020,Marie Karpinski,593719,Principal Accounting Officer (Non-Brd),2006-01-01,2009-01-01,Vice President (Non-Brd),2005-01-01,2009-12-01
