from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
OUTDOOR CHANNEL HOLDINGS INC (De-listed 05/2013),801467,Andy Dale Co,2018018,Andy Dale,481659,Consultant (Non-Brd),1990-01-01,1993-01-01,President/CEO (Brd) (ED),2007-01-01,2017-05-01
Morgenthaler Private Equity Partners LP (MPE Partners),737723,Avtron Aerospace Inc (Avtron Aerospace LLC prior to 11/2007),2018020,Karen Tuleta,770309,Partner (Brd) (ED),2012-04-27,,Director -  SD (Brd) (SD),,
CapitalWorks LLC,571455,Avtron Aerospace Inc (Avtron Aerospace LLC prior to 11/2007),2018020,Mike Harding,1839971,MD/CFO (Brd) (ED),2016-01-01,,Director -  SD (Brd) (SD),,
Integrated Corporate Relations (ICR) Inc,630685,Hillhouse Capital Management Ltd,2018022,Bob Yedid,1673748,MD (Non-Brd),2011-12-01,2015-11-01,Portfolio Manager (Non-Brd),2010-02-01,2012-04-01
MEDICINES COMPANY (THE),20121,Hillhouse Capital Management Ltd,2018022,Bob Yedid,1673748,Director -  SD (Brd) (SD),,,Managing Partner (Non-Brd),2001-01-01,2002-12-01
JD.COM INC,2070096,Hillhouse Capital Management Ltd,2018022,Haoyu Shen,595012,Division CEO (Non-Brd),2014-05-22,2016-08-01,Partner (Non-Brd),2016-01-01,
JD.COM INC,2070096,Hillhouse Capital Management Ltd,2018022,Haoyu Shen,595012,Division President (Non-Brd),2016-08-01,2016-09-05,Partner (Non-Brd),2016-01-01,
ECOLAB INC,10036,Crabtree & Evelyn Inc,2018025,Beth Pritchard,141213,Independent Director (Brd) (SD),2004-02-27,2010-05-06,Vice Chairman (Brd) (SD),2008-02-01,2009-01-01
COVALON TECHNOLOGIES LTD (Seder Capital Corp prior to 12/2004),1234990,RYM Capital Corp,2018033,George Newman,1371014,President/CEO (Brd) (ED),2004-09-03,2006-04-01,Director -  SD (Brd) (SD),,
INTERRENT REAL ESTATE INVESTMENT TRUST (InterRent International Properties Inc prior to 12/2006),2043404,RYM Capital Corp,2018033,George Newman,1371014,CEO (Brd) (ED),2006-10-10,2009-09-30,Director -  SD (Brd) (SD),,
INTERRENT REAL ESTATE INVESTMENT TRUST (InterRent International Properties Inc prior to 12/2006),2043404,RYM Capital Corp,2018033,George Newman,1371014,President/CEO (Brd) (ED),2000-10-10,2006-10-10,Director -  SD (Brd) (SD),,
TITAN MEDICAL INC,1195392,RYM Capital Corp,2018033,Marty Bernholtz,1262684,Independent Chairman (Brd) (SD),2016-10-11,2018-03-15,CFO (Non-Brd),2004-10-01,
TITAN MEDICAL INC,1195392,RYM Capital Corp,2018033,Marty Bernholtz,1262684,Interim Chairman (Independent) (Brd) (SD),,,CFO (Non-Brd),2004-10-01,
TITAN MEDICAL INC,1195392,RYM Capital Corp,2018033,Marty Bernholtz,1262684,Independent Director (Brd) (SD),2008-01-01,2016-06-01,CFO (Non-Brd),2004-10-01,
LINGO MEDIA CORP (Lingo Media Inc prior to 10/2007),1196798,RYM Capital Corp,2018033,Marty Bernholtz,1262684,Independent Director (Brd) (SD),2013-08-01,2019-05-22,CFO (Non-Brd),2004-10-01,
COVALON TECHNOLOGIES LTD (Seder Capital Corp prior to 12/2004),1234990,RYM Capital Corp,2018033,Marty Bernholtz,1262684,Independent Director (Brd) (SD),2006-05-11,2018-07-31,CFO (Non-Brd),2004-10-01,
Sky Harvest Energy Corp (Sky Harvest Windpower Corp prior to 08/2013),1212765,RYM Capital Corp,2018033,Marty Bernholtz,1262684,Advisor (Non-Brd),2012-03-19,,CFO (Non-Brd),2004-10-01,
REWARDSTREAM SOLUTIONS INC (Musgrove Minerals Corp prior to 08/2016),1142693,RYM Capital Corp,2018033,Marty Bernholtz,1262684,Independent Director (Brd) (SD),2016-07-28,2017-11-17,CFO (Non-Brd),2004-10-01,
Global Market Insite Inc,943224,GSharp Ventures,2018036,Enrique Godreau III,982949,Chairman (Brd) (SD),2007-02-10,2012-01-01,MD (Non-Brd),2012-03-01,
Techstars Central LLC (Formerly known as TechStars LLC),1104580,GSharp Ventures,2018036,Enrique Godreau III,982949,Mentor (Non-Brd),2010-06-01,2015-06-01,MD (Non-Brd),2012-03-01,
SEVCON INC (Tech/Ops Sevcon Inc prior to 06/2011) (De-listed 09/2017),30113,SERVELEC GROUP PLC (De-listed 01/2018),2018038,Bill Ketelhut,338266,Independent Chairman (Brd) (SD),2013-01-01,2015-12-01,Division MD (Non-Brd),2013-12-02,2014-01-01
SWS GROUP INC (De-listed 01/2015),29258,Town Center Bank,2018040,Robert Buchholz,622228,Director -  SD (Brd) (SD),,,Chairman (Brd) (SD),2003-01-01,2010-01-01
BAIDU INC (Baidu.com Inc prior to 01/2009),817284,Anjuke Inc,2018042,Victor Tseng,1076735,Director - Investor Relations (Non-Brd),2009-04-01,2014-10-01,CFO (Non-Brd),2014-01-01,2015-01-01
TRANSENTERIX INC,2061345,MEDTECH SA (De-listed 10/2016),2018059,Steven Boudrez,1630580,Regional VP - Sales (Non-Brd),2015-11-03,2018-05-01,Regional VP - Sales (Non-Brd),2014-10-01,2015-11-01
LoneStar Heart Inc,1696698,MEDTECH SA (De-listed 10/2016),2018059,Frank Yu,1491791,Director -  SD (Brd) (SD),,,Board Member -  SD (Brd) (SD),,
ImmunGene Inc,1632862,MEDTECH SA (De-listed 10/2016),2018059,Frank Yu,1491791,Director -  SD (Brd) (SD),,,Board Member -  SD (Brd) (SD),,
Sonendo Inc (Formerly known as Dentatek Corp),2029297,MEDTECH SA (De-listed 10/2016),2018059,Frank Yu,1491791,Director -  SD (Brd) (SD),,,Board Member -  SD (Brd) (SD),,
Proterra Investment Partners LP,2451349,Dodla Dairy Ltd,2018060,Deepak Malik,750670,MD (Non-Brd),2016-01-01,,Director -  SD (Brd) (SD),,
Proterra Investment Partners LP,2451349,Citrus Processing India Pvt Ltd,2018061,Deepak Malik,750670,MD (Non-Brd),2016-01-01,,Director -  SD (Brd) (SD),,
Proterra Investment Partners LP,2451349,Citrus Processing India Pvt Ltd,2018061,Rakesh Sony,1970297,Regional Head (Non-Brd),2015-09-01,2017-12-01,Director -  SD (Brd) (SD),,
Greylock Partners Inc,1103603,Compile India Pvt Ltd,2018063,Arvin Babu,766252,Partner (Brd) (ED),2007-01-01,2013-01-01,Director -  SD (Brd) (SD),,
Greylock Partners Inc,1103603,Sixth Energy Technologies Pvt Ltd,2018064,Arvin Babu,766252,Partner (Brd) (ED),2007-01-01,2013-01-01,Director -  SD (Brd) (SD),,
Greylock Partners Inc,1103603,Leapcourse Advisors Pvt Ltd,2018065,Arvin Babu,766252,Partner (Brd) (ED),2007-01-01,2013-01-01,Director -  SD (Brd) (SD),,
Greylock Partners Inc,1103603,Greylock Advisors India Pvt Ltd,2018066,Arvin Babu,766252,Partner (Brd) (ED),2007-01-01,2013-01-01,Director -  SD (Brd) (SD),,
Greylock Partners Inc,1103603,Tegile Systems Pvt Ltd,2018067,Arvin Babu,766252,Partner (Brd) (ED),2007-01-01,2013-01-01,Director -  SD (Brd) (SD),,
TELUS CORP,30372,Polytechnics Canada,2018068,Kathy Kinloch,1888324,Independent Director (Brd) (SD),2017-05-11,,Director -  SD,,
La Chambre de Commerce du Canada (Canadian Chamber of Commerce (The)),593681,Polytechnics Canada,2018068,Doctor Glenn Feltham,1867336,Director -  SD (Brd) (SD),,,Director -  SD,,
La Chambre de Commerce du Canada (Canadian Chamber of Commerce (The)),593681,Polytechnics Canada,2018068,Doctor Glenn Feltham,1867336,Director -  SD (Brd) (SD),,,Chairman,,
Viridis Learning Inc (Formerly known as Green University Inc),2059164,Polytechnics Canada,2018068,Doctor David Ross,1886468,Advisory Council Member (Non-Brd),,2018-01-01,Director -  SD,,
Gilla Inc (Osprey Gold Corp prior to 4/2007),15772,Caribe Oil & Gas Ltd,2018069,David Robinson,482473,Director -  SD (Brd) (SD),,,Chairman (Brd) (SD),2008-01-01,2014-01-01
Columbia Capital LLC,625755,Caribe Oil & Gas Ltd,2018069,David Robinson,482473,Advisor (Non-Brd),2013-11-01,,Chairman (Brd) (SD),2008-01-01,2014-01-01
Connexus Corp (Conexus Cattle Corp prior to 12/2015),1205307,Caribe Oil & Gas Ltd,2018069,David Robinson,482473,Chairman/CEO (Brd) (ED),2009-07-29,2009-11-13,Chairman (Brd) (SD),2008-01-01,2014-01-01
BAIDU INC (Baidu.com Inc prior to 01/2009),817284,Yahoo! China Inc,2018070,Doctor Jian Tang,1981107,Senior Engineer (Non-Brd),2008-01-01,2009-01-01,Engineering Manager (Non-Brd),2009-03-01,2011-06-01
Altru Health System,1924045,Edgewood Management Group LLC,2018079,Phil Gisi,1295598,Secretary (Brd) (SD),2013-01-01,,Chairman/CEO (Brd) (ED),2015-01-01,
CYPRESS ENERGY PARTNERS LP,2035242,Edgewood Management Group LLC,2018079,Phil Gisi,1295598,Director -  SD (Brd) (SD),,,Chairman/CEO (Brd) (ED),2015-01-01,
SK Capital Partners,1376770,Archroma Management GmbH,2018084,Harri Kerminen,604436,Director -  Non-Brd (Non-Brd),,,Board Member -  SD (Brd) (SD),,
Techstars Central LLC (Formerly known as TechStars LLC),1104580,Summit Imaging Inc,2018085,Enrique Godreau III,982949,Mentor (Non-Brd),2010-06-01,2015-06-01,Chairman (Executive) (Brd) (ED),,
EPIC Ventures (Wasatch Venture Fund prior to 11/2007),746003,EveryoneSocial,2018087,Nick Efstratis,1378712,MD (Brd) (ED),2007-12-01,,Director -  SD (Brd) (SD),,
Medsphere Systems Corp,747852,EveryoneSocial,2018087,Nick Efstratis,1378712,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Iovation Inc,1053298,EveryoneSocial,2018087,Nick Efstratis,1378712,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
HyTrust Inc,1390320,EveryoneSocial,2018087,Nick Efstratis,1378712,MD (Brd) (ED),2009-01-01,2015-01-01,Director -  SD (Brd) (SD),,
Zettaset Inc (GOTO Metrics Inc prior to 07/2011),1800975,EveryoneSocial,2018087,Nick Efstratis,1378712,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
InsideSales.com Inc (Formerly known as Sales Team Automation LLC),1988695,EveryoneSocial,2018087,Nick Efstratis,1378712,Advisory Council Member (Non-Brd),2014-09-01,,Director -  SD (Brd) (SD),,
INSTRUCTURE INC,2362070,EveryoneSocial,2018087,Nick Efstratis,1378712,Independent Director (Brd) (SD),2015-11-13,2016-05-25,Director -  SD (Brd) (SD),,
Marketware Inc,2649198,EveryoneSocial,2018087,Nick Efstratis,1378712,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
RosettaBooks LLC,1791002,Good Business International Inc,2018093,David Wilk,1949670,Director - Business Development/Sales (Non-Brd),2017-01-01,,Marketing Director (Non-Brd),,
TWENTY-FIRST CENTURY FOX INC (News Corp prior to 07/2013) (De-listed 03/2019),22082,ChinaByte.Com,2018094,Laurie Smith,2034495,Regional Chief Representative (Non-Brd),1998-01-01,2001-01-01,NED (Brd) (SD),1998-01-01,2001-01-01
NETEASE INC (Netease.com Inc prior to 04/2012),21834,ChinaByte.Com,2018094,Laurie Smith,2034495,NED (Brd) (SD),2000-01-01,2001-01-01,NED (Brd) (SD),1998-01-01,2001-01-01
INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,Nexthink Inc,2018096,Merten Slominsky,1913285,Regional Director (Non-Brd),2007-07-01,2012-12-01,Executive VP (Non-Brd),2012-10-01,2013-10-01
HOWARD HUGHES CORPORATION (THE),1671577,Bridges to Housing Stability Inc,2018099,Ruth Hoang,1388761,Vice President - Development (Non-Brd),2015-03-01,,Director -  SD,,
Fractal Analytics Inc,1244660,Squeakee Media Pvt Ltd,2018101,Sasha Mirchandani,766388,Director -  ED (Brd) (ED),,,Director -  SD (Brd) (SD),,
Fractal Analytics Inc,1244660,Mojo Entertainment Pvt Ltd,2018102,Sasha Mirchandani,766388,Director -  ED (Brd) (ED),,,Director -  SD (Brd) (SD),,
BlueRun Ventures (Nokia Venture Partners prior to 02/2005),1210731,Algorhythm Tech Pvt Ltd,2018104,Sasha Mirchandani,766388,MD (Non-Brd),2007-01-01,2010-01-01,Director -  SD (Brd) (SD),,
Fractal Analytics Inc,1244660,Algorhythm Tech Pvt Ltd,2018104,Sasha Mirchandani,766388,Director -  ED (Brd) (ED),,,Director -  SD (Brd) (SD),,
Fractal Analytics Inc,1244660,Algorhythm Tech Pvt Ltd,2018104,Gulu Mirchandani,1322867,Chairman (Brd) (SD),2007-02-16,2016-01-01,Chairman (Brd) (SD),2006-04-30,
Fractal Analytics Inc,1244660,Algorhythm Tech Pvt Ltd,2018104,Gulu Mirchandani,1322867,Director -  ED (Brd) (ED),,,Chairman (Brd) (SD),2006-04-30,
BlueRun Ventures (Nokia Venture Partners prior to 02/2005),1210731,Brv India Advisors Pvt Ltd,2018106,Sasha Mirchandani,766388,MD (Non-Brd),2007-01-01,2010-01-01,Director -  SD (Brd) (SD),,
Fractal Analytics Inc,1244660,Brv India Advisors Pvt Ltd,2018106,Sasha Mirchandani,766388,Director -  ED (Brd) (ED),,,Director -  SD (Brd) (SD),,
Fractal Analytics Inc,1244660,Brv India Advisors Pvt Ltd,2018106,Gulu Mirchandani,1322867,Chairman (Brd) (SD),2007-02-16,2016-01-01,Director -  SD (Brd) (SD),,
HelmsBriscoe Inc,1514553,AMC Institute,2018110,Michael Bergman,1366396,Vice President (Non-Brd),2013-03-08,2017-01-01,Active Member,,
HelmsBriscoe Inc,1514553,AMC Institute,2018110,Michael Bergman,1366396,Regional VP (Non-Brd),2017-01-01,2018-08-01,Active Member,,
AAR CORP,394,AAR Airlift Group Inc,2018112,Colonel Steve Harrison,874004,Division President (Non-Brd),2015-08-25,2016-12-22,President (Non-Brd),2015-08-25,2016-12-22
AAR CORP,394,AAR Airlift Group Inc,2018112,Jeff Wehrenberg,453844,Interim Division President/COO (Non-Brd),2016-12-22,,COO/Interim President (Non-Brd),2016-12-22,
AAR CORP,394,AAR Airlift Group Inc,2018112,Randy Martinez,449772,Division President/Division CEO (Non-Brd),2013-01-01,2015-08-25,President/CEO (Brd) (ED),2013-01-01,2015-08-25
MTS SYSTEMS CORP,21270,AAR Airlift Group Inc,2018112,Randy Martinez,449772,Independent Director (Brd) (SD),2014-03-31,,President/CEO (Brd) (ED),2013-01-01,2015-08-25
AAR CORP,394,AAR Airlift Group Inc,2018112,Lt. Gen. Don Wetekam,598790,Vice President - Business Development (Non-Brd),2010-06-10,2018-01-01,Chairman (Brd) (SD),2016-12-22,2018-01-01
BlueRun Ventures (Nokia Venture Partners prior to 02/2005),1210731,Gulita Wealth Advisors Pvt Ltd,2018115,Sasha Mirchandani,766388,MD (Non-Brd),2007-01-01,2010-01-01,Director -  SD (Brd) (SD),,
Fractal Analytics Inc,1244660,Gulita Wealth Advisors Pvt Ltd,2018115,Sasha Mirchandani,766388,Director -  ED (Brd) (ED),,,Director -  SD (Brd) (SD),,
Fractal Analytics Inc,1244660,Bright Lifecare Pvt Ltd,2018116,Sasha Mirchandani,766388,Director -  ED (Brd) (ED),,,Director -  SD (Brd) (SD),,
Intel Capital Corp,247371,Bright Lifecare Pvt Ltd,2018116,Sudheer Kuppam,836002,MD (Brd) (ED),2007-03-22,2014-03-01,Strategic Advisor (Non-Brd),2013-05-01,2015-08-01
Intel Capital Corp,247371,Bright Lifecare Pvt Ltd,2018116,Sudheer Kuppam,836002,VP/MD (Brd) (ED),2014-03-01,2015-08-01,Strategic Advisor (Non-Brd),2013-05-01,2015-08-01
Fractal Analytics Inc,1244660,Fractal Analytics Pvt Ltd,2018118,Chinta Bhagat,1590958,Director -  ED (Brd) (ED),,,Director -  ED (Brd) (ED),,
Fractal Analytics Inc,1244660,Fractal Analytics Pvt Ltd,2018118,SN Narayanan,1669211,Director - Client Services (Non-Brd),2010-03-01,2012-04-01,Associate Director (Non-Brd),2007-08-01,2010-04-01
BlueRun Ventures (Nokia Venture Partners prior to 02/2005),1210731,Fractal Analytics Pvt Ltd,2018118,Sasha Mirchandani,766388,MD (Non-Brd),2007-01-01,2010-01-01,Director -  SD (Brd) (SD),,
