from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
TRIPOS INC (De-listed 11/2007),31362,Mayo Clinic,1483379,Doctor Ferid Murad,140397,Independent Director (Brd) (SD),1996-11-01,2007-11-09,Lecturer (Non-Brd),,2001-01-01
CH ENERGY GROUP INC (De-listed 06/2013),6437,Mayo Clinic,1483379,Doctor Frances Fergusson,106634,Director -  SD (Brd) (SD),,,Trustee (Brd) (ED),1988-01-01,1998-01-01
CH ENERGY GROUP INC (De-listed 06/2013),6437,Mayo Clinic,1483379,Doctor Frances Fergusson,106634,Director -  SD (Brd) (SD),,,Chairman (Brd) (SD),1998-01-01,2002-01-01
APOLLO EDUCATION GROUP INC (Apollo Group Inc prior to 11/2013) (De-listed 02/2017),2337,Mayo Clinic,1483379,Sam Di Piazza Jr,180695,Independent Director (Brd) (SD),2009-12-07,2011-10-31,Trustee (Brd) (SD),2010-01-01,2014-02-01
CITIGROUP INC,6930,Mayo Clinic,1483379,Sam Di Piazza Jr,180695,Group Vice Chairman (Non-Brd),2011-05-23,2014-02-01,Trustee (Brd) (SD),2010-01-01,2014-02-01
PROASSURANCE CORP,25131,Mayo Clinic,1483379,Sam Di Piazza Jr,180695,Independent Director (Brd) (SD),2014-01-21,,Trustee (Brd) (SD),2010-01-01,2014-02-01
DIRECTV (DirecTV Group Inc prior to 11/2009) (De-listed 07/2015),550046,Mayo Clinic,1483379,Sam Di Piazza Jr,180695,Independent Director (Brd) (SD),2010-06-17,2015-07-24,Trustee (Brd) (SD),2010-01-01,2014-02-01
PROASSURANCE CORP,25131,Mayo Clinic,1483379,Sam Di Piazza Jr,180695,Independent Director (Brd) (SD),2014-01-21,,Chairman (Brd) (ED),2014-02-01,
AT&T INC (SBC Communications prior to 11/2005),27163,Mayo Clinic,1483379,Sam Di Piazza Jr,180695,Independent Director (Brd) (SD),2015-07-30,,Chairman (Brd) (ED),2014-02-01,
JONES LANG LASALLE INC,44349,Mayo Clinic,1483379,Sam Di Piazza Jr,180695,Independent Director (Brd) (SD),2015-05-29,,Chairman (Brd) (ED),2014-02-01,
DIRECTV (DirecTV Group Inc prior to 11/2009) (De-listed 07/2015),550046,Mayo Clinic,1483379,Sam Di Piazza Jr,180695,Independent Director (Brd) (SD),2010-06-17,2015-07-24,Chairman (Brd) (ED),2014-02-01,
REGIONS FINANCIAL CORP,550049,Mayo Clinic,1483379,Sam Di Piazza Jr,180695,Independent Director (Brd) (SD),2016-11-07,,Chairman (Brd) (ED),2014-02-01,
CAPSTONE THERAPEUTICS CORP (OrthoLogic Corp prior to 05/2010) (De-listed 07/2011),23424,Mayo Clinic,1483379,Doctor Randolph Steer,180648,President/COO (Non-Brd),2006-04-05,2011-07-21,Trustee (Brd) (SD),2011-01-01,
BIO-TECHNE CORP (Techne Corp prior to 11/2014),30123,Mayo Clinic,1483379,Doctor Randolph Steer,180648,Independent Director (Brd) (SD),1990-01-01,,Trustee (Brd) (SD),2011-01-01,
BOOKING HOLDINGS INC (Priceline Group Inc (The) prior to 02/2018),25022,Mayo Clinic,1483379,Nancy Peretsman,181547,Independent Director (Brd) (SD),2009-01-01,,Trustee (Brd) (SD),2019-05-10,
NETFLIX INC,93427,Mayo Clinic,1483379,Anne Sweeney,181404,Independent Director (Brd) (SD),2015-03-30,,Trustee (Brd) (SD),2016-02-19,
CME GROUP INC (Chicago Mercantile Exchange Holdings Inc prior to 07/2007),268946,Mayo Clinic,1483379,The Hon. Terry Duffy,91452,Chairman (Executive) (Brd) (ED),2002-04-01,2006-10-16,Council Co-Chairman,,
CME GROUP INC (Chicago Mercantile Exchange Holdings Inc prior to 07/2007),268946,Mayo Clinic,1483379,The Hon. Terry Duffy,91452,Chairman/CEO (Brd) (ED),2016-11-10,,Council Co-Chairman,,
CME GROUP INC (Chicago Mercantile Exchange Holdings Inc prior to 07/2007),268946,Mayo Clinic,1483379,The Hon. Terry Duffy,91452,Chairman/President (Brd) (ED),2012-05-01,2016-11-10,Council Co-Chairman,,
Federal Retirement Thrift Investment Board (FRTIB),1211747,Mayo Clinic,1483379,The Hon. Terry Duffy,91452,Member (Non-Brd),2003-01-01,2013-01-01,Council Co-Chairman,,
EDISON INTERNATIONAL,10130,Mayo Clinic,1483379,Doctor France Crdova,83607,Independent Director (Brd) (SD),2004-05-20,2014-03-13,Emeritus Trustee (Non-Brd),2008-05-01,
Southern California Edison Co,29247,Mayo Clinic,1483379,Doctor France Crdova,83607,Independent Director (Brd) (SD),2004-01-01,2014-03-13,Emeritus Trustee (Non-Brd),2008-05-01,
LEIDOS HOLDINGS INC (SAIC Inc prior to 09/2013),660090,Mayo Clinic,1483379,Doctor France Crdova,83607,Independent Director (Brd) (SD),2008-02-21,2013-09-27,Emeritus Trustee (Non-Brd),2008-05-01,
SCIENCE APPLICATIONS INTERNATIONAL CORP,1989314,Mayo Clinic,1483379,Doctor France Crdova,83607,Independent Director (Brd) (SD),2013-09-30,2014-03-14,Emeritus Trustee (Non-Brd),2008-05-01,
JOHNSON & JOHNSON,17478,Mayo Clinic,1483379,Doctor Mary Coleman,84662,Independent Director (Brd) (SD),2003-09-08,2016-04-28,Trustee (Brd) (SD),2014-11-01,
MEREDITH CORP,20302,Mayo Clinic,1483379,Doctor Mary Coleman,84662,Independent Director (Brd) (SD),1997-08-12,2016-11-09,Trustee (Brd) (SD),2014-11-01,
WINN-DIXIE STORES INC (De-listed 03/2012),33573,Mayo Clinic,1483379,Carleton Rider,87457,Independent Director (Brd) (SD),1992-01-01,2006-11-21,Various Positions (Non-Brd),2002-01-01,2008-01-01
WINN-DIXIE STORES INC (De-listed 03/2012),33573,Mayo Clinic,1483379,Carleton Rider,87457,Independent Director (Brd) (SD),1992-01-01,2006-11-21,Officer (Non-Brd),1993-01-01,1999-01-01
WINN-DIXIE STORES INC (De-listed 03/2012),33573,Mayo Clinic,1483379,Carleton Rider,87457,Independent Director (Brd) (SD),1992-01-01,2006-11-21,Division Chairman (Non-Brd),1999-01-01,2002-01-01
WINN-DIXIE STORES INC (De-listed 03/2012),33573,Mayo Clinic,1483379,Carleton Rider,87457,Independent Director (Brd) (SD),1992-01-01,2006-11-21,Administrator (Non-Brd),1979-07-01,1980-02-01
WINN-DIXIE STORES INC (De-listed 03/2012),33573,Mayo Clinic,1483379,Carleton Rider,87457,Independent Director (Brd) (SD),1992-01-01,2006-11-21,Administrator (Non-Brd),1980-02-01,1980-04-01
WINN-DIXIE STORES INC (De-listed 03/2012),33573,Mayo Clinic,1483379,Carleton Rider,87457,Independent Director (Brd) (SD),1992-01-01,2006-11-21,Administrator (Non-Brd),1980-04-01,1981-12-01
WINN-DIXIE STORES INC (De-listed 03/2012),33573,Mayo Clinic,1483379,Carleton Rider,87457,Independent Director (Brd) (SD),1992-01-01,2006-11-21,Administrator (Non-Brd),1982-01-01,1982-06-01
WINN-DIXIE STORES INC (De-listed 03/2012),33573,Mayo Clinic,1483379,Carleton Rider,87457,Independent Director (Brd) (SD),1992-01-01,2006-11-21,Administrator (Non-Brd),1984-07-01,1985-01-01
WINN-DIXIE STORES INC (De-listed 03/2012),33573,Mayo Clinic,1483379,Carleton Rider,87457,Independent Director (Brd) (SD),1992-01-01,2006-11-21,Administrator (Non-Brd),1985-01-01,1993-01-01
WINN-DIXIE STORES INC (De-listed 03/2012),33573,Mayo Clinic,1483379,Andrew Davis,87432,Chairman (Brd) (SD),1988-01-01,1999-11-01,Emeritus Trustee (Non-Brd),2001-01-01,
WINN-DIXIE STORES INC (De-listed 03/2012),33573,Mayo Clinic,1483379,Andrew Davis,87432,Chairman (Brd) (SD),1999-11-01,2004-10-20,Emeritus Trustee (Non-Brd),2001-01-01,
UNIVERSAL HEALTH SERVICES INC,31865,Mayo Clinic,1483379,John Herrell,81797,Independent Director (Brd) (SD),1993-11-01,2008-01-01,VP/Chief Administrative Officer (Non-Brd),1993-01-01,2002-01-01
FIDELITY NATIONAL INFORMATION SERVICES INC (Certegy Inc prior to 02/2006),6382,Mayo Clinic,1483379,Bill Foley II,62962,Chairman (Brd) (ED),2011-02-08,2012-03-30,Council Member,,
FIDELITY NATIONAL INFORMATION SERVICES INC (Certegy Inc prior to 02/2006),6382,Mayo Clinic,1483379,Bill Foley II,62962,Chairman (Brd) (SD),2011-02-08,2012-03-30,Council Member,,
FIDELITY NATIONAL INFORMATION SERVICES INC (Certegy Inc prior to 02/2006),6382,Mayo Clinic,1483379,Bill Foley II,62962,Chairman (Brd) (ED),2006-10-25,2011-02-08,Council Member,,
FIDELITY NATIONAL INFORMATION SERVICES INC (Certegy Inc prior to 02/2006),6382,Mayo Clinic,1483379,Bill Foley II,62962,Chairman (Brd) (SD),2006-10-25,2011-02-08,Council Member,,
FIDELITY NATIONAL INFORMATION SERVICES INC (Certegy Inc prior to 02/2006),6382,Mayo Clinic,1483379,Bill Foley II,62962,Independent Vice Chairman (Brd) (SD),2012-03-30,2017-05-31,Council Member,,
CANNAE HOLDINGS INC,2731967,Mayo Clinic,1483379,Bill Foley II,62962,Chairman (Executive)/CEO (Brd) (ED),2018-05-07,,Council Member,,
FIDELITY NATIONAL FINANCIAL INC (Fidelity National Title Group Inc prior to 11/2006),916730,Mayo Clinic,1483379,Bill Foley II,62962,Chairman (Brd) (SD),2016-01-08,,Council Member,,
FIDELITY NATIONAL FINANCIAL INC (Fidelity National Title Group Inc prior to 11/2006),916730,Mayo Clinic,1483379,Bill Foley II,62962,Chairman (Brd) (ED),2016-01-08,,Council Member,,
FIDELITY NATIONAL FINANCIAL INC (Fidelity National Title Group Inc prior to 11/2006),916730,Mayo Clinic,1483379,Bill Foley II,62962,Chairman (Brd) (SD),2005-05-01,2006-10-25,Council Member,,
FIDELITY NATIONAL FINANCIAL INC (Fidelity National Title Group Inc prior to 11/2006),916730,Mayo Clinic,1483379,Bill Foley II,62962,Chairman (Brd) (SD),2007-05-31,2016-01-08,Council Member,,
FIDELITY NATIONAL FINANCIAL INC (Fidelity National Title Group Inc prior to 11/2006),916730,Mayo Clinic,1483379,Bill Foley II,62962,Chairman (Brd) (ED),2007-05-31,2016-01-08,Council Member,,
LENDER PROCESSING SERVICES INC (De-listed 01/2014),1090529,Mayo Clinic,1483379,Bill Foley II,62962,Chairman (Executive) (Brd) (ED),,,Council Member,,
FIDELITY NATIONAL FINANCIAL INC (Fidelity National Title Group Inc prior to 11/2006),916730,Mayo Clinic,1483379,Bill Foley II,62962,Chairman (Brd) (ED),2005-05-01,2006-10-25,Council Member,,
REMY INTERNATIONAL INC (De-listed 11/2015),1915403,Mayo Clinic,1483379,Bill Foley II,62962,Chairman (Brd) (SD),2012-12-13,2014-12-31,Council Member,,
BLACK KNIGHT INC (Black Knight Financial Services Inc prior to 09/2017),2287416,Mayo Clinic,1483379,Bill Foley II,62962,Chairman (Executive) (Brd) (ED),,,Council Member,,
CANNAE HOLDINGS INC,2731967,Mayo Clinic,1483379,Bill Foley II,62962,Chairman (Brd) (SD),2018-05-07,,Council Member,,
CERIDIAN HCM HOLDING INC,2810622,Mayo Clinic,1483379,Bill Foley II,62962,Independent Director (Brd) (SD),2018-04-26,2019-08-01,Council Member,,
Dole Food Co Inc (Listed 10/2009),9468,Mayo Clinic,1483379,Doctor Edgar Dickson,270017,Director -  SD (Brd) (SD),,,Trustee (Brd) (SD),1999-02-01,2003-01-01
PONIARD PHARMACEUTICALS INC (Neorx Corp prior to 06/2006) (De-listed 01/2012),21768,Mayo Clinic,1483379,Doctor Edgar Dickson,270017,Independent Director (Brd) (SD),1988-05-01,2007-06-01,Trustee (Brd) (SD),1999-02-01,2003-01-01
AXCAN PHARMA INC (De-listed 02/2008),3285,Mayo Clinic,1483379,Doctor Edgar Dickson,270017,Independent Director (Brd) (SD),2004-02-01,2008-02-26,Committee Chairman,,
PONIARD PHARMACEUTICALS INC (Neorx Corp prior to 06/2006) (De-listed 01/2012),21768,Mayo Clinic,1483379,Doctor Edgar Dickson,270017,Independent Director (Brd) (SD),1988-05-01,2007-06-01,Committee Chairman,,
PONIARD PHARMACEUTICALS INC (Neorx Corp prior to 06/2006) (De-listed 01/2012),21768,Mayo Clinic,1483379,Doctor Edgar Dickson,270017,Lead Independent Director (Brd) (SD),2007-06-01,2012-01-03,Committee Chairman,,
Bay City Capital LLC,141852,Mayo Clinic,1483379,Doctor Edgar Dickson,270017,Advisor (Non-Brd),,2015-01-01,Committee Chairman,,
DOLE FOOD CO INC (De-listed 11/2013),1589798,Mayo Clinic,1483379,Doctor Edgar Dickson,270017,Independent Director (Brd) (SD),2013-02-21,2013-11-01,Committee Chairman,,
SHOE CARNIVAL INC,27823,Mayo Clinic,1483379,Charlie Tomm,332644,Independent Director (Brd) (SD),2017-09-12,,Trustee (Brd) (SD),2013-01-01,
CUBIST PHARMACEUTICALS INC (De-listed 01/2015),8406,Mayo Clinic,1483379,Doctor Michael Wood,310301,Independent Director (Brd) (SD),2005-03-09,2014-06-03,Doctor (Non-Brd),2004-08-01,2008-10-01
STERIS PLC (STERIS Corp prior to 11/2015),29202,Mayo Clinic,1483379,Doctor Michael Wood,310301,Independent NED (Brd) (SD),2004-10-26,2019-07-30,Doctor (Non-Brd),2004-08-01,2008-10-01
ENCORE CAPITAL GROUP INC,483759,Mayo Clinic,1483379,George Lund,550509,Chairman (Executive) (Brd) (ED),,,Council Member,,
ENCORE CAPITAL GROUP INC,483759,Mayo Clinic,1483379,George Lund,550509,Director -  SD (Brd) (SD),,,Council Member,,
ENCORE CAPITAL GROUP INC,483759,Mayo Clinic,1483379,George Lund,550509,Independent Chairman (Brd) (SD),2008-08-28,2009-07-10,Council Member,,
ENCORE CAPITAL GROUP INC,483759,Mayo Clinic,1483379,George Lund,550509,Independent Director (Brd) (SD),2007-09-17,2008-08-28,Council Member,,
Accion International Inc,127377,Mayo Clinic,1483379,Diana Taylor,534047,Chairwoman (Brd) (ED),2009-06-19,,Trustee Emeritus (Non-Brd),,
Wolfensohn Fund Management (WFM) LP (Formerly known as Wolfensohn & Co LLC),1042253,Mayo Clinic,1483379,Diana Taylor,534047,Senior Advisor (Non-Brd),2015-03-01,,Trustee Emeritus (Non-Brd),,
BROOKFIELD ASSET MANAGEMENT INC (Brascan prior to 11/2005),5011,Mayo Clinic,1483379,Diana Taylor,534047,Independent Director (Brd) (SD),2012-05-10,,Trustee (Brd) (SD),2014-01-01,2018-01-01
CITIGROUP INC,6930,Mayo Clinic,1483379,Diana Taylor,534047,Independent Director (Brd) (SD),2009-07-24,,Trustee (Brd) (SD),2014-01-01,2018-01-01
SOTHEBY'S (Sotheby's Hldgs prior to 07/2006),28619,Mayo Clinic,1483379,Diana Taylor,534047,Independent Director (Brd) (SD),2007-04-02,,Trustee (Brd) (SD),2014-01-01,2018-01-01
Economic Club of New York (The) (ECNY),36418,Mayo Clinic,1483379,Diana Taylor,534047,Trustee (Brd) (SD),2011-01-01,2017-01-01,Trustee (Brd) (SD),2014-01-01,2018-01-01
Accion International Inc,127377,Mayo Clinic,1483379,Diana Taylor,534047,Chairwoman (Brd) (ED),2009-06-19,,Trustee (Brd) (SD),2014-01-01,2018-01-01
Wolfensohn Fund Management (WFM) LP (Formerly known as Wolfensohn & Co LLC),1042253,Mayo Clinic,1483379,Diana Taylor,534047,MD (Brd) (ED),2007-04-01,2015-03-01,Trustee (Brd) (SD),2014-01-01,2018-01-01
Wolfensohn Fund Management (WFM) LP (Formerly known as Wolfensohn & Co LLC),1042253,Mayo Clinic,1483379,Diana Taylor,534047,Senior Advisor (Non-Brd),2015-03-01,,Trustee (Brd) (SD),2014-01-01,2018-01-01
BROOKFIELD ASSET MANAGEMENT INC (Brascan prior to 11/2005),5011,Mayo Clinic,1483379,Diana Taylor,534047,Independent Director (Brd) (SD),2012-05-10,,Emeritus Trustee (Non-Brd),2018-01-01,
CITIGROUP INC,6930,Mayo Clinic,1483379,Diana Taylor,534047,Independent Director (Brd) (SD),2009-07-24,,Emeritus Trustee (Non-Brd),2018-01-01,
ObjectVideo Inc (Formerly known as DiamondBack Vision Inc),493188,Mayo Clinic,1483379,The Hon. Michael Powell,533152,Director -  SD (Brd) (SD),,,Trustee (Brd) (SD),2011-01-01,
SOTHEBY'S (Sotheby's Hldgs prior to 07/2006),28619,Mayo Clinic,1483379,Diana Taylor,534047,Independent Director (Brd) (SD),2007-04-02,,Trustee Emeritus (Non-Brd),,
Doctor on Demand Inc,2173547,Mayo Clinic,1483379,The Hon. Tom Daschle,454351,Director -  SD (Brd) (SD),,,Emeritus Trustee (Non-Brd),,
HMN FINANCIAL INC,14891,Mayo Clinic,1483379,Timothy Geisler,376727,Independent Chairman (Brd) (SD),2001-04-01,2011-04-26,Manager (Non-Brd),1986-01-01,2000-01-01
HMN FINANCIAL INC,14891,Mayo Clinic,1483379,Timothy Geisler,376727,Independent Director (Brd) (SD),1996-01-01,2001-01-01,Manager (Non-Brd),1986-01-01,2000-01-01
HMN FINANCIAL INC,14891,Mayo Clinic,1483379,Timothy Geisler,376727,Independent Chairman (Brd) (SD),2001-04-01,2011-04-26,Manager (Non-Brd),2000-01-01,2009-01-01
HMN FINANCIAL INC,14891,Mayo Clinic,1483379,Timothy Geisler,376727,Independent Director (Brd) (SD),1996-01-01,2001-01-01,Manager (Non-Brd),2000-01-01,2009-01-01
Signals Analytics Inc (Signals Intelligence Group Ltd prior to 07/2016),2970463,Mayo Clinic,1483379,Doctor Frank Moss,500903,Advisory Board Member (Non-Brd),,,Member,,
HORMEL FOODS CORP,15070,Mayo Clinic,1483379,Doctor Hugh Smith,500789,Independent Director (Brd) (SD),2006-09-18,2011-11-21,Consultant (Non-Brd),2006-01-01,2007-01-01
LODGIAN INC (De-listed 04/2010),19054,Mayo Clinic,1483379,Doctor Sheryl Kimes,496109,Independent Director (Brd) (SD),2004-09-01,2007-12-01,Consultant (Non-Brd),2001-01-01,2005-01-01
LIFE STORAGE INC (Sovran Self Storage Inc prior to 08/2016),28713,Mayo Clinic,1483379,Doctor Sheryl Kimes,496109,Consultant (Non-Brd),2001-01-01,2002-01-01,Consultant (Non-Brd),2001-01-01,2005-01-01
TARGET CORP (Dayton Hudson prior to 01/2000),29978,Mayo Clinic,1483379,The Hon. Ken Salazar,492399,Independent Director (Brd) (SD),2013-07-01,,Trustee (Brd) (SD),2016-02-19,
Mardil Medical Inc,1874022,Mayo Clinic,1483379,Doctor George Gellert,1933304,Chief Advisor (Non-Brd),2016-08-01,,Faculty Member (Non-Brd),,
BioFlorida Inc,735121,Mayo Clinic,1483379,Doctor Charles Bruce,1914494,Director -  SD (Brd) (SD),,,Associate Medical Director (Non-Brd),2015-11-01,
HealthTell Inc,2054299,Mayo Clinic,1483379,Doctor Carolyn Compton,1926986,Director -  SD (Brd) (SD),,,Professor (Non-Brd),2014-09-01,
MYOMO INC,2670527,Mayo Clinic,1483379,Doctor Alexander Shin,1916944,Advisory Board Member (Non-Brd),2017-06-12,,Professor (Non-Brd),2001-09-01,
Physician Software Systems LLC (PhySoft),2680366,Mayo Clinic,1483379,Craig Hocum,1934194,Scientific Advisor (Non-Brd),,,Physician (Non-Brd),1996-03-01,
Physician Software Systems LLC (PhySoft),2680366,Mayo Clinic,1483379,Doctor James McCarthy,1934206,Scientific Advisor (Non-Brd),,,Doctor (Non-Brd),2009-01-01,
STEELCASE INC,29160,Mayo Clinic,1483379,Tim Brown,1832590,Independent Director (Brd) (SD),2016-12-20,,Advisory Council Member,,
Unity Biotechnology Inc (Cenexys Inc prior to 01/2015) (Listed 05/2018),2402253,Mayo Clinic,1483379,Doctor Jan van Deursen,1839487,Co-Founder (Non-Brd),2009-03-30,2018-05-03,Professor (Non-Brd),1999-01-01,
UNITY BIOTECHNOLOGY INC,2812896,Mayo Clinic,1483379,Doctor Jan van Deursen,1839487,Co-Founder (Non-Brd),2018-05-03,,Professor (Non-Brd),1999-01-01,
Selventa Inc (Genstruct Inc prior to 11/2010),1694224,Mayo Clinic,1483379,Doctor Josh LaBaer,1887234,Scientific Advisor (Non-Brd),2002-01-01,,Adjunct Professor (Non-Brd),2014-01-01,
Provista Diagnostics Inc,1804646,Mayo Clinic,1483379,Doctor Josh LaBaer,1887234,Advisor (Non-Brd),2011-01-01,,Adjunct Professor (Non-Brd),2014-01-01,
SHARPS COMPLIANCE CORP,27746,Mayo Clinic,1483379,Sharon Gabrielson,2108378,Independent Director (Brd) (SD),2019-02-22,2019-06-07,Department Chairman (Non-Brd),2015-03-01,
