from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
GLOBALIVE TECHNOLOGY INC (Corporate Catalyst Acquisition Inc prior to 06/2018),1987422,WORLD POINT TERMINALS LP (De-listed 07/2017),1971665,Paul Little,329437,Independent Corporate Director (Brd) (SD),2012-12-28,2018-06-08,Independent Director (Brd) (SD),2013-08-09,2017-07-20
ECHELON FINANCIAL HOLDINGS INC (EGI Financial Holdings Inc prior to 05/2015),1225998,WPT GP LLC,1971666,Paul Little,329437,Independent Director (Brd) (SD),2012-12-31,2014-05-16,Director -  SD (Brd) (SD),,
WORLD POINT TERMINALS LP (De-listed 07/2017),1971665,WPT GP LLC,1971666,Paul Little,329437,Independent Director (Brd) (SD),2013-08-09,2017-07-20,Director -  SD (Brd) (SD),,
GLOBALIVE TECHNOLOGY INC (Corporate Catalyst Acquisition Inc prior to 06/2018),1987422,WPT GP LLC,1971666,Paul Little,329437,Independent Corporate Director (Brd) (SD),2012-12-28,2018-06-08,Director -  SD (Brd) (SD),,
FUTUREFUEL CORP,1694747,WPT GP LLC,1971666,Edwin Levy,376274,Independent Director (Brd) (SD),2011-03-23,,Director -  SD (Brd) (SD),,
WORLD POINT TERMINALS LP (De-listed 07/2017),1971665,WPT GP LLC,1971666,Edwin Levy,376274,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
ACACIA RESEARCH CORP,553,WPT GP LLC,1971666,G Graziadio III,481200,Chairman (Executive) (Brd) (ED),,,Director -  SD (Brd) (SD),,
ACACIA RESEARCH CORP,553,WPT GP LLC,1971666,G Graziadio III,481200,Independent Director (Brd) (SD),2002-02-01,2016-08-01,Director -  SD (Brd) (SD),,
WORLD POINT TERMINALS LP (De-listed 07/2017),1971665,WPT GP LLC,1971666,G Graziadio III,481200,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
VERITONE INC,2656424,WPT GP LLC,1971666,G Graziadio III,481200,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
WORLD POINT TERMINALS LP (De-listed 07/2017),1971665,WPT GP LLC,1971666,Steve Twele,734599,VP/CFO (Brd) (ED),2013-08-09,2015-10-01,VP/CFO (Brd) (ED),2013-04-19,2013-08-14
WORLD POINT TERMINALS LP (De-listed 07/2017),1971665,WPT GP LLC,1971666,Steve Twele,734599,VP/CFO (Brd) (ED),2013-08-09,2015-10-01,VP/CFO (Non-Brd),2013-04-19,2013-08-14
WORLD POINT TERMINALS LP (De-listed 07/2017),1971665,WPT GP LLC,1971666,Steve Twele,734599,VP/CFO (Brd) (ED),2013-08-09,2015-10-01,VP/CFO (Brd) (ED),2013-08-14,2015-10-01
WORLD POINT TERMINALS LP (De-listed 07/2017),1971665,WPT GP LLC,1971666,Steve Twele,734599,VP/CFO (Brd) (ED),2013-08-09,2015-10-01,VP/CFO (Non-Brd),2013-08-14,2015-10-01
WORLD POINT TERMINALS LP (De-listed 07/2017),1971665,WPT GP LLC,1971666,Steve Twele,734599,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
WORLD POINT TERMINALS LP (De-listed 07/2017),1971665,WPT GP LLC,1971666,Paul Manheim,1016879,Independent Director (Brd) (SD),2013-08-09,2017-07-20,Director -  SD (Brd) (SD),,
FUTUREFUEL CORP,1694747,WPT GP LLC,1971666,Paul Manheim,1016879,Independent Director (Brd) (SD),2011-07-15,,Director -  SD (Brd) (SD),,
FUTUREFUEL CORP,1694747,WPT GP LLC,1971666,Alain Louvel,996019,Independent Director (Brd) (SD),2018-09-06,,Director -  SD (Brd) (SD),,
WORLD POINT TERMINALS LP (De-listed 07/2017),1971665,WPT GP LLC,1971666,Alain Louvel,996019,Independent Director (Brd) (SD),2013-08-09,2017-07-20,Director -  SD (Brd) (SD),,
WORLD POINT TERMINALS LP (De-listed 07/2017),1971665,WPT GP LLC,1971666,Jonathan Affleck,1331358,VP/CFO (Non-Brd),2015-10-01,2017-07-20,VP/CFO (Non-Brd),2015-10-01,
WORLD POINT TERMINALS LP (De-listed 07/2017),1971665,WPT GP LLC,1971666,Jonathan Affleck,1331358,General Counsel (Non-Brd),2013-08-09,2015-10-01,General Counsel (Non-Brd),2013-08-09,2015-10-01
WORLD POINT TERMINALS LP (De-listed 07/2017),1971665,WPT GP LLC,1971666,Ken Fenton,1331357,President/COO (Non-Brd),2015-03-24,2017-07-20,President/COO (Non-Brd),2015-03-24,
WORLD POINT TERMINALS LP (De-listed 07/2017),1971665,WPT GP LLC,1971666,Ken Fenton,1331357,COO (Non-Brd),2013-08-09,2015-03-24,COO (Non-Brd),2013-04-19,2015-03-24
FUTUREFUEL CORP,1694747,WPT GP LLC,1971666,Tony Novelly,40456,Chairman/CEO (Brd) (ED),2013-01-10,,Chairman/President/CEO (Brd) (ED),2013-04-19,2015-03-24
WORLD POINT TERMINALS LP (De-listed 07/2017),1971665,WPT GP LLC,1971666,Tony Novelly,40456,Chairman/President/CEO (Brd) (ED),2013-08-09,2015-03-24,Chairman/President/CEO (Brd) (ED),2013-04-19,2015-03-24
FCB FINANCIAL HOLDINGS INC (De-listed 01/2019),2130282,WPT GP LLC,1971666,Tony Novelly,40456,Independent Director (Brd) (SD),2014-08-01,2019-01-01,Chairman/President/CEO (Brd) (ED),2013-04-19,2015-03-24
FUTUREFUEL CORP,1694747,WPT GP LLC,1971666,Tony Novelly,40456,Chairman/CEO (Brd) (ED),2013-01-10,,Chairman/CEO (Brd) (ED),2015-03-24,
WORLD POINT TERMINALS LP (De-listed 07/2017),1971665,WPT GP LLC,1971666,Tony Novelly,40456,Chairman/CEO (Brd) (ED),2015-03-24,2017-07-20,Chairman/CEO (Brd) (ED),2015-03-24,
FCB FINANCIAL HOLDINGS INC (De-listed 01/2019),2130282,WPT GP LLC,1971666,Tony Novelly,40456,Independent Director (Brd) (SD),2014-08-01,2019-01-01,Chairman/CEO (Brd) (ED),2015-03-24,
BOSTON SCIENTIFIC CORP,4865,TONIX PHARMACEUTICALS HOLDING CORP,1971668,Doctor Ernie Mario,35589,Independent Director (Brd) (SD),2001-10-01,2016-05-03,Independent Director (Brd) (SD),2013-08-09,2018-09-05
CELGENE CORP,6177,TONIX PHARMACEUTICALS HOLDING CORP,1971668,Doctor Ernie Mario,35589,Independent Director (Brd) (SD),2007-08-22,,Independent Director (Brd) (SD),2013-08-09,2018-09-05
MAXYGEN INC (De-listed 08/2013),19887,TONIX PHARMACEUTICALS HOLDING CORP,1971668,Doctor Ernie Mario,35589,Independent Director (Brd) (SD),2001-07-01,2013-08-29,Independent Director (Brd) (SD),2013-08-09,2018-09-05
XENOPORT INC (De-listed 07/2016),484090,TONIX PHARMACEUTICALS HOLDING CORP,1971668,Doctor Ernie Mario,35589,Independent Director (Brd) (SD),2012-06-15,2015-05-19,Independent Director (Brd) (SD),2013-08-09,2018-09-05
Metalmark Capital LLC,591813,TONIX PHARMACEUTICALS HOLDING CORP,1971668,Doctor Ernie Mario,35589,Advisory Board Member (Non-Brd),2011-01-01,,Independent Director (Brd) (SD),2013-08-09,2018-09-05
Pappas Ventures,837014,TONIX PHARMACEUTICALS HOLDING CORP,1971668,Doctor Ernie Mario,35589,Venture Partner (Non-Brd),2011-01-01,,Independent Director (Brd) (SD),2013-08-09,2018-09-05
Delpor Inc,1735399,TONIX PHARMACEUTICALS HOLDING CORP,1971668,Doctor Ernie Mario,35589,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2013-08-09,2018-09-05
Balance Therapeutics Inc,1806594,TONIX PHARMACEUTICALS HOLDING CORP,1971668,Doctor Ernie Mario,35589,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2013-08-09,2018-09-05
CHIMERIX INC,1945758,TONIX PHARMACEUTICALS HOLDING CORP,1971668,Doctor Ernie Mario,35589,Independent Chairman (Brd) (SD),2013-04-11,2018-06-20,Independent Director (Brd) (SD),2013-08-09,2018-09-05
KINDRED BIOSCIENCES INC,2022947,TONIX PHARMACEUTICALS HOLDING CORP,1971668,Doctor Ernie Mario,35589,Independent Director (Brd) (SD),2018-04-02,,Independent Director (Brd) (SD),2013-08-09,2018-09-05
KINDRED BIOSCIENCES INC,2022947,TONIX PHARMACEUTICALS HOLDING CORP,1971668,Doctor Ernie Mario,35589,Independent Director (Brd) (SD),2013-12-12,2016-05-23,Independent Director (Brd) (SD),2013-08-09,2018-09-05
Orbus Therapeutics Inc,2076695,TONIX PHARMACEUTICALS HOLDING CORP,1971668,Doctor Ernie Mario,35589,Chairman (Brd) (SD),2015-08-01,,Independent Director (Brd) (SD),2013-08-09,2018-09-05
SOLENO THERAPEUTICS INC (Capnia Inc prior to 05/2017),2168600,TONIX PHARMACEUTICALS HOLDING CORP,1971668,Doctor Ernie Mario,35589,Chairman (Brd) (SD),2014-11-13,2018-01-01,Independent Director (Brd) (SD),2013-08-09,2018-09-05
SOLENO THERAPEUTICS INC (Capnia Inc prior to 05/2017),2168600,TONIX PHARMACEUTICALS HOLDING CORP,1971668,Doctor Ernie Mario,35589,Independent Chairman (Brd) (SD),2018-01-01,,Independent Director (Brd) (SD),2013-08-09,2018-09-05
EYENOVIA INC,2767032,TONIX PHARMACEUTICALS HOLDING CORP,1971668,Doctor Ernie Mario,35589,Independent Director (Brd) (SD),2018-01-25,,Independent Director (Brd) (SD),2013-08-09,2018-09-05
ZYNERBA PHARMACEUTICALS INC,2316348,TONIX PHARMACEUTICALS HOLDING CORP,1971668,Doctor Dan Clauw,1331981,Scientific Advisor (Non-Brd),2015-08-05,2017-01-01,Consultant (Non-Brd),2013-08-09,2016-01-01
SENSIENT TECHNOLOGIES CORP,27609,TONIX PHARMACEUTICALS HOLDING CORP,1971668,Doctor Donald Landry,1331787,Independent Director (Brd) (SD),2015-12-03,,Independent Director (Brd) (SD),2013-08-09,2019-05-16
EYENOVIA INC,2767032,TONIX PHARMACEUTICALS HOLDING CORP,1971668,Charles Mather IV,1331429,Independent Director (Brd) (SD),2018-03-26,,Independent Director (Brd) (SD),2013-08-09,2019-02-16
SHOTSPOTTER INC,2667226,TONIX PHARMACEUTICALS HOLDING CORP,1971668,Stuart Davidson,1204005,Representative (Non-Brd),2017-06-07,,Independent Director (Brd) (SD),2013-08-09,2018-02-13
CAPRICOR THERAPEUTICS INC,2226426,TONIX PHARMACEUTICALS HOLDING CORP,1971668,Doctor Leland Gershell,645762,CFO (Non-Brd),2016-02-22,2018-01-01,Consultant (Non-Brd),2016-01-08,
OPPENHEIMER HOLDINGS INC (Fahnestock Viner Hldgs prior to 08/2003),11495,TONIX PHARMACEUTICALS HOLDING CORP,1971668,Doctor Leland Gershell,645762,Division MD (Non-Brd),2018-02-26,,Consultant (Non-Brd),2016-01-08,
Dewey Electronics Corp,9112,TONIX PHARMACEUTICALS HOLDING CORP,1971668,John Rhodes,745031,Independent Director (Brd) (SD),2005-12-07,2013-12-05,Independent Director (Brd) (SD),2013-08-09,2014-02-01
PDL BIOPHARMA INC (Protein Design Labs Inc prior to 01/2006),25288,TONIX PHARMACEUTICALS HOLDING CORP,1971668,Doctor Sam Saks,320557,Independent Director (Brd) (SD),2015-09-14,2019-08-30,Independent Director (Brd) (SD),2013-08-09,2018-08-21
ASSERTIO THERAPEUTICS INC (Depomed Inc prior to 08/2018),9034,TONIX PHARMACEUTICALS HOLDING CORP,1971668,Doctor Sam Saks,320557,Independent Director (Brd) (SD),2012-10-08,2017-03-28,Independent Director (Brd) (SD),2013-08-09,2018-08-21
Auspex Pharmaceuticals Inc (Listed 02/2014),1064076,TONIX PHARMACEUTICALS HOLDING CORP,1971668,Doctor Sam Saks,320557,Chief Development Officer (Brd) (ED),2013-11-01,2014-02-05,Independent Director (Brd) (SD),2013-08-09,2018-08-21
NuMedii Inc,1901804,TONIX PHARMACEUTICALS HOLDING CORP,1971668,Doctor Sam Saks,320557,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2013-08-09,2018-08-21
Auspex Pharmaceuticals Inc (Listed 02/2014),1064076,TONIX PHARMACEUTICALS HOLDING CORP,1971668,Doctor Sam Saks,320557,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2013-08-09,2018-08-21
Bullet Biotechnology Inc,1946995,TONIX PHARMACEUTICALS HOLDING CORP,1971668,Doctor Sam Saks,320557,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2013-08-09,2018-08-21
PROTAGONIST THERAPEUTICS INC,2505431,TONIX PHARMACEUTICALS HOLDING CORP,1971668,Doctor Sam Saks,320557,Chief Development Officer (Non-Brd),2018-05-24,2019-05-07,Independent Director (Brd) (SD),2013-08-09,2018-08-21
AUSPEX PHARMACEUTICALS INC (De-listed 05/2015),2041385,TONIX PHARMACEUTICALS HOLDING CORP,1971668,Doctor Sam Saks,320557,Chief Development Officer (Brd) (ED),2014-02-05,2015-05-05,Independent Director (Brd) (SD),2013-08-09,2018-08-21
CHEMED CORP (Roto-Rooter prior to 05/2004),6573,TONIX PHARMACEUTICALS HOLDING CORP,1971668,Patrick Grace,339055,Independent Director (Brd) (SD),1996-05-20,,Independent Director (Brd) (SD),2013-08-09,2019-08-01
Gryphon Partners Corp,900012,TONIX PHARMACEUTICALS HOLDING CORP,1971668,Brigadier General David Grange,200615,Senior Advisor (Non-Brd),2014-01-01,,Independent Director (Brd) (SD),2018-02-13,
TONIX PHARMACEUTICALS HOLDING CORP,1971668,Gendreau Consulting LLC,1971669,Doctor R Gendreau,339669,Consultant (Non-Brd),2013-08-09,2016-01-01,MD/Principal (Non-Brd),2011-07-01,
PDL BIOPHARMA INC (Protein Design Labs Inc prior to 01/2006),25288,AXOGEN INC,1971670,John McLaughlin,338388,President/CEO (Brd) (ED),2013-05-13,2017-09-11,Director -  SD (Brd) (SD),,
PDL BIOPHARMA INC (Protein Design Labs Inc prior to 01/2006),25288,AXOGEN INC,1971670,John McLaughlin,338388,President/CEO (Brd) (ED),2012-06-11,2012-12-06,Director -  SD (Brd) (SD),,
PDL BIOPHARMA INC (Protein Design Labs Inc prior to 01/2006),25288,AXOGEN INC,1971670,John McLaughlin,338388,President/CEO (Brd) (ED),2008-12-18,2012-02-14,Director -  SD (Brd) (SD),,
SEATTLE GENETICS INC,27435,AXOGEN INC,1971670,John McLaughlin,338388,Independent Director (Brd) (SD),2007-06-13,2016-12-16,Director -  SD (Brd) (SD),,
ADVERUM BIOTECHNOLOGIES INC (Avalanche Biotechnologies Inc prior to 05/2016),2129671,AXOGEN INC,1971670,John McLaughlin,338388,Independent Director (Brd) (SD),2014-07-31,2016-08-31,Director -  SD (Brd) (SD),,
PeerApp Ltd (Ceased Trading 09/2017),1055694,NextDocs Corp,1971695,George Riedel,453248,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
ROCKWELL MEDICAL INC (Rockwell Medical Technologies Inc prior to 06/2012),26469,AXOGEN INC,1971670,Lisa Colleran,341729,Independent Director (Brd) (SD),2018-03-07,,Independent Director (Brd) (SD),2018-07-09,2018-10-21
Avedro Inc (Listed 02/2019),1260284,AXOGEN INC,1971670,Joe Mandato,180571,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2013-08-09,2016-09-16
Asante Solutions Inc (Ceased Trading 05/2015),1727369,AXOGEN INC,1971670,Joe Mandato,180571,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2013-08-09,2016-09-16
Mainsail Management Co LLC (Mainsail Partners),1811546,AXOGEN INC,1971670,Joe Mandato,180571,Senior Advisor (Non-Brd),2012-01-01,2017-01-01,Independent Director (Brd) (SD),2013-08-09,2016-09-16
BAXTER INTERNATIONAL INC,3684,AXOGEN INC,1971670,Amy Wendell,543816,Independent Director (Brd) (SD),2019-02-18,,Lead Independent Director (Brd) (SD),2018-05-15,
HOLOGIC INC,14967,AXOGEN INC,1971670,Amy Wendell,543816,Independent Director (Brd) (SD),2016-12-14,,Lead Independent Director (Brd) (SD),2018-05-15,
Perella Weinberg Partners LP (Formerly known as PadCo Advisors LP),923923,AXOGEN INC,1971670,Amy Wendell,543816,Senior Advisor (Non-Brd),2016-01-01,2019-05-01,Lead Independent Director (Brd) (SD),2018-05-15,
HOLOGIC INC,14967,AXOGEN INC,1971670,Amy Wendell,543816,Independent Director (Brd) (SD),2016-12-14,,Independent Director (Brd) (SD),2016-09-16,2018-05-15
Perella Weinberg Partners LP (Formerly known as PadCo Advisors LP),923923,AXOGEN INC,1971670,Amy Wendell,543816,Senior Advisor (Non-Brd),2016-01-01,2019-05-01,Independent Director (Brd) (SD),2016-09-16,2018-05-15
EKSO BIONICS HOLDINGS INC,2503443,AXOGEN INC,1971670,Amy Wendell,543816,Independent Director (Brd) (SD),2016-08-09,2018-03-09,Independent Director (Brd) (SD),2016-09-16,2018-05-15
ProUroCare Medical Inc (Global Internet Communications Inc prior to 04/2004),1220346,AXOGEN INC,1971670,Robert Rudelius,760140,Independent Vice Chairman (Brd) (SD),2013-04-19,2014-02-11,Independent Director (Brd) (SD),2013-08-09,
Xhale Inc,1728336,AXOGEN INC,1971670,John Harper,1131161,Chairman (Brd) (ED),2012-01-01,,Independent Director (Brd) (SD),2013-08-09,2015-12-31
ViewRay Technologies Inc (ViewRay Inc prior to 07/2015),1201511,AXOGEN INC,1971670,Doctor Mark Gold,1131158,Independent Director (Brd) (SD),2007-05-11,2018-08-25,Independent Director (Brd) (SD),2013-08-09,
AltheaDx Inc,1486975,AXOGEN INC,1971670,Doctor Mark Gold,1131158,Independent Director (Brd) (SD),2014-11-01,2015-01-01,Independent Director (Brd) (SD),2013-08-09,
Xhale Inc,1728336,AXOGEN INC,1971670,Doctor Mark Gold,1131158,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2013-08-09,
VIEWRAY INC,2435175,AXOGEN INC,1971670,Doctor Mark Gold,1131158,Independent Director (Brd) (SD),2016-03-31,2018-06-25,Independent Director (Brd) (SD),2013-08-09,
BioFlorida Inc,735121,AXOGEN INC,1971670,John Engels,1131152,Director -  SD (Brd) (SD),,,Vice President - International Sales (Non-Brd),2013-08-09,2017-06-01
OxiCool Inc,1685418,AXOGEN INC,1971670,John Engels,1131152,Director -  SD (Brd) (SD),,,Vice President - International Sales (Non-Brd),2013-08-09,2017-06-01
VIVEVE MEDICAL INC,2648557,AXOGEN INC,1971670,Karen Zaderej,1131150,Independent Director (Brd) (SD),2018-09-13,,Chairman/President/CEO (Brd) (ED),2018-05-15,
PDS Operating Corp (PDS Biotechnology Corp prior to 03/2019),1240414,AXOGEN INC,1971670,Greg Freitag,1079867,Director -  SD (Brd) (SD),,,Senior VP/Interim CFO (Brd) (ED),2015-08-06,2016-03-01
PDS Operating Corp (PDS Biotechnology Corp prior to 03/2019),1240414,AXOGEN INC,1971670,Greg Freitag,1079867,Director -  SD (Brd) (SD),,,Senior VP/General Counsel (Brd) (ED),2014-05-12,2015-08-06
PDS Operating Corp (PDS Biotechnology Corp prior to 03/2019),1240414,AXOGEN INC,1971670,Greg Freitag,1079867,Director -  SD (Brd) (SD),,,Senior VP/General Counsel (Brd) (ED),2016-03-01,2018-10-29
PDS Operating Corp (PDS Biotechnology Corp prior to 03/2019),1240414,AXOGEN INC,1971670,Greg Freitag,1079867,Director -  SD (Brd) (SD),,,General Counsel (Brd) (ED),2018-10-29,
PDS BIOTECHNOLOGY CORP (Edge Therapeutics Inc prior to 03/2019),2344735,AXOGEN INC,1971670,Greg Freitag,1079867,Independent Director (Brd) (SD),2019-03-15,,General Counsel (Brd) (ED),2018-10-29,
DEXCOM INC,373917,AXOGEN INC,1971670,Quentin Blackford,1314028,Executive VP/CFO (Non-Brd),2017-09-01,,Independent Director (Brd) (SD),2019-05-15,
ALPHATEC HOLDINGS INC,850181,AXOGEN INC,1971670,Quentin Blackford,1314028,Independent Director (Brd) (SD),2017-10-02,,Independent Director (Brd) (SD),2019-05-15,
Essex Woodlands Health Ventures LLC (EW Healthcare Partners),583062,AXOGEN INC,1971670,Guido Neels,36592,Operating Partner (Non-Brd),2013-02-01,,Independent Director (Brd) (SD),2015-08-26,
ENDOLOGIX INC (Radiance Medical Systems Inc prior to 06/2002),622730,AXOGEN INC,1971670,Guido Neels,36592,Independent Director (Brd) (SD),2010-12-10,2019-08-05,Independent Director (Brd) (SD),2015-08-26,
Accedian Networks Inc,1090890,NextDocs Corp,1971695,George Riedel,453248,Chairman (Brd) (SD),2011-02-09,2017-03-30,Director -  SD (Brd) (SD),,
Arsenal Medical Inc (Arsenal Vascular Inc prior to 12/2011),1236057,AXOGEN INC,1971670,Guido Neels,36592,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2015-08-26,
Oraya Therapeutics Inc,1379315,AXOGEN INC,1971670,Guido Neels,36592,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2015-08-26,
Bioventus LLC,1819339,AXOGEN INC,1971670,Guido Neels,36592,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2015-08-26,
ENTELLUS MEDICAL INC (De-listed 02/2018),2211810,AXOGEN INC,1971670,Guido Neels,36592,Independent Director (Brd) (SD),2015-01-29,2018-02-28,Independent Director (Brd) (SD),2015-08-26,
William Blair & Company LLC (Formerly known as Blair Bonner & Co),84722,AXOGEN INC,1971670,Kaila Krum,2021338,Research Analyst (Non-Brd),2016-01-01,2018-06-01,Vice President - Corporate Development/Investor Relations (Non-Brd),2018-06-04,
3D SYSTEMS CORP (3 D Systems prior to 04/2003),276,AXOGEN INC,1971670,Doctor Bauback Safa,1670670,Scientific Advisor (Non-Brd),,,Scientific Advisor (Non-Brd),,
Essex Woodlands Health Ventures LLC (EW Healthcare Partners),583062,AXOGEN INC,1971670,Brooks Andrews,1517523,Principal (Non-Brd),2017-03-01,2019-01-01,Observer (Non-Brd),,2019-01-01
Metabolon Inc,806703,AXOGEN INC,1971670,Brooks Andrews,1517523,Observer (Non-Brd),,2019-01-01,Observer (Non-Brd),,2019-01-01
BreatheAmerica Inc,1065385,AXOGEN INC,1971670,Brooks Andrews,1517523,Director -  SD (Brd) (SD),,,Observer (Non-Brd),,2019-01-01
Cota Inc,2285694,AXOGEN INC,1971670,Brooks Andrews,1517523,Observer (Non-Brd),,2019-01-01,Observer (Non-Brd),,2019-01-01
CHURCHILL DOWNS INC (CDI),6783,Miami Valley Gaming and Racing LLC,1971671,John Marshall,895234,Division VP/General Manager (Non-Brd),2009-01-19,2015-08-01,Assistant General Manager (Non-Brd),2015-06-01,
CHURCHILL DOWNS INC (CDI),6783,Miami Valley Gaming and Racing LLC,1971671,Austin Miller,895207,Senior VP - Ops (Non-Brd),2013-08-12,,Director -  SD (Brd) (SD),,
Biosynthetic Technologies LLC (Formerly known as LubriGreen BioSynthetics LLC),2055269,EVONIK INDUSTRIES AG,1971672,Doctor Bernhard Mohr,1276343,Director -  SD (Brd) (SD),,,Division MD (Non-Brd),2013-04-25,
JETBLUE AIRWAYS CORP,82239,EVONIK INDUSTRIES AG,1971672,Stephan Gemkow,274868,Independent Director (Brd) (SD),2008-08-14,,Board Member -  SD (Brd) (SD),,
Persado Inc,1998114,Im3D SpA,1971675,Mauro Pretolani,1275870,Investor (Non-Brd),2012-11-01,,Director -  SD (Brd) (SD),,
Akerman LLP (Akerman Senterfitt LLP prior to 11/2013),836305,Florida Writers Association (FWA) Inc,1971677,Vit Gulbis,1682194,Partner (Non-Brd),2006-12-01,2017-01-01,Member,,
Quorum Business Solutions Inc,1478120,ISS Group Ltd,1971681,J Goodman,270981,Chairman (Executive) (Brd) (SD),,,NED (Brd) (SD),2013-08-09,
Thoma Bravo LLC (Formerly known as Thoma Cressey Bravo Inc),1516539,ISS Group Ltd,1971681,J Goodman,270981,Operating Partner (Non-Brd),2018-12-01,,NED (Brd) (SD),2013-08-09,
P2 Energy Solutions Inc,1263984,ISS Group Ltd,1971681,J Goodman,270981,President/CEO (Brd) (ED),2012-01-01,2015-01-06,NED (Brd) (SD),2013-08-09,
AlixPartners LLP (AlixPartners LLC prior to 10/2006),1267284,Recept Consulting Ltd,1971684,Peter Clarke,8891,Senior Advisor (Non-Brd),2011-05-01,2013-12-01,Principal (Brd) (ED),2010-05-13,
ALPHABET INC (Google Inc prior to 10/2015),116351,Wheels Up Inc,1971691,Rhiannon Bell,1837705,Director - Design (Non-Brd),2017-09-01,,Advisor (Non-Brd),2013-01-01,
ZYNGA INC,1743287,Wheels Up Inc,1971691,Rhiannon Bell,1837705,Creative Director (Non-Brd),2011-12-16,2014-09-01,Advisor (Non-Brd),2013-01-01,
