from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
Economic Club of New York (The) (ECNY),36418,OCCIDENTAL PETROLEUM CORP,22899,Peggy Foran,221397,Member,,,Independent Director (Brd) (SD),2010-12-09,
PRUDENTIAL FINANCIAL INC,25332,OCCIDENTAL PETROLEUM CORP,22899,Peggy Foran,221397,Senior VP/Chief Governance Officer/Corporate Secretary (Non-Brd),2015-10-13,,Independent Director (Brd) (SD),2010-12-09,
LOCKHEED MARTIN CORP,19048,OCCIDENTAL PETROLEUM CORP,22899,Vicki Hollub,1304382,Independent Director (Brd) (SD),2018-07-02,,President/CEO (Brd) (ED),2016-04-29,
MicroSeismic Inc,1000412,OCCIDENTAL PETROLEUM CORP,22899,Doctor Sherilyn Williams-Stroud,1300666,Chief Geologist (Non-Brd),2012-05-31,2012-09-01,Senior Advisor (Non-Brd),2012-08-01,2014-11-01
Sustainability Accounting Standards Board (SASB),1874540,OCCIDENTAL PETROLEUM CORP,22899,Elisse Walter,1281794,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2014-02-13,
LUNDIN MINING CORP (South Atlantic Ventures Ltd prior to 08/2004),601012,OCCIDENTAL PETROLEUM CORP,22899,Mark Dingley,1341919,Division Manager (Non-Brd),1996-01-01,1998-01-01,Representative (Non-Brd),1998-01-01,1998-09-01
WESTERN MIDSTREAM PARTNERS LP (Western Gas Equity Partners LP prior to 02/2019),1912843,OCCIDENTAL PETROLEUM CORP,22899,Marcia Backus,1334962,Director -  SD (Brd) (SD),,,Senior VP/General Counsel/Chief Compliance Officer (Non-Brd),2016-12-01,
NEWFIELD EXPLORATION CO (De-listed 02/2019),22049,OCCIDENTAL PETROLEUM CORP,22899,Darlene de Aragao,1329141,Reservoir Engineer (Non-Brd),2005-11-01,2009-06-01,Reservoir Engineer (Non-Brd),2002-11-01,2005-12-01
SEMPRA ENERGY CORP,27588,OCCIDENTAL PETROLEUM CORP,22899,Cynthia Walker,1254956,Independent Director (Brd) (SD),2018-10-11,,Senior VP - Mktg (Non-Brd),2016-01-01,
CALIFORNIA RESOURCES CORP,2172231,OCCIDENTAL PETROLEUM CORP,22899,Vicky Sutil,1095761,Commercial Director (Non-Brd),2014-01-01,2016-01-01,Director - Corporate Development (Non-Brd),2012-01-01,2014-11-01
PLAINS GP HOLDINGS LP,1995392,OCCIDENTAL PETROLEUM CORP,22899,Vicky Sutil,1095761,Director -  SD (Brd) (SD),,,Director - Corporate Development (Non-Brd),2012-01-01,2014-11-01
PLAINS ALL AMERICAN PIPELINE LP,24561,OCCIDENTAL PETROLEUM CORP,22899,Vicky Sutil,1095761,Director -  SD (Brd) (SD),,,Director - Corporate Development (Non-Brd),2012-01-01,2014-11-01
PLAINS ALL AMERICAN PIPELINE LP,24561,OCCIDENTAL PETROLEUM CORP,22899,Vicky Sutil,1095761,Director -  SD (Brd) (SD),,,Senior Manager (Non-Brd),2005-03-01,2012-01-01
MAIN STREET CAPITAL CORP,1284119,OCCIDENTAL PETROLEUM CORP,22899,Jason Beauvais,793265,VP/General Counsel/Secretary (Non-Brd),2008-06-01,2012-06-01,Attorney (Non-Brd),2006-08-01,2008-01-01
ALTABA INC (Yahoo Inc prior to 06/2017),33915,OCCIDENTAL PETROLEUM CORP,22899,Ron Burkle,35952,Independent Director (Brd) (SD),2001-11-14,2010-06-24,Independent Director (Brd) (SD),1999-04-30,2010-05-07
KB HOME,17745,OCCIDENTAL PETROLEUM CORP,22899,Ron Burkle,35952,Independent Director (Brd) (SD),1995-01-01,2010-04-01,Independent Director (Brd) (SD),1999-04-30,2010-05-07
Viridis Learning Inc (Formerly known as Green University Inc),2059164,OCCIDENTAL PETROLEUM CORP,22899,The Hon. Carlos Gutierrez,34576,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2009-07-16,
CORNING INC,7915,OCCIDENTAL PETROLEUM CORP,22899,The Hon. Carlos Gutierrez,34576,Independent Director (Brd) (SD),2009-06-03,2010-12-31,Independent Director (Brd) (SD),2009-07-16,
UNITED TECHNOLOGIES CORP (UTC),32161,OCCIDENTAL PETROLEUM CORP,22899,The Hon. Carlos Gutierrez,34576,Independent Director (Brd) (SD),2009-03-11,2010-12-10,Independent Director (Brd) (SD),2009-07-16,
TIME WARNER INC (AOL Time Warner Inc prior to 10/2003) (De-listed 06/2018),2296,OCCIDENTAL PETROLEUM CORP,22899,The Hon. Carlos Gutierrez,34576,Independent Director (Brd) (SD),2013-10-31,2018-06-14,Independent Director (Brd) (SD),2009-07-16,
CITIGROUP INC,6930,OCCIDENTAL PETROLEUM CORP,22899,The Hon. Carlos Gutierrez,34576,Division Vice Chairman (Non-Brd),2011-01-01,2013-02-01,Independent Director (Brd) (SD),2009-07-16,
METLIFE INC,20426,OCCIDENTAL PETROLEUM CORP,22899,The Hon. Carlos Gutierrez,34576,Independent Director (Brd) (SD),2013-03-08,,Independent Director (Brd) (SD),2009-07-16,
APCO Worldwide LLC (APCO Worldwide Inc prior to 2017),82422,OCCIDENTAL PETROLEUM CORP,22899,The Hon. Carlos Gutierrez,34576,Council Member,,,Independent Director (Brd) (SD),2009-07-16,
APCO Worldwide LLC (APCO Worldwide Inc prior to 2017),82422,OCCIDENTAL PETROLEUM CORP,22899,The Hon. Carlos Gutierrez,34576,Division Chairman (Non-Brd),2009-12-02,2010-12-01,Independent Director (Brd) (SD),2009-07-16,
KROGER CO,18195,OCCIDENTAL PETROLEUM CORP,22899,Ron Burkle,35952,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),1999-04-30,2010-05-07
LYONDELL CHEMICAL CO (De-listed 12/2007),19320,OCCIDENTAL PETROLEUM CORP,22899,Steve Chazen,36173,Director -  SD (Brd) (SD),,,Executive VP/CFO (Non-Brd),1999-02-01,2004-07-19
KB HOME,17745,OCCIDENTAL PETROLEUM CORP,22899,Doctor Ray Irani,36162,Independent Director (Brd) (SD),1992-01-01,2007-11-01,Chairman/President/CEO (Brd) (ED),2005-01-01,2007-12-13
WYNN RESORTS LTD,136226,OCCIDENTAL PETROLEUM CORP,22899,Doctor Ray Irani,36162,Independent Director (Brd) (SD),2007-10-29,2018-03-05,Chairman/CEO (Brd) (ED),1996-07-01,2005-01-01
KINDER MORGAN INC (K N Energy Inc prior to 06/1999) (De-listed 05/2007),17922,OCCIDENTAL PETROLEUM CORP,22899,Don Moore Jr,36201,VP/Chief Information Officer (Non-Brd),1999-01-01,2000-01-01,Division VP/Chief Information Officer (Non-Brd),1997-01-01,2002-01-01
TCW Group Inc (Formerly known as The Trust Company of the West),78417,OCCIDENTAL PETROLEUM CORP,22899,Doctor Ray Irani,36162,Director -  SD (Brd) (SD),,,Chairman (Executive) (Brd) (ED),,
ECOLAB INC,10036,OCCIDENTAL PETROLEUM CORP,22899,Steve Chazen,36173,Independent Director (Brd) (SD),2013-05-02,2019-05-02,CEO (Brd) (ED),2015-12-10,2016-04-29
OLIN CORP,23061,OCCIDENTAL PETROLEUM CORP,22899,Doctor Ray Irani,36162,VP/President/COO (Non-Brd),1973-01-01,1984-01-01,Executive VP (Non-Brd),1983-01-01,1984-01-01
VERESEN INC (Fort Chicago Energy Partners LP prior to 01/2011) (De-listed 10/2017),85207,OCCIDENTAL PETROLEUM CORP,22899,Doctor John Feick,36157,Independent Director (Brd) (SD),1998-01-15,2013-05-08,Independent Director (Brd) (SD),1998-07-15,2019-05-10
TCW Group Inc (Formerly known as The Trust Company of the West),78417,OCCIDENTAL PETROLEUM CORP,22899,Doctor Ray Irani,36162,Director -  SD (Brd) (SD),,,Chairman/President/CEO (Brd) (ED),2005-01-01,2007-12-13
LYONDELL CHEMICAL CO (De-listed 12/2007),19320,OCCIDENTAL PETROLEUM CORP,22899,Doctor Ray Irani,36162,Independent Director (Brd) (SD),2002-08-22,2006-05-04,Chairman/President/CEO (Brd) (ED),1990-12-01,1996-07-01
INGRAM MICRO INC (De-listed 12/2016),16047,OCCIDENTAL PETROLEUM CORP,22899,Doctor Dale Laurance,36163,Independent Director (Brd) (SD),2001-05-01,2005-04-01,President (Brd) (ED),1996-07-01,2004-12-31
JACOBS ENGINEERING GROUP INC,17251,OCCIDENTAL PETROLEUM CORP,22899,Doctor Dale Laurance,36163,Independent Director (Brd) (SD),1994-01-01,2005-02-08,Executive VP (Brd) (ED),1990-01-01,1996-07-01
RYLAND GROUP INC (De-listed 10/2015),26746,OCCIDENTAL PETROLEUM CORP,22899,R Dreier,36205,Chairman/President/CEO (Brd) (ED),2007-06-13,2008-10-01,Independent Director (Brd) (SD),2002-12-10,2008-05-02
WYNN RESORTS LTD,136226,OCCIDENTAL PETROLEUM CORP,22899,Doctor Ray Irani,36162,Independent Director (Brd) (SD),2007-10-29,2018-03-05,Chairman/President/CEO (Brd) (ED),1990-12-01,1996-07-01
RYLAND GROUP INC (De-listed 10/2015),26746,OCCIDENTAL PETROLEUM CORP,22899,R Dreier,36205,Chairman/President/CEO (Brd) (ED),1994-12-21,2007-04-12,Independent Director (Brd) (SD),2002-12-10,2008-05-02
TCW Group Inc (Formerly known as The Trust Company of the West),78417,OCCIDENTAL PETROLEUM CORP,22899,Doctor Ray Irani,36162,Director -  SD (Brd) (SD),,,Chairman/CEO (Brd) (ED),1996-07-01,2005-01-01
ECOLAB INC,10036,OCCIDENTAL PETROLEUM CORP,22899,Steve Chazen,36173,Independent Director (Brd) (SD),2013-05-02,2019-05-02,Director -  SD (Brd) (SD),,
WILLIAMS COMPANIES INC,33512,OCCIDENTAL PETROLEUM CORP,22899,Steve Chazen,36173,Independent Director (Brd) (SD),2016-09-23,,Director -  SD (Brd) (SD),,
VALEANT PHARMACEUTICALS INTERNATIONAL INC (ICN Pharmaceuticals prior to 11/2003) (De-listed 09/2010),15436,OCCIDENTAL PETROLEUM CORP,22899,Doctor Ray Irani,36162,Director -  SD (Brd) (SD),,,Chairman/CEO (Brd) (ED),1996-07-01,2005-01-01
WASHINGTON MUTUAL INC (De-listed 09/2008),33102,OCCIDENTAL PETROLEUM CORP,22899,Steve Chazen,36173,Independent Director (Brd) (SD),2008-02-26,2008-09-29,President/CFO (Non-Brd),2007-12-13,2010-05-07
RYLAND GROUP INC (De-listed 10/2015),26746,OCCIDENTAL PETROLEUM CORP,22899,R Dreier,36205,Chairman/President/CEO/COO (Brd) (ED),2007-04-12,2007-06-13,Independent Director (Brd) (SD),2002-12-10,2008-05-02
LYONDELL CHEMICAL CO (De-listed 12/2007),19320,OCCIDENTAL PETROLEUM CORP,22899,Doctor Ray Irani,36162,Independent Director (Brd) (SD),2002-08-22,2006-05-04,Chairman/President/CEO (Brd) (ED),2005-01-01,2007-12-13
PREMCOR INC (De-listed 09/2005),100327,OCCIDENTAL PETROLEUM CORP,22899,Steve Chazen,36173,Independent Director (Brd) (SD),1999-04-01,2005-09-01,Senior Executive VP/CFO (Non-Brd),2004-07-19,2007-12-13
JACOBS ENGINEERING GROUP INC,17251,OCCIDENTAL PETROLEUM CORP,22899,Doctor Dale Laurance,36163,Independent Director (Brd) (SD),2006-01-26,2008-01-24,Executive VP (Brd) (ED),1990-01-01,1996-07-01
LYONDELL CHEMICAL CO (De-listed 12/2007),19320,OCCIDENTAL PETROLEUM CORP,22899,Steve Chazen,36173,Director -  SD (Brd) (SD),,,President/CFO (Non-Brd),2010-05-07,2010-07-30
LYONDELL CHEMICAL CO (De-listed 12/2007),19320,OCCIDENTAL PETROLEUM CORP,22899,Steve Chazen,36173,Director -  SD (Brd) (SD),,,Senior Executive VP/CFO (Non-Brd),2004-07-19,2007-12-13
VALEANT PHARMACEUTICALS INTERNATIONAL INC (ICN Pharmaceuticals prior to 11/2003) (De-listed 09/2010),15436,OCCIDENTAL PETROLEUM CORP,22899,Rosemary Tomich,36171,Independent Director (Brd) (SD),2001-02-08,2002-05-29,Independent Director (Brd) (SD),1980-01-01,2013-05-03
PREMCOR INC (De-listed 09/2005),100327,OCCIDENTAL PETROLEUM CORP,22899,Steve Chazen,36173,Independent Director (Brd) (SD),1999-04-01,2005-09-01,Executive VP/CFO (Non-Brd),1999-02-01,2004-07-19
MAGNOLIA OIL & GAS CORP (TPG Pace Energy Holdings Corp prior to 08/2018),2655270,OCCIDENTAL PETROLEUM CORP,22899,Steve Chazen,36173,Chairman/President/CEO (Brd) (ED),2017-05-05,,Director -  SD (Brd) (SD),,
JACOBS ENGINEERING GROUP INC,17251,OCCIDENTAL PETROLEUM CORP,22899,Doctor Dale Laurance,36163,Independent Director (Brd) (SD),2006-01-26,2008-01-24,President (Brd) (ED),1996-07-01,2004-12-31
KB HOME,17745,OCCIDENTAL PETROLEUM CORP,22899,Doctor Ray Irani,36162,Independent Director (Brd) (SD),1992-01-01,2007-11-01,Chairman/President/CEO (Brd) (ED),1990-12-01,1996-07-01
KB HOME,17745,OCCIDENTAL PETROLEUM CORP,22899,Doctor Ray Irani,36162,Independent Director (Brd) (SD),1992-01-01,2007-11-01,Chairman/CEO (Brd) (ED),1996-07-01,2005-01-01
LYONDELL CHEMICAL CO (De-listed 12/2007),19320,OCCIDENTAL PETROLEUM CORP,22899,Steve Chazen,36173,Director -  SD (Brd) (SD),,,President/CFO (Non-Brd),2007-12-13,2010-05-07
WYNN RESORTS LTD,136226,OCCIDENTAL PETROLEUM CORP,22899,Doctor Ray Irani,36162,Independent Director (Brd) (SD),2007-10-29,2018-03-05,Chairman/President/CEO (Brd) (ED),2005-01-01,2007-12-13
LYONDELL CHEMICAL CO (De-listed 12/2007),19320,OCCIDENTAL PETROLEUM CORP,22899,Doctor Ray Irani,36162,Independent Director (Brd) (SD),2002-08-22,2006-05-04,Chairman/CEO (Brd) (ED),1996-07-01,2005-01-01
VALEANT PHARMACEUTICALS INTERNATIONAL INC (ICN Pharmaceuticals prior to 11/2003) (De-listed 09/2010),15436,OCCIDENTAL PETROLEUM CORP,22899,Doctor Ray Irani,36162,Director -  SD (Brd) (SD),,,Chairman/CEO (Brd) (ED),2007-12-13,2011-05-05
LYONDELL CHEMICAL CO (De-listed 12/2007),19320,OCCIDENTAL PETROLEUM CORP,22899,Doctor Ray Irani,36162,Independent Director (Brd) (SD),2002-08-22,2006-05-04,Chairman/CEO (Brd) (ED),2007-12-13,2011-05-05
TCW Group Inc (Formerly known as The Trust Company of the West),78417,OCCIDENTAL PETROLEUM CORP,22899,Doctor Ray Irani,36162,Director -  SD (Brd) (SD),,,Chairman/CEO (Brd) (ED),2007-12-13,2011-05-05
WYNN RESORTS LTD,136226,OCCIDENTAL PETROLEUM CORP,22899,Doctor Ray Irani,36162,Independent Director (Brd) (SD),2007-10-29,2018-03-05,Chairman (Executive) (Brd) (ED),,
KB HOME,17745,OCCIDENTAL PETROLEUM CORP,22899,Doctor Ray Irani,36162,Independent Director (Brd) (SD),1992-01-01,2007-11-01,Chairman/CEO (Brd) (ED),2007-12-13,2011-05-05
ECOLAB INC,10036,OCCIDENTAL PETROLEUM CORP,22899,Steve Chazen,36173,Independent Director (Brd) (SD),2013-05-02,2019-05-02,President/CEO (Brd) (ED),2011-05-05,2015-12-10
JACOBS ENGINEERING GROUP INC,17251,OCCIDENTAL PETROLEUM CORP,22899,Doctor Dale Laurance,36163,Independent Director (Brd) (SD),1994-01-01,2005-02-08,President (Brd) (ED),1996-07-01,2004-12-31
ATLANTIC SOUTHERN FINANCIAL GROUP INC (De-listed 01/2011),914743,OCCIDENTAL PETROLEUM CORP,22899,Don Moore Jr,36201,Independent Director (Brd) (SD),2007-04-16,2011-01-31,VP/Chief Information Officer (Non-Brd),2002-01-01,2014-07-11
Siluria Technologies Inc,1646591,OCCIDENTAL PETROLEUM CORP,22899,Ambassador Ed Djerejian,36155,Committee Member (Non-Brd),2012-01-01,,Independent Director (Brd) (SD),1996-04-26,2013-05-03
GLOBAL INDUSTRIES LTD (De-listed 12/2011),13388,OCCIDENTAL PETROLEUM CORP,22899,Ambassador Ed Djerejian,36155,Independent Director (Brd) (SD),1996-02-01,2011-12-01,Independent Director (Brd) (SD),1996-04-26,2013-05-03
BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),3415,OCCIDENTAL PETROLEUM CORP,22899,Ambassador Ed Djerejian,36155,Independent Director (Brd) (SD),2001-01-01,2011-04-28,Independent Director (Brd) (SD),1996-04-26,2013-05-03
Siluria Technologies Inc,1646591,OCCIDENTAL PETROLEUM CORP,22899,Ambassador Ed Djerejian,36155,Committee Member (Non-Brd),2012-01-01,,Independent Chairman (Brd) (SD),2013-05-03,2015-05-01
WYNN RESORTS LTD,136226,OCCIDENTAL PETROLEUM CORP,22899,Doctor Ray Irani,36162,Independent Director (Brd) (SD),2007-10-29,2018-03-05,Chairman/CEO (Brd) (ED),2007-12-13,2011-05-05
TCW Group Inc (Formerly known as The Trust Company of the West),78417,OCCIDENTAL PETROLEUM CORP,22899,Doctor Ray Irani,36162,Director -  SD (Brd) (SD),,,Chairman/President/CEO (Brd) (ED),1990-12-01,1996-07-01
WASHINGTON MUTUAL INC (De-listed 09/2008),33102,OCCIDENTAL PETROLEUM CORP,22899,Steve Chazen,36173,Independent Director (Brd) (SD),2008-02-26,2008-09-29,President/CFO (Non-Brd),2010-05-07,2010-07-30
MEG ENERGY CORP,1663035,OCCIDENTAL PETROLEUM CORP,22899,Bill Klesse,61072,Independent Director (Brd) (SD),2016-06-28,,Independent Director (Brd) (SD),2013-10-10,
VALERO ENERGY PARTNERS LP (De-listed 01/2019),2022876,OCCIDENTAL PETROLEUM CORP,22899,Bill Klesse,61072,Chairman (Brd) (SD),2013-12-11,2014-04-17,Independent Director (Brd) (SD),2013-10-10,
VALERO ENERGY CORP,32237,OCCIDENTAL PETROLEUM CORP,22899,Bill Klesse,61072,Chairman/CEO (Brd) (ED),2013-01-01,2014-05-01,Independent Director (Brd) (SD),2013-10-10,
