from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
DOFASCO INC (De-listed 04/2006),141136,ArcelorMittal Brasil SA (Arcelor Brasil SA prior to 09/2007),815549,Doctor Paul Matthys,31113,Director -  SD (Brd) (SD),,,Advisor (Non-Brd),2005-12-31,2006-10-23
NineSigma Inc,661324,Telindus Group NV,815558,Andy Zynga,271560,Regional CEO (Non-Brd),2008-02-01,2009-09-01,Regional VP (Non-Brd),2006-01-01,2008-01-01
QUANTUM GROUP INC (De-listed 11/2009),534800,Rapor Inc,815559,James Baker,596754,Independent Director (Brd) (SD),2003-05-28,2008-08-01,Director -  SD (Brd) (SD),,
AGCO CORP,1044,Valtra Oy AB,815568,Matti Ruotsala,485632,Division VP/MD (Non-Brd),2005-06-01,2007-01-01,MD (Non-Brd),2005-01-01,2007-01-01
SOMERO ENTERPRISES INC,732669,SCOTT WILSON GROUP PLC (De-listed 09/2010),815575,Stuart Doughty,8257,Chairman (Independent NED) (Brd) (SD),,,Senior Independent NED (Brd) (SD),2006-03-15,2010-09-10
BAFFINLAND IRON MINES CORP (De-listed 04/2011),748168,SCOTT WILSON GROUP PLC (De-listed 09/2010),815575,Graham Clow,731255,Independent Director (Brd) (SD),2004-01-01,2010-04-28,Division MD (Non-Brd),2006-03-15,
BAFFINLAND IRON MINES CORP (De-listed 04/2011),748168,SCOTT WILSON GROUP PLC (De-listed 09/2010),815575,Graham Clow,731255,Independent Director (Brd) (SD),2004-01-01,2010-04-28,Director - Mines (Non-Brd),,2010-09-10
CELSIS INTERNATIONAL PLC (De-listed 10/2009),6210,The Osborne Studio Gallery Ltd,815587,Peter Jensen,9758,Independent NED (Brd) (SD),2007-05-15,2009-05-15,Partner (Brd) (ED),2002-05-13,2015-12-31
Ontario Teachers' Pension Plan (OTPP),746246,InterGen NV,815591,Chris Ireland,1132728,Division Director (Non-Brd),2016-01-01,,Board Member -  SD (Brd) (SD),,
Ontario Teachers' Pension Plan (OTPP),746246,InterGen NV,815591,Chris Ireland,1132728,Director - Infrastructure (Non-Brd),2006-01-01,2016-01-01,Board Member -  SD (Brd) (SD),,
GCT Global Container Terminals Inc,923953,InterGen NV,815591,Chris Ireland,1132728,Director -  SD (Brd) (SD),,,Board Member -  SD (Brd) (SD),,
BluEarth Renewables Inc,1716827,InterGen NV,815591,Chris Ireland,1132728,Director -  SD (Brd) (SD),,,Board Member -  SD (Brd) (SD),,
Impinj Inc (Listed 07/2016),823991,Teranode Corp,815592,Professor Doctor Larry Arnstein,1295241,Senior Director - Business Development (Non-Brd),2007-01-01,2011-10-01,Chief Technology Officer (Brd) (ED),2003-01-01,2007-01-01
Petra Pharma Corp,2612657,Teranode Corp,815592,Thong Le,1369392,CEO (Brd) (ED),2016-01-01,2017-05-01,Observer (Non-Brd),,
Arzeda Corp,1692900,Teranode Corp,815592,Thong Le,1369392,Director -  SD (Brd) (SD),,,Observer (Non-Brd),,
ALEXANDRIA REAL ESTATE EQUITIES INC,1354,Teranode Corp,815592,Thong Le,1369392,Advisory Board Member (Non-Brd),,,Observer (Non-Brd),,
Accelerator Life Science Partners (Accelerator Corp prior to 12/2017),810476,Teranode Corp,815592,Thong Le,1369392,President/CEO (Brd) (ED),2017-01-01,,Observer (Non-Brd),,
AgTech Accelerator Corp,2554990,Teranode Corp,815592,Thong Le,1369392,Director -  SD (Brd) (SD),,,Observer (Non-Brd),,
Petra Pharma Corp,2612657,Teranode Corp,815592,Thong Le,1369392,Director -  SD (Brd) (SD),,,Observer (Non-Brd),,
Lodo Therapeutics Corp,2633850,Teranode Corp,815592,Thong Le,1369392,CEO (Brd) (ED),2016-01-01,,Observer (Non-Brd),,
Accelerator Life Science Partners (Accelerator Corp prior to 12/2017),810476,Teranode Corp,815592,Thong Le,1369392,CEO (Brd) (ED),2014-01-29,2017-01-01,Observer (Non-Brd),,
PHASE FORWARD INC (De-listed 08/2010),560064,Teranode Corp,815592,Doctor Paul Bleicher,377187,Chairman/Chief Strategic Officer (Brd) (ED),2004-03-01,2008-10-31,Director -  SD (Brd) (SD),,
Trident Capital Inc,537127,Teranode Corp,815592,Venetia Kontogouris,141365,Senior MD (Brd) (ED),1999-03-01,2011-01-01,Director -  SD (Brd) (SD),,
Outsource Partners International Inc (itAccounts prior to 08/2002) (Ceased Trading 05/2011),736324,Teranode Corp,815592,Venetia Kontogouris,141365,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Bulger Partners LLC (Bulger Capital LLC prior to 12/2013),2128890,Teranode Corp,815592,Venetia Kontogouris,141365,Advisory Board Member (Non-Brd),,,Director -  SD (Brd) (SD),,
Bulger Partners LLC (Bulger Capital LLC prior to 12/2013),2128890,Teranode Corp,815592,Venetia Kontogouris,141365,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
RAGE Frameworks Inc,1898122,Teranode Corp,815592,Doctor Venkat Srinivasan,1714162,Chairman/CEO (Brd) (ED),2002-01-01,2017-04-01,Chairman (Executive) (Brd) (ED),,
Rize Inc (Formerly known as File2Part Inc),2630157,Teranode Corp,815592,Doctor Venkat Srinivasan,1714162,Director -  SD (Brd) (SD),,,Chairman (Executive) (Brd) (ED),,
Sofinnova Ventures Inc,41229,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Lars Ekman,31409,Executive Partner (Brd) (ED),2008-01-01,,Director -  SD (Brd) (SD),,
INTERMUNE INC (De-listed 09/2014),16377,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Lars Ekman,31409,Lead Independent Director (Brd) (SD),2008-05-13,2014-09-29,Director -  SD (Brd) (SD),,
Cebix Inc,1608019,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Lars Ekman,31409,Chairman/CEO (Brd) (ED),2008-05-01,2012-01-01,Director -  SD (Brd) (SD),,
Cebix Inc,1608019,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Lars Ekman,31409,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Cibolan Gold Corporation (General Metals Corporation prior to 05/2014),16290,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Mike Powell,347614,Independent Director (Brd) (SD),2010-05-24,2010-12-17,Independent Director (Brd) (SD),2006-06-01,2013-07-15
Sofinnova Ventures Inc,41229,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Mike Powell,347614,General Partner (Brd) (ED),1997-01-01,,Independent Director (Brd) (SD),2006-06-01,2013-07-15
ANESIVA INC (Corgentech Inc prior to 06/2006) (De-listed 01/2010),108502,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Mike Powell,347614,Independent Director (Brd) (SD),2005-12-15,2010-01-06,Independent Director (Brd) (SD),2006-06-01,2013-07-15
MOLECULAR TEMPLATES INC (Threshold Pharmaceuticals Inc prior to 08/2017),566156,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Mike Powell,347614,Independent Director (Brd) (SD),2001-01-01,2008-11-14,Independent Director (Brd) (SD),2006-06-01,2013-07-15
Aduro Biotech Inc (Triton BioSystems Inc prior to 06/2008) (Listed 04/2015),1104507,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Mike Powell,347614,Scientific Advisor (Non-Brd),,2015-04-15,Independent Director (Brd) (SD),2006-06-01,2013-07-15
Alvine Pharmaceuticals Inc,867193,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Mike Powell,347614,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2006-06-01,2013-07-15
Mirna Therapeutics Inc (Listed 10/2015),1590106,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Mike Powell,347614,Independent Chairman (Brd) (SD),2012-10-24,2015-10-01,Independent Director (Brd) (SD),2006-06-01,2013-07-15
TRIUS THERAPEUTICS INC (De-listed 09/2013),1655834,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Mike Powell,347614,Independent Director (Brd) (SD),2010-08-03,2012-05-22,Independent Director (Brd) (SD),2006-06-01,2013-07-15
Labrys Biologics Inc,1940989,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Mike Powell,347614,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2006-06-01,2013-07-15
OREXIGEN THERAPEUTICS INC (De-listed 04/2018),625142,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Mike Powell,347614,Independent Director (Brd) (SD),2004-01-01,2012-04-26,Independent Director (Brd) (SD),2006-06-01,2013-07-15
CURIS INC,8434,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Joe Davie,338791,Independent Director (Brd) (SD),2007-07-19,2011-09-13,Independent Director (Brd) (SD),2006-03-01,2013-07-15
CURIS INC,8434,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Joe Davie,338791,Interim Chief Scientific Officer (Brd) (ED),2006-06-08,2007-07-19,Independent Director (Brd) (SD),2006-03-01,2013-07-15
CURIS INC,8434,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Joe Davie,338791,Independent Director (Brd) (SD),2003-07-08,2006-06-08,Independent Director (Brd) (SD),2006-03-01,2013-07-15
CV THERAPEUTICS INC (De-listed 04/2009),8461,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Joe Davie,338791,Director -  SD (Brd) (SD),,,Independent Director (Brd) (SD),2006-03-01,2013-07-15
TARGETED GENETICS CORP (De-listed 01/2010),29981,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Joe Davie,338791,Independent Director (Brd) (SD),2000-10-27,2010-01-21,Independent Director (Brd) (SD),2006-03-01,2013-07-15
Ampliphi Biosciences Corp (Targeted Genetics Corp prior to 03/2011) (Listed 08/2015),1623255,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Joe Davie,338791,Independent Director (Brd) (SD),2010-01-21,2010-04-13,Independent Director (Brd) (SD),2006-03-01,2013-07-15
PANACOS PHARMACEUTICALS INC (VI Technologies Inc prior to 08/2005) (De-listed 03/2009),650050,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Laurent Fischer,510345,Independent Director (Brd) (SD),2006-10-25,2009-03-18,President/CEO (Brd) (ED),2005-01-01,2012-06-01
Tobira Development Inc (Tobira Therapeutics Inc prior to 05/2015),1143855,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Laurent Fischer,510345,Chairman (Brd) (SD),2009-04-01,2013-01-01,President/CEO (Brd) (ED),2005-01-01,2012-06-01
Tobira Development Inc (Tobira Therapeutics Inc prior to 05/2015),1143855,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Eckard Weber,508547,Independent Director (Brd) (SD),2007-03-01,2016-11-01,Chairman (Brd) (SD),2004-01-01,2013-07-15
Tragara Pharmaceuticals Inc,891054,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Eckard Weber,508547,Chairman (Brd) (SD),2007-01-01,,Chairman (Brd) (SD),2004-01-01,2013-07-15
Syndax Pharmaceuticals Inc (Listed 03/2016),891053,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Eckard Weber,508547,Director -  SD (Brd) (SD),,,Chairman (Brd) (SD),2004-01-01,2013-07-15
OREXIGEN THERAPEUTICS INC (De-listed 04/2018),625142,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Eckard Weber,508547,Independent Chairman (Brd) (SD),2009-03-31,2016-04-01,Chairman (Brd) (SD),2004-01-01,2013-07-15
PARATEK PHARMACEUTICALS INC (Transcept Pharmaceuticals Inc prior to 10/2014),383122,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Eckard Weber,508547,Director -  SD (Brd) (SD),,,Chairman (Brd) (SD),2004-01-01,2013-07-15
PARATEK PHARMACEUTICALS INC (Transcept Pharmaceuticals Inc prior to 10/2014),383122,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Eckard Weber,508547,Chairman (Brd) (SD),2002-02-01,2006-07-31,Chairman (Brd) (SD),2004-01-01,2013-07-15
OREXIGEN THERAPEUTICS INC (De-listed 04/2018),625142,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Eckard Weber,508547,Chairman/Interim President/CEO (Brd) (ED),2008-11-09,2009-03-31,Chairman (Brd) (SD),2004-01-01,2013-07-15
OREXIGEN THERAPEUTICS INC (De-listed 04/2018),625142,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Eckard Weber,508547,Chairman (Brd) (SD),2004-03-01,2008-11-09,Chairman (Brd) (SD),2004-01-01,2013-07-15
NAPO PHARMACEUTICALS INC (Formerly known as PS Pharmaceuticals Inc) (De-listed 10/2008),862727,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor M Harris,551108,VP/Chief Medical Officer (Non-Brd),2006-11-08,2008-10-16,Chief Medical Officer (Non-Brd),2008-02-27,2009-01-01
INGRAM MICRO INC (De-listed 12/2016),16047,Bowers Museum,815625,Ria Carlson,498874,Corporate VP (Non-Brd),2005-04-07,2009-06-01,Governor,,
SYNERGY PHARMACEUTICALS INC (De-listed 03/2019),1716144,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Michael Camilleri,1318103,Advisory Board Member (Non-Brd),2011-01-01,2019-03-08,Scientific Advisor (Non-Brd),2012-01-01,2013-07-15
Rhythm Pharmaceuticals Inc (Listed 10/2017),1645295,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Michael Camilleri,1318103,Scientific Advisor (Non-Brd),2011-07-26,2017-10-05,Scientific Advisor (Non-Brd),2012-01-01,2013-07-15
Mayo Clinic,1483379,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Michael Camilleri,1318103,Dean (Non-Brd),2009-01-01,,Scientific Advisor (Non-Brd),2012-01-01,2013-07-15
Auspex Pharmaceuticals Inc (Listed 02/2014),1064076,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Pratik Shah,767430,Chairman (Brd) (ED),2008-09-01,2013-10-17,Director -  SD (Brd) (SD),,
SGB Inc (SG Biofuels),1500318,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Pratik Shah,767430,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Cebix Inc,1608019,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Pratik Shah,767430,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Auspex Pharmaceuticals Inc (Listed 02/2014),1064076,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Pratik Shah,767430,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Alvine Pharmaceuticals Inc,867193,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Nina Kjellson,753692,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Autonomic Technologies Inc (ATI),1607236,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Linda Grais,753691,Observer (Non-Brd),,,President/CEO (Brd) (ED),2012-06-01,2013-07-15
ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Linda Grais,753691,Lead Independent Director (Brd) (SD),2011-03-03,2014-01-01,Director -  SD (Brd) (SD),,
ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Linda Grais,753691,Lead Independent Director (Brd) (SD),2011-03-03,2014-01-01,President/CEO (Brd) (ED),2012-06-01,2013-07-15
ARCA BIOPHARMA INC (Nuvelo Inc prior to 01/2009),15329,Ocera Therapeutics Inc (Ceased Trading 07/2013),815593,Doctor Linda Grais,753691,Independent Director (Brd) (SD),2014-01-01,,Director -  SD (Brd) (SD),,
