from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
HERCULES OFFSHORE INC (Hercules Offshore LLC prior to 10/2005) (De-listed 08/2015),753941,PLANET INC,1047354,Johnny Vincent,507097,VP/Corporate Controller (Non-Brd),2005-11-01,2007-01-01,VP/Chief Accounting Officer (Non-Brd),2007-04-01,2010-09-01
QUEST SOFTWARE INC (De-listed 09/2012),25582,PLANET INC,1047354,Kevin Klausmeyer,201204,Independent Director (Brd) (SD),2003-07-11,2012-09-27,CFO (Non-Brd),2006-08-01,2011-02-01
COM DEV INTERNATIONAL LTD (De-listed 02/2016),605201,PLANET INC,1047354,Ralph Muse,656574,Consultant (Non-Brd),2001-03-01,2005-06-01,Consultant (Non-Brd),2001-03-01,2005-06-01
DNAnexus Inc,1809756,Kunming University of Science and Technology,1047357,Doctor Evan Eichler,1252176,Scientific Advisor (Non-Brd),2012-01-01,,Honorary Professor (Non-Brd),2014-01-01,2016-01-01
HOKU CORP (Hoku Scientific Inc prior to 03/2010) (De-listed 07/2012),891549,Baoding Tianwei Yingli New Energy Resources Co Ltd,1047360,Zhong Li,1068858,Director -  SD (Brd) (SD),,,Executive Deputy GM (Brd) (ED),,
SEVEN Networks Inc,1003234,Inspiring Management AG,1047367,Mike van der Wallen,600735,Advisor (Non-Brd),2007-04-02,2010-01-01,MD (Brd) (ED),2005-07-01,2008-02-01
SEVEN Networks Inc,1003234,Miyowa SA,1047369,Mike van der Wallen,600735,Advisor (Non-Brd),2007-04-02,2010-01-01,Advisor (Non-Brd),2008-01-01,2012-01-01
CHUBB CORP (De-listed 01/2016),6774,Chubb Asset Managers Inc,1047377,Ned Gerstman,606922,Vice President (Non-Brd),1987-01-01,2003-12-04,Senior VP (Non-Brd),1988-01-01,1991-01-01
CHUBB CORP (De-listed 01/2016),6774,Chubb Asset Managers Inc,1047377,Marjorie Raines,601445,Executive VP/Chief Investment Officer (Non-Brd),,2009-01-01,Senior VP (Non-Brd),,2008-12-01
CENTEX CORP (De-listed 08/2009),6277,Hoteles City Express SA de CV,1047378,Juan Klein,62447,Independent Director (Brd) (SD),1995-02-01,2008-07-10,Independent Director (Brd) (SD),2002-01-01,
Proprium Capital Partners LP (Proprium Capital Partners LLC prior to 06/2016),2129891,Hoteles City Express SA de CV,1047378,Tim Morris,1449767,Co-Founder (Non-Brd),2012-08-01,2013-03-01,Independent Director (Brd) (SD),2011-01-01,2015-04-22
Proprium Capital Partners LP (Proprium Capital Partners LLC prior to 06/2016),2129891,Hoteles City Express SA de CV,1047378,Tim Morris,1449767,Partner (Brd) (ED),2013-03-01,,Independent Director (Brd) (SD),2011-01-01,2015-04-22
ZOLTEK COS INC (De-listed 02/2014),34152,COMPANIA MINERA AUTLAN SAB DE CV,1047379,Pedro Reynoso Ennis,886998,Independent Director (Brd) (SD),2009-05-02,2014-02-28,Independent Board Member (Brd) (SD),1993-01-01,
Pacific Commerce Bank (Ceased Trading 07/2018),2546702,NACIONAL FINANCIERA SNC,1047381,Luis Maizel,349045,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
FIRST CHOICE BANCORP,2834312,NACIONAL FINANCIERA SNC,1047381,Luis Maizel,349045,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
MGT CAPITAL INVESTMENTS INC (Medicsight Inc prior to 01/2007) (De-listed 10/2016),795419,Defence Evaluation and Research Agency (DERA),1047389,Peter Venton,594850,Independent Director (Brd) (SD),2011-03-07,2011-08-16,Committee Chairman (Non-Brd),,
MGT CAPITAL INVESTMENTS INC (Medicsight Inc prior to 01/2007) (De-listed 10/2016),795419,Defence Evaluation and Research Agency (DERA),1047389,Peter Venton,594850,Independent Director (Brd) (SD),2004-11-23,2010-12-13,Committee Chairman (Non-Brd),,
MGT CAPITAL INVESTMENTS INC (Medicsight Inc prior to 01/2007) (De-listed 10/2016),795419,Defence Evaluation and Research Agency (DERA),1047389,Peter Venton,594850,Independent Chairman (Brd) (SD),2010-12-13,2011-03-07,Committee Chairman (Non-Brd),,
A&M Capital Partners LP,2228527,Nille AS,1047396,Joachim Ogland,751258,Regional MD (Non-Brd),2017-01-01,2019-01-01,Board Member -  SD (Brd) (SD),,
A&M Capital Partners LP,2228527,Nille AS,1047396,Joachim Ogland,751258,Regional Partner (Non-Brd),2019-01-01,,Board Member -  SD (Brd) (SD),,
BALL CORP,3439,Fundacao Odebrecht,1047397,Pedro Mariani Bittencourt,1292012,Advisory Director (Non-Brd),2010-07-01,2017-10-24,Trustee,,
RESPONSE GENETICS INC (De-listed 07/2015),667186,International Management Institute (IMI-Kyiv),1047404,Hubertus Spierings,623953,Independent Director (Brd) (SD),2007-06-04,2010-02-08,Board Member -  SD,,
ORACLE CORP (Oracle Systems Corp prior to 02/1995),23295,Electronics Scotland Ltd,1047406,Eddie Chance,1144840,Various Positions (Non-Brd),2003-05-01,2008-06-01,NED (Brd) (SD),2004-06-07,2007-08-21
SUN MICROSYSTEMS INC (De-listed 01/2010),29526,Electronics Scotland Ltd,1047406,Hugh Aitken,1820442,Division VP - Ops (Non-Brd),2005-07-01,2006-06-01,Chairman (Brd) (SD),2000-01-01,2006-01-01
Talari Networks Inc,1484347,Telepo AB,1047408,Jeff Zeichick,1897635,Sales Director (Non-Brd),2012-01-01,2016-10-01,Regional VP - Sales (Non-Brd),2011-01-01,2016-10-01
NETAPP INC (Network Appliance Inc prior to 03/2008),21903,Telepo AB,1047408,Ed Kozel,12349,Independent Director (Brd) (SD),2006-05-16,2009-10-14,Chairman (Brd) (SD),2009-10-01,2011-03-28
NETAPP INC (Network Appliance Inc prior to 03/2008),21903,Telepo AB,1047408,Ed Kozel,12349,Independent Director (Brd) (SD),2006-05-16,2009-10-14,Board Member -  SD (Brd) (SD),,
ALTABA INC (Yahoo Inc prior to 06/2017),33915,Telepo AB,1047408,Ed Kozel,12349,Independent Director (Brd) (SD),2000-10-01,2008-05-20,Board Member -  SD (Brd) (SD),,
Advent International Corp,246927,Telepo AB,1047408,Sergio Giacoletto-Roggio,33505,Operating Partner (Non-Brd),2009-09-02,,Chairman (Brd) (SD),2011-03-28,2012-10-01
Accel Partners LP,52168,Telepo AB,1047408,Martin Gibson,767962,Venture Partner (Brd) (ED),2009-09-04,,Board Member -  SD (Brd) (SD),,
Carrier IQ Inc,927189,Telepo AB,1047408,Martin Gibson,767962,Director -  SD (Brd) (SD),,,Board Member -  SD (Brd) (SD),,
LEHMAN BROTHERS HOLDINGS INC (De-listed 09/2008),18672,Limoni Holding SpA,1047409,Lorenzo Pellicioli,371,Advisor (Non-Brd),2002-01-01,2008-01-01,Board Member -  SD (Brd) (SD),,
LEHMAN BROTHERS HOLDINGS INC (De-listed 09/2008),18672,Limoni Due Holding SpA,1047410,Lorenzo Pellicioli,371,Advisor (Non-Brd),2002-01-01,2008-01-01,Board Member -  SD (Brd) (SD),,
UNITEDHEALTH GROUP INC (United HealthCare Corp prior to 04/2000),32107,Digital Interactive Systems Corp,1047417,Joseph Konowiecki,206771,Division CEO (Non-Brd),2008-01-01,2009-01-01,Chairman (Brd) (SD),,2008-02-12
Alignment Healthcare USA LLC (Alignment Healthcare LLC prior to 04/2014),2179254,Digital Interactive Systems Corp,1047417,Joseph Konowiecki,206771,Chairman (Brd) (SD),2014-01-01,,Chairman (Brd) (SD),,2008-02-12
UNITEDHEALTH GROUP INC (United HealthCare Corp prior to 04/2000),32107,Digital Interactive Systems Corp,1047417,Joseph Konowiecki,206771,Division CEO (Non-Brd),2008-01-01,2009-01-01,Chairman (Brd) (SD),2008-02-12,
Alignment Healthcare USA LLC (Alignment Healthcare LLC prior to 04/2014),2179254,Digital Interactive Systems Corp,1047417,Joseph Konowiecki,206771,Chairman (Brd) (SD),2014-01-01,,Chairman (Brd) (SD),2008-02-12,
SUPERVALU INC (De-listed 10/2018),29620,Murphy Consulting Inc,1047422,Chris Murphy,1872002,Director - Corporate Communication (Non-Brd),2004-04-01,2011-02-01,Principal (Non-Brd),2002-01-01,2004-01-01
LOOP INDUSTRIES INC,2731852,Murphy Consulting Inc,1047422,Leslie Murphy,601477,Independent Director (Brd) (SD),2017-11-20,2019-06-27,President/CEO (Brd) (ED),2008-01-01,
KELLY SERVICES INC,17781,Murphy Consulting Inc,1047422,Leslie Murphy,601477,Independent Director (Brd) (SD),2008-02-11,,President/CEO (Brd) (ED),2008-01-01,
Plante & Moran PLLC (Formerly known as Plante & Moran LLP),1011543,Murphy Consulting Inc,1047422,Leslie Murphy,601477,Managing Partner (Brd) (ED),1973-05-01,2010-06-01,President/CEO (Brd) (ED),2008-01-01,
Loop Industries Inc (First American Group Inc prior to 07/2015) (Listed 11/2017),2486251,Murphy Consulting Inc,1047422,Leslie Murphy,601477,Independent Director (Brd) (SD),2017-06-30,2017-11-20,President/CEO (Brd) (ED),2008-01-01,
COMARCO INC (De-listed 01/2011),7378,Astrolabe Ventures Inc,1047426,Gerry Griffin,372120,Independent Director (Brd) (SD),1998-07-01,2011-01-03,Advisor (Non-Brd),,
Comarco Inc,1679399,Astrolabe Ventures Inc,1047426,Gerry Griffin,372120,Independent Chairman (Brd) (SD),2011-01-10,2011-03-11,Advisor (Non-Brd),,
Comarco Inc,1679399,Astrolabe Ventures Inc,1047426,Gerry Griffin,372120,Independent Director (Brd) (SD),2011-01-03,2011-01-10,Advisor (Non-Brd),,
Oxford Analytica Inc,45715,Swarraton Partners Ltd,1047427,Roddy Orr,1193142,Regional Head of Business Development (Non-Brd),2008-01-01,2012-01-01,Advisor (Non-Brd),2009-01-01,
CITIGROUP INC,6930,Swarraton Partners Ltd,1047427,Maurice Thompson,1401169,Vice Chairman (Non-Brd),2001-01-01,2012-01-01,Advisor (Non-Brd),2009-01-01,
INTEL CORP,16239,Intel Japan KK,1047428,Greg Pearson,1125029,Division VP/Division General Manager (Non-Brd),2002-01-01,2008-01-01,President (Non-Brd),2003-01-01,2006-01-01
Oaktree Capital Management LP (Oaktree Capital Management LLC prior to 05/2007),460092,Itaconix (UK) Ltd (Revolymer (UK) Ltd prior to 03/2017),1047433,Jack Keenan,8813,Senior Advisor (Non-Brd),,2014-01-01,NED (Brd) (SD),2008-01-02,2016-12-31
BIOCLINICA INC (Bio Imaging Technologies Inc prior to 07/2009) (De-listed 03/2013),4307,CPA Magazine,1047434,Marty Davidoff,348427,Independent Director (Brd) (SD),2004-05-12,2013-03-13,Advisor (Non-Brd),2006-01-01,
Polsinelli PC,2079155,Missouri Organization of Defense Lawyers Inc,1061084,Will Gust,1960458,Shareholder (Non-Brd),2016-11-01,2018-10-01,Member,,
La Chambre de Commerce du Canada (Canadian Chamber of Commerce (The)),593681,CPA Magazine,1047434,Debra Feltham,1867330,Director -  SD (Brd) (SD),,,Editor (Non-Brd),,
Cara Therapeutics Inc (Listed 01/2014),745506,Novacta Biosystems Ltd,1047435,Dean Slagel,1339596,Independent Director (Brd) (SD),2005-02-01,2014-01-31,NED (Brd) (SD),2007-08-03,2009-07-31
NeurAxon Inc,949588,Novacta Biosystems Ltd,1047435,Andy Sandham,747415,Chairman (Brd) (SD),2006-01-01,2010-12-01,Chairman (Non-Executive) (Brd) (SD),,
CompareNetworks Inc,1713979,W3i LLC,1047436,Tim Dibble,551137,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
PLX TECHNOLOGY INC (De-listed 08/2014),24653,W3i LLC,1047436,Young Sohn,180816,Director -  SD (Brd) (SD),,,Chairman (Brd) (SD),2000-01-01,
SYNNEX CORP,464094,W3i LLC,1047436,Young Sohn,180816,Independent Director (Brd) (SD),2001-02-01,2006-01-15,Chairman (Brd) (SD),2000-01-01,
TRIMBLE INC (Trimble Navigation Ltd prior to 10/2016),31326,Avlis AB,1047437,Brje Ekholm,4320,Independent Director (Brd) (SD),2015-05-12,2017-05-02,Board Member -  SD (Brd) (SD),,
NASDAQ INC (NASDAQ OMX Group Inc prior to 09/2015),42640,Avlis AB,1047437,Brje Ekholm,4320,Independent Chairman (Brd) (SD),2012-12-13,2016-12-31,Board Member -  SD (Brd) (SD),,
NASDAQ INC (NASDAQ OMX Group Inc prior to 09/2015),42640,Avlis AB,1047437,Brje Ekholm,4320,Independent Director (Brd) (SD),2011-02-17,2012-05-22,Board Member -  SD (Brd) (SD),,
NASDAQ INC (NASDAQ OMX Group Inc prior to 09/2015),42640,Avlis AB,1047437,Brje Ekholm,4320,Independent Director (Brd) (SD),2016-12-31,2017-05-10,Board Member -  SD (Brd) (SD),,
Wilmer Cutler Pickering Hale and Dorr LLP (WilmerHale),59077,Humboldt University Society,1047452,Alexander Kollmorgen,1652105,Partner (Non-Brd),2002-01-01,2016-01-01,Board Member -  SD,,
K&L Gates LLP,1227160,Humboldt University Society,1047452,Alexander Kollmorgen,1652105,Partner (Non-Brd),2016-12-15,,Board Member -  SD,,
BLACKSTONE GROUP INC (Blackstone Group LP prior to 07/2019),55498,Abantia Ticsa SA,1047462,Claudio Boada Palleres,599213,Senior Advisor (Non-Brd),2013-01-01,,Advisory Chairman (Non-Brd),2004-07-01,
CLARK HOLDINGS INC (Global Logistics Acquisition Corp prior to 02/2008) (De-listed 11/2011),1007477,Clark Group Inc,1047467,Rick Tullio,1094098,Division Executive VP (Non-Brd),2010-11-30,2011-03-31,Executive VP (Non-Brd),2010-11-30,2011-03-31
CLARK HOLDINGS INC (Global Logistics Acquisition Corp prior to 02/2008) (De-listed 11/2011),1007477,Clark Group Inc,1047467,Skip Fischer III,1040723,Executive Officer (Non-Brd),2009-01-01,2011-11-04,Senior VP (Non-Brd),2005-11-01,2009-10-27
CLARK HOLDINGS INC (Global Logistics Acquisition Corp prior to 02/2008) (De-listed 11/2011),1007477,Clark Group Inc,1047467,Skip Fischer III,1040723,Executive Officer (Non-Brd),2009-01-01,2011-11-04,President/CEO (Non-Brd),2009-10-27,
CLARK HOLDINGS INC (Global Logistics Acquisition Corp prior to 02/2008) (De-listed 11/2011),1007477,Clark Group Inc,1047467,Tim Teagan,601521,Director -  SD (Brd) (SD),,,President/CEO (Non-Brd),2008-02-12,2009-10-27
CLARK HOLDINGS INC (Global Logistics Acquisition Corp prior to 02/2008) (De-listed 11/2011),1007477,Clark Group Inc,1047467,Tim Teagan,601521,President/CEO (Brd) (ED),2008-02-12,2008-08-29,President/CEO (Non-Brd),2008-02-12,2009-10-27
CLARK HOLDINGS INC (Global Logistics Acquisition Corp prior to 02/2008) (De-listed 11/2011),1007477,Clark Group Inc,1047467,Tim Teagan,601521,Director -  SD (Brd) (SD),,,CEO (Non-Brd),2009-10-27,2009-11-06
CLARK HOLDINGS INC (Global Logistics Acquisition Corp prior to 02/2008) (De-listed 11/2011),1007477,Clark Group Inc,1047467,Stephen Spritzer,601522,CFO/Secretary/Treasurer (Non-Brd),2008-02-12,2010-06-01,CFO (Non-Brd),2007-02-01,2011-08-01
CLARK HOLDINGS INC (Global Logistics Acquisition Corp prior to 02/2008) (De-listed 11/2011),1007477,Clark Group Inc,1047467,Stephen Spritzer,601522,Secretary/Treasurer (Non-Brd),2010-06-01,2011-11-04,CFO (Non-Brd),2007-02-01,2011-08-01
BIND THERAPEUTICS INC (De-listed 08/2016),1985677,Artificial Cell Technologies Inc (ACT),1047471,Professor Doctor Bob Langer Jr,1315777,Independent Director (Brd) (SD),2015-06-09,2016-08-01,Scientific Advisor (Non-Brd),,
Arsenal Medical Inc (Arsenal Vascular Inc prior to 12/2011),1236057,Artificial Cell Technologies Inc (ACT),1047471,Professor Doctor Bob Langer Jr,1315777,Director -  SD (Brd) (SD),,,Senior Advisor (Non-Brd),,
Portal Instruments Inc,2243057,Artificial Cell Technologies Inc (ACT),1047471,Professor Doctor Bob Langer Jr,1315777,Scientific Advisor (Non-Brd),2015-05-01,,Scientific Advisor (Non-Brd),,
OCATA THERAPEUTICS INC (De-listed 02/2016),2221615,Artificial Cell Technologies Inc (ACT),1047471,Professor Doctor Bob Langer Jr,1315777,Independent Director (Brd) (SD),2015-02-26,2016-02-10,Scientific Advisor (Non-Brd),,
SQZ Biotechnologies Co,2133677,Artificial Cell Technologies Inc (ACT),1047471,Professor Doctor Bob Langer Jr,1315777,Director -  SD (Brd) (SD),,,Senior Advisor (Non-Brd),,
PULMATRIX INC (Ruthigen Inc prior to 06/2015),2063054,Artificial Cell Technologies Inc (ACT),1047471,Professor Doctor Bob Langer Jr,1315777,Scientific Advisor (Non-Brd),2014-03-21,,Senior Advisor (Non-Brd),,
SELECTA BIOSCIENCES INC,2476958,Artificial Cell Technologies Inc (ACT),1047471,Professor Doctor Bob Langer Jr,1315777,Scientific Advisor (Non-Brd),2016-06-22,,Senior Advisor (Non-Brd),,
HOOKER FURNITURE CORP,15043,Libra Consulting Corp,1047506,Sekar Sundararajan,601523,Executive VP - Ops (Non-Brd),2008-02-01,2009-11-30,President (Non-Brd),2007-01-01,2014-05-01
JUNIPER PHARMACEUTICALS INC (Columbia Laboratories Inc prior to 04/2015) (De-listed 08/2018),7355,Artificial Cell Technologies Inc (ACT),1047471,Professor Doctor Bob Langer Jr,1315777,Scientific Advisor (Non-Brd),2015-04-22,2018-08-14,Senior Advisor (Non-Brd),,
Flagship Pioneering Inc (Flagship Ventures Management Inc prior to 12/2016),89511,Artificial Cell Technologies Inc (ACT),1047471,Professor Doctor Bob Langer Jr,1315777,Scientific Advisor (Non-Brd),,,Senior Advisor (Non-Brd),,
ALNYLAM PHARMACEUTICALS INC,117536,Artificial Cell Technologies Inc (ACT),1047471,Professor Doctor Bob Langer Jr,1315777,Scientific Advisor (Non-Brd),2010-06-03,,Senior Advisor (Non-Brd),,
Microchips Biotech Inc (Microchips Inc prior to 09/2014),468341,Artificial Cell Technologies Inc (ACT),1047471,Professor Doctor Bob Langer Jr,1315777,Director -  SD (Brd) (SD),,,Senior Advisor (Non-Brd),,
Golub & Co Inc,827210,Artificial Cell Technologies Inc (ACT),1047471,Professor Doctor Bob Langer Jr,1315777,Director -  SD (Brd) (SD),,,Senior Advisor (Non-Brd),,
Micell Technologies Inc,946440,Artificial Cell Technologies Inc (ACT),1047471,Professor Doctor Bob Langer Jr,1315777,Director -  SD (Brd) (SD),,,Senior Advisor (Non-Brd),,
Humacyte Inc,1681472,Artificial Cell Technologies Inc (ACT),1047471,Professor Doctor Bob Langer Jr,1315777,Director -  SD (Brd) (SD),,,Senior Advisor (Non-Brd),,
FIBROCELL SCIENCE INC,1953385,Artificial Cell Technologies Inc (ACT),1047471,Professor Doctor Bob Langer Jr,1315777,Chief Scientific Advisor (Non-Brd),2013-05-17,2015-01-01,Senior Advisor (Non-Brd),,
Lyndra Therapeutics Inc (Lyndra Inc prior to 10/2018),2384191,Artificial Cell Technologies Inc (ACT),1047471,Professor Doctor Bob Langer Jr,1315777,Director -  SD (Brd) (SD),,,Senior Advisor (Non-Brd),,
Sigilon Therapeutics Inc,2676681,Artificial Cell Technologies Inc (ACT),1047471,Professor Doctor Bob Langer Jr,1315777,Director -  SD (Brd) (SD),,,Senior Advisor (Non-Brd),,
RUBIUS THERAPEUTICS INC,2843881,Artificial Cell Technologies Inc (ACT),1047471,Professor Doctor Bob Langer Jr,1315777,Independent Director (Brd) (SD),2018-07-18,,Senior Advisor (Non-Brd),,
INVIVO THERAPEUTICS HOLDINGS CORP,2237701,Artificial Cell Technologies Inc (ACT),1047471,Professor Doctor Bob Langer Jr,1315777,Scientific Advisor (Non-Brd),2015-04-17,,Senior Advisor (Non-Brd),,
KALA PHARMACEUTICALS INC,2682938,Artificial Cell Technologies Inc (ACT),1047471,Professor Doctor Bob Langer Jr,1315777,Independent Director (Brd) (SD),2017-07-20,2018-12-19,Senior Advisor (Non-Brd),,
PURETECH HEALTH PLC,2298387,Artificial Cell Technologies Inc (ACT),1047471,Professor Doctor Bob Langer Jr,1315777,NED (Brd) (SD),2015-06-19,,Senior Advisor (Non-Brd),,
MODERNA INC,2959246,Artificial Cell Technologies Inc (ACT),1047471,Professor Doctor Bob Langer Jr,1315777,Independent Director (Brd) (SD),2018-12-07,,Senior Advisor (Non-Brd),,
CELLULAR BIOMEDICINE GROUP INC,2077445,Artificial Cell Technologies Inc (ACT),1047471,Professor Doctor Bob Langer Jr,1315777,Scientific Advisor (Non-Brd),2017-01-01,,Senior Advisor (Non-Brd),,
PDS BIOTECHNOLOGY CORP (Edge Therapeutics Inc prior to 03/2019),2344735,Artificial Cell Technologies Inc (ACT),1047471,Professor Doctor Bob Langer Jr,1315777,Advisory Chairman (Non-Brd),2015-10-01,2019-01-01,Senior Advisor (Non-Brd),,
