from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
MAPLE LEAF FOODS INC,51579,Fengate Capital Management Ltd,1827412,Bill Aziz,546140,Independent Director (Brd) (SD),2014-05-01,,Advisory Board Member (Non-Brd),2014-11-01,
OMERS Administration Corp (Ontario Municipal Employees Retirement System prior to 06/2006),51580,Fengate Capital Management Ltd,1827412,Bill Aziz,546140,Director -  SD (Brd) (SD),,,Advisory Board Member (Non-Brd),2014-11-01,
CORUS ENTERTAINMENT INC,7993,Fengate Capital Management Ltd,1827412,Michael Boychuk,485994,Independent Corporate Director (Brd) (SD),2019-01-16,,Advisory Board Member (Non-Brd),,
Tlsat Canada Inc,51622,Fengate Capital Management Ltd,1827412,Michael Boychuk,485994,Director -  SD (Brd) (SD),,,Advisory Board Member (Non-Brd),,
LAURENTIAN BANK OF CANADA,591562,Fengate Capital Management Ltd,1827412,Michael Boychuk,485994,Independent Corporate Director (Brd) (SD),2013-08-30,,Advisory Board Member (Non-Brd),,
GDI INTEGRATED FACILITY SERVICES INC (Medwell Capital Corp prior to 05/2015),931212,Fengate Capital Management Ltd,1827412,Michael Boychuk,485994,Independent Corporate Director (Brd) (SD),2016-05-13,,Advisory Board Member (Non-Brd),,
Toronto Hydro Corp,466792,Fengate Capital Management Ltd,1827412,David McFadden,1730763,Independent Director (Brd) (SD),2015-12-10,2016-11-07,Advisor (Non-Brd),,2017-05-02
Toronto Hydro Corp,466792,Fengate Capital Management Ltd,1827412,David McFadden,1730763,Independent Vice Chairman (Brd) (SD),2016-11-07,2016-12-10,Advisor (Non-Brd),,2017-05-02
Gowling WLG (Canada) LLP,607717,Fengate Capital Management Ltd,1827412,David McFadden,1730763,Counsel (Non-Brd),,,Advisor (Non-Brd),,2017-05-02
Independent Electricity System Operator (IESO),1486961,Fengate Capital Management Ltd,1827412,David McFadden,1730763,Member,,,Advisor (Non-Brd),,2017-05-02
Toronto Hydro Corp,466792,Fengate Capital Management Ltd,1827412,David McFadden,1730763,Independent Chairman (Brd) (SD),2016-12-10,,Advisor (Non-Brd),,2017-05-02
APHRIA INC (Black Sparrow Capital Corp prior to 12/2014),1984187,Fengate Capital Management Ltd,1827412,John Herhalt,2092004,Lead Independent Director (Brd) (SD),2018-11-02,,Consultant (Non-Brd),,
APHRIA INC (Black Sparrow Capital Corp prior to 12/2014),1984187,Fengate Capital Management Ltd,1827412,John Herhalt,2092004,Independent Director (Brd) (SD),2018-09-14,2018-11-02,Consultant (Non-Brd),,
MCCOY GLOBAL INC (McCoy Corp prior to 07/2014),1515611,Kirchner Private Capital Group,1827415,Ted Redmond,1535675,Vice President - Energy Services (Non-Brd),2006-11-01,2010-07-01,Partner (Non-Brd),2004-09-01,2006-12-01
RADIENT TECHNOLOGIES INC (Madison Capital Corp prior to 05/2014),1235897,Kirchner Private Capital Group,1827415,Armand Lavoie,1248352,Independent Director (Brd) (SD),2017-05-01,2017-11-30,MD (Non-Brd),2010-05-01,
RADIENT TECHNOLOGIES INC (Madison Capital Corp prior to 05/2014),1235897,Kirchner Private Capital Group,1827415,Armand Lavoie,1248352,Independent Chairman (Brd) (SD),2014-05-22,2017-05-01,MD (Non-Brd),2010-05-01,
Chromatin Inc,1251222,Kirchner Private Capital Group,1827415,Armand Lavoie,1248352,Director -  SD (Brd) (SD),,,MD (Non-Brd),2010-05-01,
GOLDEN ENTERPRISES INC (De-listed 09/2016),13528,Kirchner Private Capital Group,1827415,John Stein III,1084908,Independent Director (Brd) (SD),2010-07-22,2016-09-30,Executive (Non-Brd),2013-03-01,
TDC Acquisition Holdings Inc (dba Time Domain Corp),1004195,Kirchner Private Capital Group,1827415,John Stein III,1084908,Chairman (Brd) (SD),2015-01-01,,Executive (Non-Brd),2013-03-01,
Sealaska Corp,500934,Managed Business Solutions LLC,1827429,Ed Thomas,1673841,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Sealaska Corp,500934,Managed Business Solutions LLC,1827429,Jackie Pata,1673764,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Sealaska Corp,500934,Managed Business Solutions LLC,1827429,Jackie Pata,1673764,Vice Chairwoman (Brd) (SD),2014-06-28,2016-08-09,Director -  SD (Brd) (SD),,
Chugach Alaska Corporation,2416360,Managed Business Solutions LLC,1827429,Brenda Dukart,1678115,Director -  SD (Brd) (SD),,,Executive Manager (Non-Brd),2014-01-01,2015-02-01
Sealaska Corp,500934,Managed Business Solutions LLC,1827429,Rich Mainwaring,1853150,Division General Manager (Non-Brd),2014-06-01,,General Manager (Non-Brd),2014-06-01,
REPLIMUNE GROUP INC,2886366,Provesica Ltd,1827431,Sander Slootweg,1376516,Independent Director (Brd) (SD),2018-07-20,,NED (Brd) (SD),2010-12-15,
NGL ENERGY PARTNERS LP,1701962,Medallion Midstream LLC,1827437,Patrick Wade,1248866,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
LAREDO PETROLEUM INC (Laredo Petroleum Holdings Inc prior to 01/2014),1742907,Medallion Midstream LLC,1827437,Branden Kennedy,1311718,Director - Corporate Finance (Non-Brd),2015-01-01,2016-10-01,Director -  SD (Brd) (SD),,
LAREDO PETROLEUM INC (Laredo Petroleum Holdings Inc prior to 01/2014),1742907,Medallion Midstream LLC,1827437,Branden Kennedy,1311718,Vice President - Capital Markets (Non-Brd),2016-10-01,2018-08-01,Director -  SD (Brd) (SD),,
PLAINS ALL AMERICAN PIPELINE LP,24561,Medallion Midstream LLC,1827437,John Raymond,270173,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
NGL ENERGY PARTNERS LP,1701962,Medallion Midstream LLC,1827437,John Raymond,270173,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
TALLGRASS ENERGY PARTNERS LP (De-listed 06/2018),1951902,Medallion Midstream LLC,1827437,John Raymond,270173,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
PLAINS GP HOLDINGS LP,1995392,Medallion Midstream LLC,1827437,John Raymond,270173,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
TALLGRASS ENERGY LP (Tallgrass Energy GP LP prior to 07/2018),2243495,Medallion Midstream LLC,1827437,John Raymond,270173,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Bluebird Bio Inc (Genetix Pharmaceuticals Inc prior to 09/2010) (Listed 06/2013),634393,European School of Haematology (ESH),1827438,Professor Yves Beuzard,1248602,Executive Officer (Non-Brd),2011-01-01,2013-06-19,Founding Member (Non-Brd),,
BLUEBIRD BIO INC,1959389,European School of Haematology (ESH),1827438,Professor Yves Beuzard,1248602,Executive Officer (Non-Brd),2013-06-19,2013-01-01,Founding Member (Non-Brd),,
Bluebird Bio Inc (Genetix Pharmaceuticals Inc prior to 09/2010) (Listed 06/2013),634393,Terry Fox Laboratory,1827440,Doctor Richard Humphries,1248608,Advisor (Non-Brd),2011-03-21,2013-06-19,Scientist (Non-Brd),,
BLUEBIRD BIO INC,1959389,Terry Fox Laboratory,1827440,Doctor Richard Humphries,1248608,Scientific Advisor (Non-Brd),2013-06-19,,Scientist (Non-Brd),,
Procure Treatment Centers Inc,1332544,Particle Therapy Co-Operative Group (PTCOG),1827444,Doctor Eugen Hug,1248325,Medical Director (Non-Brd),2011-05-10,,President,,
Carolus Therapeutics Inc,1635953,Avelas Biosciences Inc,1827445,Court Turner,1329661,Chairman/President/CEO (Brd) (ED),2011-01-01,2017-01-01,COO (Non-Brd),2009-08-01,2014-01-01
Carolus Therapeutics Inc,1635953,Avelas Biosciences Inc,1827445,Court Turner,1329661,Director -  SD (Brd) (SD),,,COO (Non-Brd),2009-08-01,2014-01-01
Sova Pharmaceuticals Inc,1818153,Avelas Biosciences Inc,1827445,Court Turner,1329661,COO (Brd) (ED),2010-08-01,2012-01-01,COO (Non-Brd),2009-08-01,2014-01-01
Sova Pharmaceuticals Inc,1818153,Avelas Biosciences Inc,1827445,Court Turner,1329661,Director -  SD (Brd) (SD),,,COO (Non-Brd),2009-08-01,2014-01-01
Avalon Ventures LLC,1922375,Avelas Biosciences Inc,1827445,Court Turner,1329661,Advisor (Non-Brd),2008-01-01,2010-01-01,COO (Non-Brd),2009-08-01,2014-01-01
Avalon Ventures LLC,1922375,Avelas Biosciences Inc,1827445,Court Turner,1329661,Venture Partner (Non-Brd),2010-01-01,2017-08-01,COO (Non-Brd),2009-08-01,2014-01-01
XENETIC BIOSCIENCES INC,2556423,Avelas Biosciences Inc,1827445,Doctor Alexey Vinogradov,1366606,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
Biocom Inc (Formerly known as BioMedical Industry Council),381102,Avelas Biosciences Inc,1827445,Tim Scott,1367112,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
ARGOS THERAPEUTICS INC (De-listed 04/2018),2042145,Avelas Biosciences Inc,1827445,Doctor Andrei Petrov,1366600,Independent Director (Brd) (SD),2014-02-07,2016-12-09,Director -  SD (Brd) (SD),,
Biocom Inc (Formerly known as BioMedical Industry Council),381102,Avelas Biosciences Inc,1827445,Tim Scott,1367112,Vice President (Brd) (ED),2019-01-01,,Director -  SD (Brd) (SD),,
Xconomy Inc,1629874,Avelas Biosciences Inc,1827445,Kevin Kinsella,655580,Member (Non-Brd),,,Director -  SD (Brd) (SD),,
Avalon Ventures LLC,1922375,Avelas Biosciences Inc,1827445,Kevin Kinsella,655580,MD (Brd) (ED),1983-01-01,,Director -  SD (Brd) (SD),,
Juliet Marine Systems Inc,1934524,Avelas Biosciences Inc,1827445,Kevin Kinsella,655580,Director -  SD (Brd) (SD),,,Director -  SD (Brd) (SD),,
SYNTHORX INC,2959363,Avelas Biosciences Inc,1827445,Doctor Jay Lichter,441233,Chairman (Brd) (SD),2018-12-07,2018-12-19,Chairman/President/CEO (Brd) (ED),2018-10-01,
Sova Pharmaceuticals Inc,1818153,Avelas Biosciences Inc,1827445,Doctor Jay Lichter,441233,President/CEO (Brd) (ED),2012-01-01,,Chairman/President/CEO (Brd) (ED),2018-10-01,
Sova Pharmaceuticals Inc,1818153,Avelas Biosciences Inc,1827445,Doctor Jay Lichter,441233,President/CEO (Brd) (ED),2010-08-01,2012-01-01,Chairman/President/CEO (Brd) (ED),2018-10-01,
Avalon Ventures LLC,1922375,Avelas Biosciences Inc,1827445,Doctor Jay Lichter,441233,MD (Brd) (ED),2007-08-01,,Chairman/President/CEO (Brd) (ED),2018-10-01,
OTONOMY INC,2134641,Avelas Biosciences Inc,1827445,Doctor Jay Lichter,441233,Independent Chairman (Brd) (SD),2015-08-27,,Chairman/President/CEO (Brd) (ED),2018-10-01,
Synthorx Inc (Alinos Inc prior to 03/2014) (Listed 12/2018),2478564,Avelas Biosciences Inc,1827445,Doctor Jay Lichter,441233,Chairman (Brd) (SD),2017-11-27,2018-12-07,Chairman/President/CEO (Brd) (ED),2018-10-01,
Synthorx Inc (Alinos Inc prior to 03/2014) (Listed 12/2018),2478564,Avelas Biosciences Inc,1827445,Doctor Jay Lichter,441233,Chairman (Brd) (SD),2014-01-29,2017-08-01,Chairman/President/CEO (Brd) (ED),2018-10-01,
SYNTHORX INC,2959363,Avelas Biosciences Inc,1827445,Doctor Jay Lichter,441233,Director -  SD (Brd) (SD),,,Chairman/President/CEO (Brd) (ED),2018-10-01,
Syndax Pharmaceuticals Inc (Listed 03/2016),891053,Avelas Biosciences Inc,1827445,Doctor Jay Lichter,441233,Observer (Non-Brd),,2016-03-03,Chairman (Brd) (SD),2014-01-09,2018-10-01
Carolus Therapeutics Inc,1635953,Avelas Biosciences Inc,1827445,Doctor Jay Lichter,441233,Director -  SD (Brd) (SD),,,Chairman (Brd) (SD),2014-01-09,2018-10-01
Sova Pharmaceuticals Inc,1818153,Avelas Biosciences Inc,1827445,Doctor Jay Lichter,441233,President/CEO (Brd) (ED),2012-01-01,,Chairman (Brd) (SD),2014-01-09,2018-10-01
Sova Pharmaceuticals Inc,1818153,Avelas Biosciences Inc,1827445,Doctor Jay Lichter,441233,President/CEO (Brd) (ED),2010-08-01,2012-01-01,Chairman (Brd) (SD),2014-01-09,2018-10-01
Avalon Ventures LLC,1922375,Avelas Biosciences Inc,1827445,Doctor Jay Lichter,441233,MD (Brd) (ED),2007-08-01,,Chairman (Brd) (SD),2014-01-09,2018-10-01
ARATANA THERAPEUTICS INC (De-listed 07/2019),1961442,Avelas Biosciences Inc,1827445,Doctor Jay Lichter,441233,Independent Chairman (Brd) (SD),2013-06-27,2015-08-07,Chairman (Brd) (SD),2014-01-09,2018-10-01
OTONOMY INC,2134641,Avelas Biosciences Inc,1827445,Doctor Jay Lichter,441233,Director -  SD (Brd) (SD),,,Chairman (Brd) (SD),2014-01-09,2018-10-01
OTONOMY INC,2134641,Avelas Biosciences Inc,1827445,Doctor Jay Lichter,441233,Independent Chairman (Brd) (SD),2015-08-27,,Chairman (Brd) (SD),2014-01-09,2018-10-01
OTONOMY INC,2134641,Avelas Biosciences Inc,1827445,Doctor Jay Lichter,441233,Independent Director (Brd) (SD),2015-01-01,2015-08-27,Chairman (Brd) (SD),2014-01-09,2018-10-01
Synthorx Inc (Alinos Inc prior to 03/2014) (Listed 12/2018),2478564,Avelas Biosciences Inc,1827445,Doctor Jay Lichter,441233,Chairman (Brd) (SD),2017-11-27,2018-12-07,Chairman (Brd) (SD),2014-01-09,2018-10-01
Synthorx Inc (Alinos Inc prior to 03/2014) (Listed 12/2018),2478564,Avelas Biosciences Inc,1827445,Doctor Jay Lichter,441233,Chairman (Brd) (SD),2014-01-29,2017-08-01,Chairman (Brd) (SD),2014-01-09,2018-10-01
Synthorx Inc (Alinos Inc prior to 03/2014) (Listed 12/2018),2478564,Avelas Biosciences Inc,1827445,Doctor Jay Lichter,441233,Chairman/Interim President/CEO (Brd) (ED),2017-08-01,2017-11-27,Chairman (Brd) (SD),2014-01-09,2018-10-01
Carolus Therapeutics Inc,1635953,Avelas Biosciences Inc,1827445,Doctor Jay Lichter,441233,Director -  SD (Brd) (SD),,,CEO (Brd) (ED),,2014-01-09
Sova Pharmaceuticals Inc,1818153,Avelas Biosciences Inc,1827445,Doctor Jay Lichter,441233,President/CEO (Brd) (ED),2012-01-01,,CEO (Brd) (ED),,2014-01-09
Sova Pharmaceuticals Inc,1818153,Avelas Biosciences Inc,1827445,Doctor Jay Lichter,441233,President/CEO (Brd) (ED),2010-08-01,2012-01-01,CEO (Brd) (ED),,2014-01-09
ARATANA THERAPEUTICS INC (De-listed 07/2019),1961442,Avelas Biosciences Inc,1827445,Doctor Jay Lichter,441233,Independent Chairman (Brd) (SD),2013-06-27,2015-08-07,CEO (Brd) (ED),,2014-01-09
Carolus Therapeutics Inc,1635953,Avelas Biosciences Inc,1827445,Jennifer Arthur,1901432,Controller (Non-Brd),2016-03-24,,Controller (Non-Brd),2013-01-01,
Sova Pharmaceuticals Inc,1818153,Avelas Biosciences Inc,1827445,Jennifer Arthur,1901432,Controller (Non-Brd),2013-01-01,,Controller (Non-Brd),2013-01-01,
CANYON SERVICES GROUP INC (Jade Energy Services Inc prior to 03/2006) (De-listed 06/2017),865270,Northern Plains Capital Ltd,1827458,Miles Lich,1372553,Independent Director (Brd) (SD),2013-05-22,2017-06-07,MD (Non-Brd),2005-09-01,2014-09-01
SAVANNA ENERGY SERVICES CORP (Formerly known as Intermedia Capital Corp) (De-listed 06/2017),642866,Northern Plains Capital Ltd,1827458,Ken Mullen,443508,President/CEO (Brd) (ED),2001-05-01,2003-08-14,Advisory Board Member (Non-Brd),2005-09-01,2014-09-01
SAVANNA ENERGY SERVICES CORP (Formerly known as Intermedia Capital Corp) (De-listed 06/2017),642866,Northern Plains Capital Ltd,1827458,Ken Mullen,443508,President/CEO (Brd) (ED),2003-08-14,2015-02-04,Advisory Board Member (Non-Brd),2005-09-01,2014-09-01
CANYON SERVICES GROUP INC (Jade Energy Services Inc prior to 03/2006) (De-listed 06/2017),865270,Northern Plains Capital Ltd,1827458,Ken Mullen,443508,Independent Director (Brd) (SD),2014-03-17,2017-06-07,Advisory Board Member (Non-Brd),2005-09-01,2014-09-01
TWIN BUTTE ENERGY LTD (De-listed 10/2016),924569,Northern Plains Capital Ltd,1827458,Ken Mullen,443508,Director -  SD (Brd) (SD),,,Advisory Board Member (Non-Brd),2005-09-01,2014-09-01
CAPRI HOLDINGS LTD (Michael Kors Holdings Ltd prior to 01/2019),1742879,On Purpose Ltd,1827459,Jane Thompson,602699,Independent Director (Brd) (SD),2015-01-27,,Mentor,,
OMERS Private Equity Inc,1604804,On Purpose Ltd,1827459,Matt Baird,1777489,MD - Ops (Brd) (ED),2017-04-01,,Member,,
INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,eqEarth Inc,1827465,Rajiv Lulla,495946,Associate Partner (Non-Brd),2015-01-01,2017-01-01,Director -  SD (Brd) (SD),,
Public Relations Society of America Inc (PRSA),79221,Full Sail University,1827472,Doctor Amanda Watlington,1324646,Member,,,Advisory Board Member,,
Towne Park LLC,1372242,Full Sail University,1827472,Bill Christ II,752937,Director -  SD (Brd) (SD),,,Member,,
TA Associates Management LP (Formerly known as TA Associates LP),1885227,Full Sail University,1827472,Bill Christ II,752937,Director -  Non-Brd (Non-Brd),,,Member,,
TA Associates Management LP (Formerly known as TA Associates LP),1885227,Full Sail University,1827472,Bill Christ II,752937,MD (Brd) (ED),2016-01-01,,Member,,
AMPLIFY SNACK BRANDS INC (De-listed 01/2018),2316266,Full Sail University,1827472,Bill Christ II,752937,Independent Director (Brd) (SD),2015-08-05,2018-01-31,Member,,
Evanston Capital Management LLC,1100517,Full Sail University,1827472,Roger Kafker,202431,Director -  SD (Brd) (SD),,,Observer (Non-Brd),,
Stadion Money Management LLC (Stadion Money Management Inc prior to 11/2011),1231542,Full Sail University,1827472,Roger Kafker,202431,Director -  SD (Brd) (SD),,,Observer (Non-Brd),,
TA Associates Management LP (Formerly known as TA Associates LP),1885227,Full Sail University,1827472,Jeff Barber,344833,MD (Brd) (ED),2007-01-01,,Director -  SD,,
AMPLIFY SNACK BRANDS INC (De-listed 01/2018),2316266,Full Sail University,1827472,Jeff Barber,344833,Independent Chairman (Brd) (SD),2015-08-05,2018-01-31,Director -  SD,,
Florida Capital Bank NA (First National Bank prior to 04/2005),927741,Full Sail University,1827472,Bill Heavener,1487075,Director -  SD (Brd) (SD),,,Co-Chairman/CEO (Brd) (ED),1992-01-01,
Enterprise Florida Inc,133351,Full Sail University,1827472,Bill Heavener,1487075,Director -  SD (Brd) (SD),,,Co-Chairman/CEO (Brd) (ED),1992-01-01,
Greenberg Traurig LLP,113127,Full Sail University,1827472,John Maatta Jr,1473861,Of Counsel (Non-Brd),2014-10-14,2017-01-01,Advisory Board Member,,
LifeMed Media Inc (d/b/a dLife),829075,Full Sail University,1827472,Manny Hernandez,1726682,Columnist (Non-Brd),2007-09-01,2011-03-01,Product Manager (Non-Brd),2003-07-01,2008-01-01
Vix Inc (Batanga Inc prior to 03/2017),1295966,Full Sail University,1827472,Rafael Garcia,1666841,Vice President - Development (Non-Brd),2013-09-01,,Advisory Board Member,,
GC Innovation America (Myriant Corp prior to 08/2018),1588205,PTT GLOBAL CHEMICAL PUBLIC CO LTD,1827473,Thitipong Jurapornsiridee,1324818,Director -  SD (Brd) (SD),,,Vice President - Corporate Finance (Non-Brd),2011-10-19,
GC Innovation America (Myriant Corp prior to 08/2018),1588205,PTT GLOBAL CHEMICAL PUBLIC CO LTD,1827473,Doctor Kongkrapan Intarajang,1283114,Director -  SD (Brd) (SD),,,Division COO (Non-Brd),2017-04-01,
GC Innovation America (Myriant Corp prior to 08/2018),1588205,PTT GLOBAL CHEMICAL PUBLIC CO LTD,1827473,Anon Sirisaengtaksin,1282802,Chairman (Brd) (SD),2014-01-01,,Director -  SD (Brd) (SD),,
GC Innovation America (Myriant Corp prior to 08/2018),1588205,PTT GLOBAL CHEMICAL PUBLIC CO LTD,1827473,Anon Sirisaengtaksin,1282802,Chairman (Brd) (SD),2014-01-01,,Advisor (Non-Brd),2013-10-09,2014-09-21
UNITED PARCEL SERVICE (UPS) INC,32137,EndoChoice Inc,1827498,D Davis,33529,Chairman (Brd) (SD),2014-09-01,2016-02-10,Director -  SD (Brd) (SD),,
GC Innovation America (Myriant Corp prior to 08/2018),1588205,PTT GLOBAL CHEMICAL PUBLIC CO LTD,1827473,Kun Patumraj,1283066,Director -  SD (Brd) (SD),,,Division COO (Non-Brd),2013-11-01,2016-12-31
GC Innovation America (Myriant Corp prior to 08/2018),1588205,PTT GLOBAL CHEMICAL PUBLIC CO LTD,1827473,Varit Namwong,1283063,Director -  SD (Brd) (SD),,,Executive VP (Non-Brd),2011-10-19,2016-10-01
GENERAL ELECTRIC CO,12986,PTT GLOBAL CHEMICAL PUBLIC CO LTD,1827473,Patiparn Sukorndhaman,1283061,,,,Executive VP - Finance (Non-Brd),2011-10-19,2016-01-01
GC Innovation America (Myriant Corp prior to 08/2018),1588205,PTT GLOBAL CHEMICAL PUBLIC CO LTD,1827473,Puntip Oungpasuk,1283060,Director -  SD (Brd) (SD),,,Executive VP - Corporate Strategy (Non-Brd),2011-10-19,2016-02-01
GC Innovation America (Myriant Corp prior to 08/2018),1588205,PTT GLOBAL CHEMICAL PUBLIC CO LTD,1827473,Doctor Dhanes Charoensupaya,1283055,Director -  SD (Brd) (SD),,,Executive VP - Sustainability (Non-Brd),2011-10-19,2012-12-01
GC Innovation America (Myriant Corp prior to 08/2018),1588205,PTT GLOBAL CHEMICAL PUBLIC CO LTD,1827473,Doctor Dhanes Charoensupaya,1283055,Director -  SD (Brd) (SD),,,Executive VP (Non-Brd),2012-12-01,2014-06-12
