from_company,from_company_id,to_company,to_company_id,name,name_id,role_in_from_company,role_in_from_company_start_date,role_in_from_company_end_date,role_in_to_company,role_in_to_company_start_date,role_in_to_company_end_date
NUTRI SYSTEM INC (De-listed 03/2019),22730,Lehigh University,61143,David Burton Jr,1199777,Senior VP - Ops (Non-Brd),2013-02-01,2017-01-01,Member,,
JPMORGAN CHASE & CO,17528,Lehigh University,61143,Craig Delany,1203166,,,,,,
INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,Lehigh University,61143,Bob Roepke Jr,1341896,,,,,,
AIR PRODUCTS & CHEMICALS INC,1173,Lehigh University,61143,Craig Sanders,1340017,,,,,,
Gannett Fleming Inc,1949808,Lehigh University,61143,Carole Gorney,1343381,Senior Analyst (Non-Brd),2007-01-01,2016-09-01,Professor Emeritus (Non-Brd),1982-06-01,2007-08-01
AIR PRODUCTS & CHEMICALS INC,1173,Lehigh University,61143,Joe Kuterbach,1346347,,,,,,
Public Relations Society of America Inc (PRSA),79221,Lehigh University,61143,Carole Gorney,1343381,Member (Non-Brd),2000-01-01,2001-12-01,Professor Emeritus (Non-Brd),1982-06-01,2007-08-01
AIR PRODUCTS & CHEMICALS INC,1173,Lehigh University,61143,Terrence Hahn,1304293,,,,,,
JPMORGAN CHASE & CO,17528,Lehigh University,61143,Mike Reger,1302517,,,,,,
AT&T CORP (De-listed 11/2005),2883,Lehigh University,61143,Steve Pomraning,1285305,,,,,,
INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,Lehigh University,61143,Bill Russo,1287376,,,,,,
HOVNANIAN ENTERPRISES INC,15128,Lehigh University,61143,Vincent Pagano Jr,1285099,Independent Director (Brd) (SD),2013-03-12,,Advisory Council Member,,
L3 TECHNOLOGIES INC (L-3 Communications Holdings Inc prior to 01/2017) (De-listed 07/2019),18284,Lehigh University,61143,Vincent Pagano Jr,1285099,Independent Director (Brd) (SD),2013-04-30,2019-06-29,Advisory Council Member,,
LUCENT TECHNOLOGIES INC (De-listed 11/2006),19249,Lehigh University,61143,Steve Pomraning,1285305,,,,,,
MORGAN STANLEY (Morgan Stanley Dean Witter & Co prior to 07/2002),21105,Lehigh University,61143,Gunnar Miller,1290972,,,,,,
Simpson Thacher & Bartlett LLP,82286,Lehigh University,61143,Vincent Pagano Jr,1285099,Partner (Non-Brd),1999-01-01,2012-12-31,Advisory Council Member,,
AIR PRODUCTS & CHEMICALS INC,1173,Lehigh University,61143,Joe Stockunas,1293128,,,,,,
CHENIERE ENERGY PARTNERS LP,944253,Lehigh University,61143,Vincent Pagano Jr,1285099,Independent Director (Brd) (SD),2012-12-07,,Advisory Council Member,,
CHEVRON CORP (ChevronTexaco prior to 05/2005),6627,Lehigh University,61143,Doctor Alice Gast,1271337,Independent Director (Brd) (SD),2012-12-01,,President (Non-Brd),2006-08-01,2014-07-31
PROCTER & GAMBLE CO,25150,Lehigh University,61143,Alex Kinnier,1276303,,,,,,
EASTMAN KODAK CO (De-listed 01/2012),9941,Lehigh University,61143,Professor Ken French,1277636,,,,,,
ACTUA CORPORATION (ICG Group Inc prior to 09/2014) (De-listed 02/2018),16388,Lehigh University,61143,Pete Musser,220286,Independent Director (Brd) (SD),2000-03-01,2011-06-17,Honorary Trustee,,
TELKONET INC (Comstock Coal Co prior to 08/2000) (De-listed 11/2009),501064,Lehigh University,61143,Pete Musser,220286,Chairman (Brd) (SD),2003-01-30,2003-06-26,Honorary Trustee,,
INFOLOGIX INC (De-listed 10/2010),893083,Lehigh University,61143,Pete Musser,220286,Chairman Emeritus (Non-Brd),2009-11-20,2010-10-21,Honorary Trustee,,
BizEquity LLC (BizEquity Inc prior to 2016),1976140,Lehigh University,61143,Pete Musser,220286,Chairman Emeritus (Brd) (SD),2017-01-01,,Honorary Trustee,,
INFOLOGIX INC (De-listed 10/2010),893083,Lehigh University,61143,Pete Musser,220286,Chairman (Brd) (SD),2006-11-01,2009-11-20,Honorary Trustee,,
BLACKROCK CAPITAL INVESTMENT CORPORATION (BlackRock Kelso Capital Corp prior to 03/2015),1023291,Lehigh University,61143,Jack Baron,221377,Independent Director (Brd) (SD),2013-06-17,,Executive-in-Residence (Non-Brd),,
BizEquity LLC (BizEquity Inc prior to 2016),1976140,Lehigh University,61143,Pete Musser,220286,Co-Chairman (Brd) (SD),2011-10-18,2017-01-01,Honorary Trustee,,
InsPro Technologies Corp (Health Benefits Direct Corp prior to 12/2010),791530,Lehigh University,61143,Pete Musser,220286,Vice Chairman (Brd) (SD),2006-03-01,2009-01-01,Honorary Trustee,,
ACTUA CORPORATION (ICG Group Inc prior to 09/2014) (De-listed 02/2018),16388,Lehigh University,61143,Pete Musser,220286,Director Emeritus (Non-Brd),2011-06-17,2012-06-17,Honorary Trustee,,
InsPro Technologies Corp (Health Benefits Direct Corp prior to 12/2010),791530,Lehigh University,61143,Pete Musser,220286,Independent Vice Chairman (Brd) (SD),2009-01-01,2011-08-04,Honorary Trustee,,
TELKONET INC (Comstock Coal Co prior to 08/2000) (De-listed 11/2009),501064,Lehigh University,61143,Pete Musser,220286,Chairman (Brd) (SD),2004-10-22,2009-11-13,Honorary Trustee,,
NUTRI SYSTEM INC (De-listed 03/2019),22730,Lehigh University,61143,Pete Musser,220286,Independent Director (Brd) (SD),2003-02-19,2013-06-05,Honorary Trustee,,
STONEMOR PARTNERS LP,606285,Lehigh University,61143,Leo Pound,202015,Independent Director (Brd) (SD),2018-07-18,2019-06-27,Adjunct Professor (Non-Brd),2012-05-01,2018-03-01
Banyan Energy Inc,1680436,Lehigh University,61143,Stuart Ryan,204256,Advisor (Non-Brd),2010-01-01,,Trustee,,
STONEMOR PARTNERS LP,606285,Lehigh University,61143,Leo Pound,202015,Independent Director (Brd) (SD),2014-08-26,2017-04-16,Adjunct Professor (Non-Brd),2012-05-01,2018-03-01
STONEMOR PARTNERS LP,606285,Lehigh University,61143,Leo Pound,202015,Independent Director (Brd) (SD),2017-09-29,2018-03-30,Adjunct Professor (Non-Brd),2012-05-01,2018-03-01
STONEMOR PARTNERS LP,606285,Lehigh University,61143,Leo Pound,202015,Acting COO (Brd) (ED),2017-04-16,2017-09-29,Adjunct Professor (Non-Brd),2012-05-01,2018-03-01
CALPINE CORP (De-listed 03/2018),5570,Lehigh University,61143,Stuart Ryan,204256,Independent Chairman (Brd) (SD),2010-11-03,2014-05-14,Trustee,,
TRIDENT MICROSYSTEMS INC (De-listed 01/2012),31309,Lehigh University,61143,Doctor Bami Bastani,202621,President/CEO (Brd) (ED),2011-06-06,2012-01-19,Advisory Board Member,,
SkyCross Inc,621093,Lehigh University,61143,Doctor Bami Bastani,202621,Director -  SD (Brd) (SD),,,Advisory Board Member,,
MERU NETWORKS INC (De-listed 07/2015),1636383,Lehigh University,61143,Doctor Bami Bastani,202621,President/CEO (Brd) (ED),2012-03-21,2015-07-08,Advisory Board Member,,
AQUANTIA CORP,2722675,Lehigh University,61143,Doctor Bami Bastani,202621,Independent Director (Brd) (SD),2017-11-03,,Advisory Board Member,,
CORMEDIX INC,1637547,Lehigh University,61143,Doctor Bami Bastani,202621,Independent Director (Brd) (SD),2010-03-25,2011-06-07,Advisory Board Member,,
Aquantia Corp (Listed 11/2017),754434,Lehigh University,61143,Doctor Bami Bastani,202621,Independent Director (Brd) (SD),2016-06-30,2017-11-03,Advisory Board Member,,
AIR PRODUCTS & CHEMICALS INC,1173,Lehigh University,61143,John McGlade,200446,,,,,,
ANALOG DEVICES INC,2145,Lehigh University,61143,Don Paulus,200241,VP/General Manager (Non-Brd),2017-03-01,2018-01-01,Member,,
LINEAR TECHNOLOGY CORP (De-listed 03/2017),18926,Lehigh University,61143,Don Paulus,200241,VP/General Manager (Non-Brd),2003-06-30,2017-03-10,Member,,
Infacare Pharmaceutical Corp,488203,Lehigh University,61143,Bill Crouse III,181374,Director -  SD (Brd) (SD),,,Trustee,,
URBAN OUTFITTERS INC,31921,Lehigh University,61143,Scott Belair,181565,Independent Director (Brd) (SD),1993-11-09,2018-06-05,Advisory Council Member,,
SYCAMORE NETWORKS INC (De-listed 03/2013),29756,Lehigh University,61143,Dan Smith Jr,181218,President/CEO (Brd) (ED),2007-10-03,2007-11-12,Emeritus Trustee,,
SYCAMORE NETWORKS INC (De-listed 03/2013),29756,Lehigh University,61143,Dan Smith Jr,181218,President/CEO (Brd) (ED),2007-11-12,2013-03-08,Emeritus Trustee,,
IMCLONE SYSTEMS INC (De-listed 11/2008),15637,Lehigh University,61143,Bill Crouse III,181374,Independent Director (Brd) (SD),2004-01-26,2006-10-09,Advisory Board Member,,
Infacare Pharmaceutical Corp,488203,Lehigh University,61143,Bill Crouse III,181374,Director -  SD (Brd) (SD),,,Advisory Board Member,,
HUDSON CITY BANCORP INC (De-listed 11/2015),15180,Lehigh University,61143,Scott Belair,181565,Independent Director (Brd) (SD),2004-02-01,2015-11-01,Advisory Council Member,,
SYCAMORE NETWORKS INC (De-listed 03/2013),29756,Lehigh University,61143,Dan Smith Jr,181218,President/CEO (Brd) (ED),1998-10-01,2007-10-03,Chairman,,
IMCLONE SYSTEMS INC (De-listed 11/2008),15637,Lehigh University,61143,Bill Crouse III,181374,Independent Director (Brd) (SD),2004-01-26,2006-10-09,Trustee,,
DENDREON CORP (De-listed 11/2014),9006,Lehigh University,61143,Bill Crouse III,181374,Chairman (Brd) (SD),1995-04-01,2000-12-01,Trustee,,
HUMAN GENOME SCIENCES INC (De-listed 08/2012),15203,Lehigh University,61143,Bill Crouse III,181374,Director -  SD (Brd) (SD),,,Trustee,,
MEDICINES COMPANY (THE),20121,Lehigh University,61143,Bill Crouse III,181374,Independent Director (Brd) (SD),2003-04-22,2018-05-31,Advisory Board Member,,
Advanced Medical Technology Association (AdvaMed),78969,Lehigh University,61143,Bill Crouse III,181374,Member,,,Advisory Board Member,,
ULURU INC (Oxford Ventures Inc prior to 04/2006) (De-listed 04/2012),817360,Lehigh University,61143,Bill Crouse III,181374,Independent Chairman (Brd) (SD),2006-03-31,2009-03-09,Advisory Board Member,,
ULURU INC (Oxford Ventures Inc prior to 04/2006) (De-listed 04/2012),817360,Lehigh University,61143,Bill Crouse III,181374,Independent Director (Brd) (SD),2009-03-09,2012-04-02,Advisory Board Member,,
Uluru Inc,1810440,Lehigh University,61143,Bill Crouse III,181374,Independent Director (Brd) (SD),2012-04-02,2012-04-25,Advisory Board Member,,
Encore Dermatology Inc,2291787,Lehigh University,61143,Bill Crouse III,181374,Chairman (Brd) (SD),2014-05-27,,Advisory Board Member,,
MEDICINES COMPANY (THE),20121,Lehigh University,61143,Bill Crouse III,181374,Independent Director (Brd) (SD),2003-04-22,2018-05-31,Trustee,,
ORASURE TECHNOLOGIES INC (Epitome prior to 10/2000),23317,Lehigh University,61143,Bill Crouse III,181374,Chairman (Brd) (SD),2000-09-29,2003-03-03,Trustee,,
SYCAMORE NETWORKS INC (De-listed 03/2013),29756,Lehigh University,61143,Dan Smith Jr,181218,President/CEO (Brd) (ED),1998-10-01,2007-10-03,Emeritus Trustee,,
SYCAMORE NETWORKS INC (De-listed 03/2013),29756,Lehigh University,61143,Dan Smith Jr,181218,President/CEO (Brd) (ED),2007-11-12,2013-03-08,Chairman,,
SYCAMORE NETWORKS INC (De-listed 03/2013),29756,Lehigh University,61143,Dan Smith Jr,181218,President/CEO (Brd) (ED),2007-10-03,2007-11-12,Chairman,,
DENDREON CORP (De-listed 11/2014),9006,Lehigh University,61143,Bill Crouse III,181374,Director -  SD (Brd) (SD),,,Trustee,,
KENNETH COLE PRODUCTIONS INC (De-listed 09/2012),17802,Lehigh University,61143,Phil Peller,106057,Presiding Independent Director (Brd) (SD),2005-01-01,2012-09-25,Trustee Emeritus,,
MSC INDUSTRIAL DIRECT CO INC,21232,Lehigh University,61143,Phil Peller,106057,Lead Independent Director (Brd) (SD),2007-12-07,,Trustee Emeritus,,
CashEdge Inc,103372,Lehigh University,61143,Doctor Mike Zisman,92582,Director -  SD (Brd) (SD),,,Trustee,,
Confluence Technologies Inc,1005192,Lehigh University,61143,Doctor Mike Zisman,92582,Director -  SD (Brd) (SD),,,Trustee,,
ARCONIC INC (Alcoa Inc prior to 11/2016),1319,Lehigh University,61143,Doctor Peter Bridenbaugh,140213,,,,,,
ERIE INDEMNITY CO,10960,Lehigh University,61143,Charles Hartz,82842,Independent Director (Brd) (SD),2003-04-29,,Advisory Board Member,,
Satmetrix Systems Inc,135457,Lehigh University,61143,C Hartz,82842,Director -  SD (Brd) (SD),,,Advisory Board Member,,
Alien Technology Corp,488958,Lehigh University,61143,Charles Hartz,82842,Director -  SD (Brd) (SD),,,Advisory Board Member,,
UST Global Inc (US Technology Resources Inc prior to 10/2007),1102384,Lehigh University,61143,Charles Hartz,82842,Strategic Advisor (Non-Brd),2007-03-19,,Advisory Board Member,,
DIGITAL REALTY TRUST INC,641924,Lehigh University,61143,Dennis Singleton III,374953,Independent Director (Brd) (SD),2005-05-06,2012-04-23,Trustee,,
HILLTOP HOLDINGS INC (Affordable Residential Communities Inc prior to 08/2007),421516,Lehigh University,61143,Eugene Mercy Jr,349339,Independent Director (Brd) (SD),2002-04-01,2005-11-10,Trustee Emeritus,,
DIGITAL REALTY TRUST INC,641924,Lehigh University,61143,Dennis Singleton III,374953,Independent Director (Brd) (SD),2017-05-08,,Vice Chairman,,
BRE PROPERTIES INC (De-listed 04/2014),5040,Lehigh University,61143,Dennis Singleton III,374953,Independent Director (Brd) (SD),2009-02-01,2014-04-01,Trustee Emeritus,,
LANNETT CO INC,18445,Lehigh University,61143,Doctor Ken Sinclair,370164,Independent Director (Brd) (SD),2005-09-14,2014-01-01,Full Professor (Non-Brd),1988-01-01,
DIGITAL REALTY TRUST INC,641924,Lehigh University,61143,Dennis Singleton III,374953,Presiding Independent Chairman (Brd) (SD),2012-04-23,2017-05-08,Trustee Emeritus,,
DIGITAL REALTY TRUST INC,641924,Lehigh University,61143,Dennis Singleton III,374953,Presiding Independent Chairman (Brd) (SD),2012-04-23,2017-05-08,Vice Chairman,,
BRE PROPERTIES INC (De-listed 04/2014),5040,Lehigh University,61143,Dennis Singleton III,374953,Independent Director (Brd) (SD),2009-02-01,2014-04-01,Vice Chairman,,
DIGITAL REALTY TRUST INC,641924,Lehigh University,61143,Dennis Singleton III,374953,Presiding Independent Chairman (Brd) (SD),2012-04-23,2017-05-08,Trustee,,
GOLDMAN SACHS GROUP INC,13564,Lehigh University,61143,Eugene Mercy Jr,349339,Senior Director (Non-Brd),1999-05-01,2002-04-01,Vice Chairman,,
BRE PROPERTIES INC (De-listed 04/2014),5040,Lehigh University,61143,Dennis Singleton III,374953,Independent Director (Brd) (SD),2009-02-01,2014-04-01,Trustee,,
DIGITAL REALTY TRUST INC,641924,Lehigh University,61143,Dennis Singleton III,374953,Independent Director (Brd) (SD),2005-05-06,2012-04-23,Vice Chairman,,
DIGITAL REALTY TRUST INC,641924,Lehigh University,61143,Dennis Singleton III,374953,Independent Director (Brd) (SD),2017-05-08,,Trustee,,
GOLDMAN SACHS GROUP INC,13564,Lehigh University,61143,Eugene Mercy Jr,349339,Senior Director (Non-Brd),1999-05-01,2002-04-01,Trustee Emeritus,,
AIR PRODUCTS & CHEMICALS INC,1173,Lehigh University,61143,Charles Nicolais,343445,,,,,,
BLACK & DECKER CORP (De-listed 03/2010),4556,Lehigh University,61143,John Schiech,332845,Group VP (Non-Brd),2004-03-01,2008-09-01,Advisory Council Member,,
ARROW INTERNATIONAL INC (De-listed 10/2007),2623,Lehigh University,61143,Carl Botterbusch,331647,,,,,,
