company_id,university_id,company,university,n_grad,company_lat,company_lng,university_lat,university_lng
13003,61248,ALLY FINANCIAL INC (GMAC Inc prior to 05/2010),McGill University (Canada),1,42.3299803,-83.0451883,45.5047847,-73.5771511
16239,61248,INTEL CORP,McGill University (Canada),1,37.3875909,-121.9637869,45.5047847,-73.5771511
17144,61248,ITRON INC,McGill University (Canada),1,47.6752442,-117.09118,45.5047847,-73.5771511
22069,61248,NEWMONT GOLDCORP CORP (Newmont Mining Corp prior to 04/2019),McGill University (Canada),1,39.6006238,-104.8923492,45.5047847,-73.5771511
23817,61248,PARK AEROSPACE CORP (Park Electrochemical Corp prior to 07/2019),McGill University (Canada),1,40.7839294,-73.4435264,45.5047847,-73.5771511
24151,61248,PEPSICO INC,McGill University (Canada),1,41.0344724,-73.6928681,45.5047847,-73.5771511
18445,490877,LANNETT CO INC,Eugene M Isenberg School of Management University of Massachusetts,1,40.0431778,-75.0004148,42.386697,-72.524893
21629,490877,NATIONAL RESEARCH CORP,Eugene M Isenberg School of Management University of Massachusetts,1,40.8155069,-96.70304,42.386697,-72.524893
919,63512,DENNYS CORP (Advantica Restaurant Group Inc prior to 07/2005),University of Massachusetts,1,34.9500088,-81.9282037,42.3867598,-72.5300515
1060,63512,AGILENT TECHNOLOGIES INC,University of Massachusetts,1,37.3248865,-121.9989378,42.3867598,-72.5300515
1221,63512,AKAMAI TECHNOLOGIES INC,University of Massachusetts,1,42.3644243,-71.0890504,42.3867598,-72.5300515
1287,63512,ALBEMARLE CORPORATION,University of Massachusetts,1,35.1541329,-80.8378654,42.3867598,-72.5300515
2234,63512,ANIKA THERAPEUTICS INC,University of Massachusetts,1,42.4803294,-71.2663544,42.3867598,-72.5300515
2621,63512,ARROW ELECTRONICS INC,University of Massachusetts,1,39.5814924,-104.8822226,42.3867598,-72.5300515
2727,63512,ASHLAND GLOBAL HOLDINGS INC (Ashland Inc prior to 09/2016),University of Massachusetts,1,39.7559562,-75.6423114,42.3867598,-72.5300515
3415,63512,BAKER HUGHES A GE CO (BHGE) (Baker Hughes Inc prior to 07/2017),University of Massachusetts,1,29.9684685,-95.3650862,42.3867598,-72.5300515
5455,63512,BELDEN INC (Belden CDT Inc prior to 05/2007),University of Massachusetts,1,38.6509306,-90.3416722,42.3867598,-72.5300515
7256,63512,COGNIZANT TECHNOLOGY SOLUTIONS CORP,University of Massachusetts,1,40.8732679,-74.0060059,42.3867598,-72.5300515
8697,63512,DARDEN RESTAURANTS INC,University of Massachusetts,1,28.418282,-81.4250584,42.3867598,-72.5300515
8946,63512,DELTA AIR LINES INC,University of Massachusetts,1,33.7489954,-84.3879824,42.3867598,-72.5300515
10130,63512,EDISON INTERNATIONAL,University of Massachusetts,1,34.0539466,-118.0808098,42.3867598,-72.5300515
10267,63512,EL PASO ELECTRIC CO,University of Massachusetts,1,31.759098,-106.4854862,42.3867598,-72.5300515
11375,63512,EXELIXIS INC,University of Massachusetts,1,37.7263128,-122.243675,42.3867598,-72.5300515
14523,63512,ENCOMPASS HEALTH CORP (HealthSouth Corp prior to 01/2018),University of Massachusetts,1,33.477506,-86.704251,42.3867598,-72.5300515
15484,63512,IDEX CORP,University of Massachusetts,1,42.244467,-87.8932484,42.3867598,-72.5300515
16427,63512,INTERPUBLIC GROUP OF COMPANIES INC,University of Massachusetts,1,40.7583293,-73.9679887,42.3867598,-72.5300515
16530,63512,INTERNATIONAL FLAVORS & FRAGRANCES INC,University of Massachusetts,1,40.7698438,-73.9895306,42.3867598,-72.5300515
19758,63512,MASCO CORP,University of Massachusetts,1,42.4154172,-83.4255817,42.3867598,-72.5300515
20566,63512,MICROCHIP TECHNOLOGY INC,University of Massachusetts,1,33.3043905,-111.8821676,42.3867598,-72.5300515
20749,63512,MSA SAFETY INC (Mine Safety Appliances Co prior to 03/2014),University of Massachusetts,1,40.6761653,-80.088267,42.3867598,-72.5300515
21174,63512,MOTOROLA SOLUTIONS INC (Motorola Inc prior to 01/2011),University of Massachusetts,1,41.8808419,-87.6407695,42.3867598,-72.5300515
21875,63512,NETSCOUT SYSTEMS INC,University of Massachusetts,1,42.5530747,-71.4417174,42.3867598,-72.5300515
23945,63512,PAYCHEX INC,University of Massachusetts,1,43.1250668,-77.4923887,42.3867598,-72.5300515
24669,63512,PNC FINANCIAL SERVICES GROUP INC,University of Massachusetts,1,40.4399686,-80.0002473,42.3867598,-72.5300515
25815,63512,RAYTHEON CO,University of Massachusetts,1,42.4057975,-71.282688,42.3867598,-72.5300515
7584,856478,DXC TECHNOLOGY CO (Computer Sciences Corp prior to 04/2017),Carnegie Mellon University Tepper School of Business,1,38.9235896,-77.2204864,40.4450795,-79.9453962
9295,856478,DIME COMMUNITY BANCSHARES INC,Carnegie Mellon University Tepper School of Business,1,40.6951041,-73.9911169,40.4450795,-79.9453962
10750,856478,ENTERGY CORP,Carnegie Mellon University Tepper School of Business,1,29.9489612,-90.0768302,40.4450795,-79.9453962
14372,856478,HARTFORD FINANCIAL SERVICES GROUP INC,Carnegie Mellon University Tepper School of Business,1,41.7699716,-72.6869713,40.4450795,-79.9453962
18410,856478,LANCASTER COLONY CORP,Carnegie Mellon University Tepper School of Business,1,40.1469452,-82.9418371,40.4450795,-79.9453962
19952,856478,MCGRATH RENTCORP,Carnegie Mellon University Tepper School of Business,1,37.70117,-121.7268042,40.4450795,-79.9453962
20601,856478,MICROSOFT CORP,Carnegie Mellon University Tepper School of Business,1,47.6423318,-122.1369302,40.4450795,-79.9453962
22688,856478,NUCOR CORP,Carnegie Mellon University Tepper School of Business,1,35.1587199,-80.8348811,40.4450795,-79.9453962
23508,856478,OWENS-ILLINOIS INC,Carnegie Mellon University Tepper School of Business,1,41.5285372,-83.6479919,40.4450795,-79.9453962
24151,856478,PEPSICO INC,Carnegie Mellon University Tepper School of Business,1,41.0344724,-73.6928681,40.4450795,-79.9453962
25020,856478,T ROWE PRICE GROUP INC,Carnegie Mellon University Tepper School of Business,1,39.2871714,-76.6128397,40.4450795,-79.9453962
2039,60540,AMERISERV FINANCIAL INC (USBancorp prior to 05/2001),Drake University,1,40.3253036,-78.9189675,41.6029128,-93.6552984
5465,60540,CABOT OIL & GAS CORP,Drake University,1,29.7776626,-95.5426161,41.6029128,-93.6552984
6097,60540,CRACKER BARREL OLD COUNTRY STORE INC (CBRL Group Inc prior to 12/2008),Drake University,1,36.226892,-86.3156897,41.6029128,-93.6552984
6438,60540,CH ROBINSON WORLDWIDE INC,Drake University,1,44.8208431,-93.4606427,41.6029128,-93.6552984
6893,60540,CIRCOR INTERNATIONAL INC,Drake University,1,42.493765,-71.189723,41.6029128,-93.6552984
8398,60540,CTS CORP,Drake University,1,41.7960508,-88.0954188,41.6029128,-93.6552984
10499,60540,EMC INSURANCE GROUP INC,Drake University,1,41.5847724,-93.6264506,41.6029128,-93.6552984
10748,60540,ENTERCOM COMMUNICATIONS CORP,Drake University,1,40.0043773,-75.2197653,41.6029128,-93.6552984
11629,60540,FBL FINANCIAL GROUP INC,Drake University,2,41.5976585,-93.7804976,41.6029128,-93.6552984
11644,60540,FEDERAL AGRICULTURAL MORTGAGE CORP (FARMER MAC),Drake University,1,38.9031419,-77.0445416,41.6029128,-93.6552984
14399,60540,HASBRO INC,Drake University,1,41.8841197,-71.3532113,41.6029128,-93.6552984
15070,60540,HORMEL FOODS CORP,Drake University,1,43.6824203,-92.9684034,41.6029128,-93.6552984
18435,60540,LANDSTAR SYSTEM INC,Drake University,1,30.255065,-81.4628323,41.6029128,-93.6552984
19369,60540,MACERICH CO,Drake University,1,34.0198125,-118.4985762,41.6029128,-93.6552984
19939,60540,MCCORMICK & CO INC,Drake University,1,39.4925584,-76.652849,41.6029128,-93.6552984
20248,60540,TAILORED BRANDS INC (Men's Wearhouse Inc prior to 02/2016),Drake University,1,29.7086443,-95.5624663,41.6029128,-93.6552984
20302,60540,MEREDITH CORP,Drake University,1,41.5834196,-93.639238,41.6029128,-93.6552984
21756,60540,NEOGEN CORP,Drake University,1,42.7400148,-84.5390101,41.6029128,-93.6552984
22531,60540,NORTHWEST BANCSHARES INC (Northwest Bancorp Inc prior to 12/2009),Drake University,1,41.9396971,-79.1342811,41.6029128,-93.6552984
24173,60540,PERFICIENT INC,Drake University,1,38.64347,-90.507676,41.6029128,-93.6552984
25087,60540,PRINCIPAL FINANCIAL GROUP INC,Drake University,1,41.588566,-93.62759,41.6029128,-93.6552984
25377,60540,PNM RESOURCES INC,Drake University,1,35.082494,-106.6528481,41.6029128,-93.6552984
26097,60540,REPUBLIC SERVICES INC,Drake University,1,33.654396,-111.9301716,41.6029128,-93.6552984
233,64218,FIRST HORIZON NATIONAL CORP (First Tennessee National prior to 04/2004),University of Tennessee,2,35.1439702,-90.0509598,35.9544013,-83.9294564
1856,64218,AMERICAN INTERNATIONAL GROUP (AIG) INC,University of Tennessee,1,40.7063657,-74.0051548,35.9544013,-83.9294564
2145,64218,ANALOG DEVICES INC,University of Tennessee,1,42.21113,-71.18134,35.9544013,-83.9294564
2837,64218,ASTEC INDUSTRIES INC,University of Tennessee,1,35.0367136,-85.1910232,35.9544013,-83.9294564
3154,64218,AUTOZONE INC,University of Tennessee,1,35.1420009,-90.0561333,35.9544013,-83.9294564
3439,64218,BALL CORP,University of Tennessee,1,39.9117473,-105.0996988,35.9544013,-83.9294564
3718,64218,BB&T CORP,University of Tennessee,1,36.0956772,-80.245157,35.9544013,-83.9294564
5507,64218,CAL-MAINE FOODS INC,University of Tennessee,1,32.326586,-90.2238067,35.9544013,-83.9294564
6059,64218,CATO CORP,University of Tennessee,1,35.127344,-80.880559,35.9544013,-83.9294564
6863,64218,CINCINNATI FINANCIAL CORP,University of Tennessee,1,39.3077776,-84.5207443,35.9544013,-83.9294564
7952,64218,CORECIVIC INC (Corrections Corporation of America prior to 11/2016),University of Tennessee,1,36.0937958,-86.8219556,35.9544013,-83.9294564
8062,64218,COUSINS PROPERTIES INC,University of Tennessee,1,33.847189,-84.3685999,35.9544013,-83.9294564
9291,64218,DILLARDS INC,University of Tennessee,1,34.7545821,-92.2875105,35.9544013,-83.9294564
13110,64218,GENUINE PARTS CO,University of Tennessee,1,33.911495,-84.456383,35.9544013,-83.9294564
13163,64218,GERMAN AMERICAN BANCORP INC (German American Bancorp prior to 05/2006),University of Tennessee,1,38.39,-86.93,35.9544013,-83.9294564
14365,64218,HARSCO CORP,University of Tennessee,1,40.2602355,-76.9106004,35.9544013,-83.9294564
14525,64218,HEALTHSTREAM INC,University of Tennessee,2,36.1551649,-86.7825589,35.9544013,-83.9294564
19657,64218,MARINE PRODUCTS CORP,University of Tennessee,1,33.8302995,-84.3425788,35.9544013,-83.9294564
20663,64218,MGP INGREDIENTS INC,University of Tennessee,1,39.5630521,-95.1216356,35.9544013,-83.9294564
21270,64218,MTS SYSTEMS CORP,University of Tennessee,1,44.8599252,-93.4553567,35.9544013,-83.9294564
21597,64218,NATIONAL HEALTHCARE CORP,University of Tennessee,1,35.844609,-86.3913288,35.9544013,-83.9294564
21599,64218,NATIONAL HEALTH INVESTORS INC,University of Tennessee,2,35.8511449,-86.4235946,35.9544013,-83.9294564
21756,64218,NEOGEN CORP,University of Tennessee,1,42.7400148,-84.5390101,35.9544013,-83.9294564
23786,64218,PTC INC (Parametric Technology Corp prior to 01/2013),University of Tennessee,1,42.3510789,-71.0444781,35.9544013,-83.9294564
24487,64218,PINNACLE FINANCIAL PARTNERS INC,University of Tennessee,2,36.160032,-86.7743931,35.9544013,-83.9294564
25730,64218,RPT REALTY (Ramco-Gershenson Properties Trust prior to 11/2018),University of Tennessee,1,42.5191709,-83.3382761,35.9544013,-83.9294564
26519,64218,ROLLINS INC,University of Tennessee,1,33.8161635,-84.3671841,35.9544013,-83.9294564
26667,64218,RPC INC,University of Tennessee,1,33.8302995,-84.3425788,35.9544013,-83.9294564
5210,36362,BROWN FORMAN CORP,Institute of Chartered Accountants in England and Wales (ICAEW),1,38.244955,-85.7837243,51.516384,-0.0878870000000234
5867,36362,CARNIVAL CORP,Institute of Chartered Accountants in England and Wales (ICAEW),1,25.8072615,-80.3357092,51.516384,-0.0878870000000234
22927,36362,INNOSPEC INC (Octel prior to 02/2006),Institute of Chartered Accountants in England and Wales (ICAEW),1,39.5651233,-104.8696336,51.516384,-0.0878870000000234
1273,63104,ALASKA AIR GROUP INC,Imperial College London (The Imperial College of Science Technology and Medicine),1,47.4292312,-122.2931934,51.4987997,-0.174877199999969
6267,63104,CONNECTONE BANCORP INC (Center Bancorp Inc prior to 07/2014),Imperial College London (The Imperial College of Science Technology and Medicine),1,40.8725328,-73.9529275,51.4987997,-0.174877199999969
7256,63104,COGNIZANT TECHNOLOGY SOLUTIONS CORP,Imperial College London (The Imperial College of Science Technology and Medicine),1,40.8732679,-74.0060059,51.4987997,-0.174877199999969
7609,63104,COMTECH TELECOMMUNICATIONS CORP,Imperial College London (The Imperial College of Science Technology and Medicine),1,40.7814623,-73.4384947,51.4987997,-0.174877199999969
15684,63104,IMMUNOMEDICS INC,Imperial College London (The Imperial College of Science Technology and Medicine),2,40.824088,-74.476534,51.4987997,-0.174877199999969
17913,63104,KIMBERLY-CLARK CORP,Imperial College London (The Imperial College of Science Technology and Medicine),1,32.7766642,-96.7969879,51.4987997,-0.174877199999969
19431,63104,TELLURIAN INC (Magellan Petroleum Corp prior to 02/2017),Imperial College London (The Imperial College of Science Technology and Medicine),1,29.7566361,-95.3687247,51.4987997,-0.174877199999969
24296,63104,PFIZER INC,Imperial College London (The Imperial College of Science Technology and Medicine),1,40.7503024,-73.9726573,51.4987997,-0.174877199999969
24591,63104,PLANTRONICS INC,Imperial College London (The Imperial College of Science Technology and Medicine),1,36.9864486,-122.036476,51.4987997,-0.174877199999969
5620,41177,CAMPBELL SOUP CO,International Institute for Management Development (IMD),1,39.9394842,-75.1079245,46.510455,6.62190499999997
5811,41177,CARDINAL HEALTH INC,International Institute for Management Development (IMD),1,40.1090076,-83.1210856,46.510455,6.62190499999997
7256,41177,COGNIZANT TECHNOLOGY SOLUTIONS CORP,International Institute for Management Development (IMD),1,40.8732679,-74.0060059,46.510455,6.62190499999997
14719,41177,HESKA CORP,International Institute for Management Development (IMD),1,40.4308071,-105.0004981,46.510455,6.62190499999997
20757,41177,MINERALS TECHNOLOGIES INC,International Institute for Management Development (IMD),1,40.7497798,-73.9757003,46.510455,6.62190499999997
23563,41177,PACCAR INC,International Institute for Management Development (IMD),1,47.6166617,-122.1997588,46.510455,6.62190499999997
401,60671,VERICEL CORP (Aastrom Biosciences Inc prior to 11/2014),Fairleigh Dickinson University,1,42.3609187,-71.1012956,40.8980267,-74.0306732
428,60671,ABBOTT LABORATORIES,Fairleigh Dickinson University,1,42.3021137,-87.8915621,40.8980267,-74.0306732
1221,60671,AKAMAI TECHNOLOGIES INC,Fairleigh Dickinson University,1,42.3644243,-71.0890504,40.8980267,-74.0306732
1287,60671,ALBEMARLE CORPORATION,Fairleigh Dickinson University,1,35.1541329,-80.8378654,40.8980267,-74.0306732
1573,60671,SKYWORKS SOLUTIONS INC (Alpha Industries prior to 6/2002),Fairleigh Dickinson University,1,42.4993304,-71.1645583,40.8980267,-74.0306732
4863,60671,BOSTON PROPERTIES INC,Fairleigh Dickinson University,1,42.3473912,-71.0820284,40.8980267,-74.0306732
4972,60671,BRADY CORP (W H Brady Co prior to 06/1998),Fairleigh Dickinson University,1,43.1471647,-87.9919625,40.8980267,-74.0306732
5076,60671,BRIDGE BANCORP INC,Fairleigh Dickinson University,1,40.934182,-72.3118265,40.8980267,-74.0306732
5118,60671,BRISTOL-MYERS SQUIBB CO,Fairleigh Dickinson University,1,40.740191,-73.974859,40.8980267,-74.0306732
6237,60671,AVIS BUDGET GROUP INC (Cendant Corp prior to 08/2006),Fairleigh Dickinson University,1,40.8486504,-74.4506392,40.8980267,-74.0306732
6267,60671,CONNECTONE BANCORP INC (Center Bancorp Inc prior to 07/2014),Fairleigh Dickinson University,3,40.8725328,-73.9529275,40.8980267,-74.0306732
6297,60671,CENTRAL GARDEN & PET CO,Fairleigh Dickinson University,1,37.9256275,-122.0580874,40.8980267,-74.0306732
6905,60671,CIRRUS LOGIC INC,Fairleigh Dickinson University,1,30.2708146,-97.7506641,40.8980267,-74.0306732
7173,60671,TAPESTRY INC (Coach Inc prior to 10/2017),Fairleigh Dickinson University,1,40.7536874,-74.0019162,40.8980267,-74.0306732
7905,60671,INGREDION INC (Corn Products International Inc prior to 06/2012),Fairleigh Dickinson University,1,41.8453955,-87.9052856,40.8980267,-74.0306732
8113,60671,CRANE CO,Fairleigh Dickinson University,2,41.0443102,-73.5486083,40.8980267,-74.0306732
8446,60671,CURTISS-WRIGHT CORP,Fairleigh Dickinson University,1,35.5031582,-80.863162,40.8980267,-74.0306732
9618,60671,LCI INDUSTRIES INC (Drew Industries Inc prior to 01/2017),Fairleigh Dickinson University,1,41.7236612,-85.9187951,40.8980267,-74.0306732
9816,60671,DMC GLOBAL INC (Dynamic Materials Corp prior to 11/2016),Fairleigh Dickinson University,1,40.0732366,-105.2027065,40.8980267,-74.0306732
12493,60671,FREEPORT-MCMORAN INC (Freeport-McMoRan Copper & Gold Inc prior to 07/2014),Fairleigh Dickinson University,1,33.4517282,-112.073067,40.8980267,-74.0306732
12862,60671,GARTNER INC (Gartner Group Inc prior to 08/2001),Fairleigh Dickinson University,1,41.0304821,-73.5503025,40.8980267,-74.0306732
13003,60671,ALLY FINANCIAL INC (GMAC Inc prior to 05/2010),Fairleigh Dickinson University,2,42.3299803,-83.0451883,40.8980267,-74.0306732
14571,60671,HEIDRICK & STRUGGLES INTERNATIONAL INC,Fairleigh Dickinson University,1,41.8788764,-87.6359149,40.8980267,-74.0306732
15241,60671,HURCO COMPANIES INC,Fairleigh Dickinson University,1,39.8837723,-86.2517018,40.8980267,-74.0306732
15470,60671,IDACORP INC,Fairleigh Dickinson University,1,43.6187705,-116.2082,40.8980267,-74.0306732
15684,60671,IMMUNOMEDICS INC,Fairleigh Dickinson University,2,40.824088,-74.476534,40.8980267,-74.0306732
15783,60671,INCYTE CORP (Incyte Genomics prior to 03/2003),Fairleigh Dickinson University,1,39.7625852,-75.5535578,40.8980267,-74.0306732
16049,60671,NEKTAR THERAPEUTICS (Inhale Therapeutic Systems prior to 01/2003),Fairleigh Dickinson University,1,37.7704274,-122.3887624,40.8980267,-74.0306732
16569,60671,INTERNATIONAL PAPER CO,Fairleigh Dickinson University,1,35.1014608,-89.8502899,40.8980267,-74.0306732
16898,60671,INVESTORS BANCORP INC,Fairleigh Dickinson University,1,40.7431319,-74.3620265,40.8980267,-74.0306732
17144,60671,ITRON INC,Fairleigh Dickinson University,1,47.6752442,-117.09118,40.8980267,-74.0306732
17241,60671,JACK IN THE BOX INC,Fairleigh Dickinson University,1,32.8228135,-117.1289306,40.8980267,-74.0306732
18319,60671,LABORATORY CORP OF AMERICA HLDGS (LABCORP),Fairleigh Dickinson University,1,36.0931722,-79.4373797,40.8980267,-74.0306732
18378,60671,LAKELAND BANCORP INC,Fairleigh Dickinson University,1,41.0511992,-74.4792141,40.8980267,-74.0306732
18817,60671,QURATE RETAIL INC (Liberty Interactive Corp prior to 04/2018),Fairleigh Dickinson University,1,39.5531852,-104.8457211,40.8980267,-74.0306732
20121,60671,MEDICINES COMPANY (THE),Fairleigh Dickinson University,1,40.8477082,-74.4471587,40.8980267,-74.0306732
20248,60671,TAILORED BRANDS INC (Men's Wearhouse Inc prior to 02/2016),Fairleigh Dickinson University,1,29.7086443,-95.5624663,40.8980267,-74.0306732
20502,60671,MFS INTERMEDIATE INCOME TRUST,Fairleigh Dickinson University,1,42.3473046,-71.0819042,40.8980267,-74.0306732
20504,60671,MFS MUNICIPAL INCOME TRUST,Fairleigh Dickinson University,1,42.3460968,-71.0814519,40.8980267,-74.0306732
21174,60671,MOTOROLA SOLUTIONS INC (Motorola Inc prior to 01/2011),Fairleigh Dickinson University,1,41.8808419,-87.6407695,40.8980267,-74.0306732
22034,60671,NEW YORK TIMES COMPANY (THE),Fairleigh Dickinson University,1,40.756105,-73.9901921,40.8980267,-74.0306732
22965,60671,OFFICE DEPOT INC,Fairleigh Dickinson University,1,26.404215,-80.121159,40.8980267,-74.0306732
23134,60671,ON SEMICONDUCTOR CORP,Fairleigh Dickinson University,1,33.4625944,-111.972991,40.8980267,-74.0306732
23423,60671,ORTHOFIX MEDICAL INC (Orthofix International NV prior to 08/2018),Fairleigh Dickinson University,1,33.0690891,-96.8721267,40.8980267,-74.0306732
24183,60671,PERKINELMER INC (EG&G prior to 07/1999),Fairleigh Dickinson University,1,42.4047616,-71.2742976,40.8980267,-74.0306732
25658,60671,RADIAN GROUP INC,Fairleigh Dickinson University,1,39.9523167,-75.1664857,40.8980267,-74.0306732
10909,62523,EQT CORP (Equitable Resources Inc prior to 02/2009),University of New Orleans,1,40.4424701,-80.0009554,30.0285959,-90.0660365
14713,62523,HERSHA HOSPITALITY TRUST,University of New Orleans,1,40.2753177,-76.8977039,30.0285959,-90.0660365
15383,62523,IBERIABANK CORPORATION,University of New Orleans,1,30.2265088,-92.018978,30.0285959,-90.0660365
6905,820776,CIRRUS LOGIC INC,McDaniel College (Formerly known as Western Maryland College),1,30.2708146,-97.7506641,39.5829905,-77.0037192
17238,820776,JABIL INC (Jabil Circuit Inc prior to 06/2017),McDaniel College (Formerly known as Western Maryland College),1,27.8687571,-82.6484117,39.5829905,-77.0037192
874,63180,AMAG PHARMACEUTICALS INC (Advanced Magnetics Inc prior to 07/2007),Universite Catholique de Louvain (UCL) (University of Louvain),1,42.4093891,-71.2758206,50.6696875,4.61559090000003
1355,63180,ALEXION PHARMACEUTICALS INC,Universite Catholique de Louvain (UCL) (University of Louvain),1,42.3510789,-71.0444781,50.6696875,4.61559090000003
14967,63180,HOLOGIC INC,Universite Catholique de Louvain (UCL) (University of Louvain),1,42.3249512,-71.5832443,50.6696875,4.61559090000003
8338,460048,CRYOLIFE INC,Northwestern University Medical School,1,34.0032301,-84.5944278,42.0564594,-87.675267
25598,460048,QUIDEL CORPORATION (Formerly known as Monoclonal Antibodies Inc),Northwestern University Medical School,1,32.9460532,-117.2419828,42.0564594,-87.675267
4504,60282,BANK OF AMERICA CORP,Carleton College,1,35.2273417,-80.8419168,44.4613654,-93.1558264
5867,60282,CARNIVAL CORP,Carleton College,1,25.8072615,-80.3357092,44.4613654,-93.1558264
18343,60282,SPIRE INC (Laclede Group Inc prior to 04/2016),Carleton College,1,38.6256588,-90.1929457,44.4613654,-93.1558264
1970,62417,HESS CORP (Amerada Hess prior to 05/2006),University of Liverpool,1,40.7579754,-73.9823192,53.4047824,-2.96529899999996
2029,62417,GENTHERM INC (Amerigon Inc prior to 09/2012),University of Liverpool,1,42.4480598,-83.4330564,53.4047824,-2.96529899999996
7204,62417,COCA-COLA CO,University of Liverpool,1,33.7542763,-84.3818443,53.4047824,-2.96529899999996
7584,62417,DXC TECHNOLOGY CO (Computer Sciences Corp prior to 04/2017),University of Liverpool,1,38.9235896,-77.2204864,53.4047824,-2.96529899999996
18164,62417,MONDELEZ INTERNATIONAL INC (Kraft Foods Inc prior to 10/2012),University of Liverpool,1,42.1637696,-87.879201,53.4047824,-2.96529899999996
21434,62417,MYRIAD GENETICS INC,University of Liverpool,1,40.7625221,-111.8258995,53.4047824,-2.96529899999996
7847,36355,MOLSON COORS BREWING CO,Chartered Institute of Management Accountants (CIMA) (UK),1,39.7475235,-104.9898868,51.5195082,-0.0870554000000539
18384,36355,LAM RESEARCH CORP,Chartered Institute of Management Accountants (CIMA) (UK),1,37.488472,-121.9574428,51.5195082,-0.0870554000000539
24343,36355,ALTRIA GROUP INC (Philip Morris Cos prior to 01/2003),Chartered Institute of Management Accountants (CIMA) (UK),1,37.6006628,-77.5167315,51.5195082,-0.0870554000000539
25529,36355,QUALCOMM INC,Chartered Institute of Management Accountants (CIMA) (UK),1,32.8954289,-117.1959779,51.5195082,-0.0870554000000539
1002,39472,AFFILIATED MANAGERS GROUP INC (AMG),Fairfield University,1,26.7066139,-80.0501742,41.1587639,-73.2573625
4262,39472,BIG LOTS INC,Fairfield University,1,40.0798843,-82.8571445,41.1587639,-73.2573625
12262,39472,FORD MOTOR CO,Fairfield University,1,42.3145851,-83.2101173,41.1587639,-73.2573625
12986,39472,GENERAL ELECTRIC CO,Fairfield University,1,42.3518045,-71.0478268,41.1587639,-73.2573625
14967,39472,HOLOGIC INC,Fairfield University,1,42.3249512,-71.5832443,41.1587639,-73.2573625
15053,39472,HORACE MANN EDUCATORS CORP,Fairfield University,1,39.8022923,-89.6449482,41.1587639,-73.2573625
21270,39472,MTS SYSTEMS CORP,Fairfield University,1,44.8599252,-93.4553567,41.1587639,-73.2573625
21875,39472,NETSCOUT SYSTEMS INC,Fairfield University,1,42.5530747,-71.4417174,41.1587639,-73.2573625
22029,39472,NEW YORK COMMUNITY BANCORP INC (Queens County Bancorp Inc prior to 11/2000),Fairfield University,1,40.7389103,-73.584533,41.1587639,-73.2573625
7705,79469,CONSOLIDATED EDISON INC,Iona College,1,40.7341443,-73.9883294,40.9251518,-73.7885629
13915,79469,GRIFFON CORP,Iona College,1,40.7622869,-73.9750432,40.9251518,-73.7885629
14714,79469,HERSHEY CO (THE),Iona College,1,40.2868944,-76.6488108,40.9251518,-73.7885629
15684,79469,IMMUNOMEDICS INC,Iona College,2,40.824088,-74.476534,40.9251518,-73.7885629
16898,79469,INVESTORS BANCORP INC,Iona College,1,40.7431319,-74.3620265,40.9251518,-73.7885629
17800,79469,KENNAMETAL INC,Iona College,1,40.4414139,-79.9947082,40.9251518,-73.7885629
19939,79469,MCCORMICK & CO INC,Iona College,1,39.4925584,-76.652849,40.9251518,-73.7885629
20133,79469,MEDIFAST INC (HealthRite Inc prior to 02/2001),Iona College,1,39.2825875,-76.6016034,40.9251518,-73.7885629
20302,79469,MEREDITH CORP,Iona College,1,41.5834196,-93.639238,40.9251518,-73.7885629
20426,79469,METLIFE INC,Iona College,2,40.7533488,-73.9766668,40.9251518,-73.7885629
20502,79469,MFS INTERMEDIATE INCOME TRUST,Iona College,1,42.3473046,-71.0819042,40.9251518,-73.7885629
20504,79469,MFS MUNICIPAL INCOME TRUST,Iona College,1,42.3460968,-71.0814519,40.9251518,-73.7885629
21423,79469,MYERS INDUSTRIES INC,Iona College,1,41.051759,-81.526698,40.9251518,-73.7885629
21989,79469,NEW JERSEY RESOURCES CORP,Iona College,1,40.2098327,-74.1282168,40.9251518,-73.7885629
24887,79469,PPG INDUSTRIES INC,Iona College,1,40.4398325,-80.0034907,40.9251518,-73.7885629
25020,79469,T ROWE PRICE GROUP INC,Iona College,1,39.2871714,-76.6128397,40.9251518,-73.7885629
25310,79469,STERLING BANCORP (Provident New York Bancorp prior to 11/2013),Iona College,1,41.1158261,-74.1054599,40.9251518,-73.7885629
2622,83177,ARROW FINANCIAL CORP,Niagara University,1,43.3103241,-73.6459865,43.1369816,-79.0349955
7675,83177,CONMED CORP,Niagara University,1,43.0873037,-75.2839922,43.1369816,-79.0349955
11826,83177,FINANCIAL INSTITUTIONS INC,Niagara University,1,42.7319437,-78.1361479,43.1369816,-79.0349955
19778,83177,MASTEC INC,Niagara University,1,25.7638876,-80.2567011,43.1369816,-79.0349955
22029,83177,NEW YORK COMMUNITY BANCORP INC,Niagara University,1,40.7389103,-73.584533,43.1369816,-79.0349955
23061,83177,OLIN CORP,Niagara University,1,38.6482694,-90.3332073,43.1369816,-79.0349955
23761,83177,PAR TECHNOLOGY CORP,Niagara University,1,43.085905,-75.329938,43.1369816,-79.0349955
5218,60576,BRUKER CORP (Bruker Biosciences Corp prior to 02/2008),cole Centrale Paris (cole centrale des arts et manufactures) (ECP) (Ceased Trading 01/2015),1,42.5269413,-71.2659832,48.708759,2.16400599999997
